grade_id,run_id,grade_level,moisture_content,inspector_employee_id
2977,2977,B,17.18,971
2978,2978,B,16.47,1051
2979,2979,B,17.29,1140
2980,2980,B,11.48,1000
2981,2981,A,15.43,1092
2982,2982,B,9.34,1040
2983,2983,B,10.6,1165
2984,2984,A,11.23,1087
2985,2985,reject,14.89,1167
2986,2986,B,17.14,929
2987,2987,C,11.12,975
2988,2988,C,14.4,1088
2989,2989,A,11.39,948
2990,2990,B,14.75,948
2991,2991,C,15.64,1133
2992,2992,A,13.96,1054
2993,2993,B,9.47,1148
2994,2994,A,15.64,1102
2995,2995,B,17.31,933
2996,2996,B,11.38,1045
2997,2997,B,8.07,976
2998,2998,B,11.77,1195
2999,2999,C,16.23,1085
3000,3000,B,13.87,1040
3001,3001,B,10.9,1143
3002,3002,C,10.89,1193
3003,3003,C,11.74,954
3004,3004,B,11.66,1182
3005,3005,B,15.84,1148
3006,3006,B,13.32,1009
3007,3007,A,10.75,1056
3008,3008,B,16.51,1123
3009,3009,C,10.5,911
3010,3010,reject,9.93,1026
3011,3011,A,15.2,903
3012,3012,B,8.32,1101
3013,3013,A,12.05,967
3014,3014,C,13.92,908
3015,3015,A,13.53,1029
3016,3016,B,16.15,1057
3017,3017,A,13.72,977
3018,3018,C,10.89,1021
3019,3019,B,13.89,952
3020,3020,C,14.14,1023
3021,3021,B,16.92,981
3022,3022,reject,8.58,909
3023,3023,B,15.51,1153
3024,3024,A,13.97,1147
3025,3025,C,8.85,958
3026,3026,A,12.41,917
3027,3027,C,11.11,1116
3028,3028,C,12.42,925
3029,3029,A,8.4,1186
3030,3030,A,15.41,968
3031,3031,A,14.16,1058
3032,3032,B,11.37,1032
3033,3033,B,17.94,903
3034,3034,reject,13.2,924
3035,3035,B,13.27,941
3036,3036,B,11.94,1011
3037,3037,C,10.0,1092
3038,3038,B,10.81,1074
3039,3039,B,13.42,925
3040,3040,B,11.48,949
3041,3041,B,13.47,1182
3042,3042,B,17.59,924
3043,3043,A,10.54,1200
3044,3044,B,14.73,1170
3045,3045,A,11.11,1083
3046,3046,C,8.95,1176
3047,3047,B,8.97,1167
3048,3048,B,12.18,954
3049,3049,B,10.87,970
3050,3050,C,11.9,928
3051,3051,A,9.66,1059
3052,3052,B,15.12,1146
3053,3053,B,15.48,1065
3054,3054,C,13.6,1083
3055,3055,A,12.34,1180
3056,3056,B,8.36,956
3057,3057,reject,16.06,913
3058,3058,A,17.31,1198
3059,3059,B,9.2,1143
3060,3060,C,15.67,1115
3061,3061,B,8.51,1062
3062,3062,B,15.14,1080
3063,3063,reject,16.02,1071
3064,3064,A,14.11,1050
3065,3065,A,15.45,911
3066,3066,B,11.12,946
3067,3067,C,16.46,1107
3068,3068,A,15.27,1144
3069,3069,A,14.23,1066
3070,3070,C,12.83,928
3071,3071,B,9.74,1155
3072,3072,A,10.83,909
3073,3073,A,12.53,1120
3074,3074,A,8.78,1065
3075,3075,A,10.15,969
3076,3076,B,9.14,1016
3077,3077,A,11.17,1178
3078,3078,B,10.8,1021
3079,3079,B,13.02,1037
3080,3080,C,13.34,1139
3081,3081,B,10.2,1163
3082,3082,B,14.52,1039
3083,3083,B,11.59,1191
3084,3084,C,13.07,1053
3085,3085,A,11.13,1100
3086,3086,A,13.72,1087
3087,3087,A,11.57,1109
3088,3088,B,8.34,1081
3089,3089,B,12.25,961
3090,3090,A,12.78,957
3091,3091,reject,11.96,1011
3092,3092,C,12.8,914
3093,3093,B,16.71,1174
3094,3094,reject,12.55,925
3095,3095,A,17.2,988
3096,3096,A,11.59,954
3097,3097,A,17.41,1197
3098,3098,B,15.54,1197
3099,3099,A,13.14,927
3100,3100,reject,12.69,915
3101,3101,B,17.44,961
3102,3102,A,12.29,1071
3103,3103,A,9.32,1092
3104,3104,B,9.44,985
3105,3105,C,17.92,967
3106,3106,B,12.44,1027
3107,3107,C,8.62,1198
3108,3108,C,15.2,978
3109,3109,B,16.36,1031
3110,3110,C,11.38,969
3111,3111,B,12.9,973
3112,3112,C,9.44,1114
3113,3113,A,16.94,1065
3114,3114,A,14.32,1075
3115,3115,B,12.77,992
3116,3116,C,13.56,946
3117,3117,C,8.54,1017
3118,3118,A,11.07,1129
3119,3119,B,14.97,1017
3120,3120,A,8.81,1152
3121,3121,A,9.25,1143
3122,3122,C,10.15,1040
3123,3123,A,9.4,1064
3124,3124,B,11.02,1108
3125,3125,C,13.51,983
3126,3126,B,17.29,1052
3127,3127,B,14.46,1137
3128,3128,B,16.47,955
3129,3129,C,10.82,1014
3130,3130,A,11.59,1042
3131,3131,C,8.35,1043
3132,3132,reject,10.75,1172
3133,3133,reject,17.61,1167
3134,3134,A,14.74,906
3135,3135,reject,11.65,938
3136,3136,B,10.44,1164
3137,3137,C,8.47,939
3138,3138,A,10.47,963
3139,3139,B,17.94,1173
3140,3140,A,17.27,1179
3141,3141,B,13.53,1141
3142,3142,C,9.28,962
3143,3143,C,10.46,949
3144,3144,B,14.15,1156
3145,3145,A,10.95,906
3146,3146,A,17.24,1094
3147,3147,A,14.56,1185
3148,3148,B,12.44,947
3149,3149,B,16.14,990
3150,3150,B,11.22,984
3151,3151,B,11.92,1028
3152,3152,B,8.52,1039
3153,3153,A,16.07,981
3154,3154,A,14.67,1188
3155,3155,A,9.8,1000
3156,3156,B,12.63,1145
3157,3157,A,16.6,1041
3158,3158,A,14.23,1175
3159,3159,C,9.63,983
3160,3160,A,13.28,906
3161,3161,A,8.72,1191
3162,3162,B,17.48,906
3163,3163,C,10.72,1011
3164,3164,A,8.64,1020
3165,3165,C,13.99,1128
3166,3166,B,9.56,1067
3167,3167,C,15.8,1055
3168,3168,B,16.82,920
3169,3169,B,14.12,1178
3170,3170,A,10.02,1005
3171,3171,A,15.74,1141
3172,3172,B,16.98,977
3173,3173,reject,15.13,1078
3174,3174,A,9.59,1122
3175,3175,A,11.08,1122
3176,3176,C,15.16,1183
3177,3177,B,13.21,1069
3178,3178,A,10.5,923
3179,3179,reject,17.89,1030
3180,3180,A,12.88,1123
3181,3181,B,11.7,1004
3182,3182,B,9.49,1043
3183,3183,B,8.62,919
3184,3184,A,17.84,1170
3185,3185,B,17.61,1064
3186,3186,A,17.24,973
3187,3187,A,17.39,1074
3188,3188,A,8.64,1200
3189,3189,A,9.78,1003
3190,3190,C,8.28,967
3191,3191,B,14.2,970
3192,3192,B,8.87,908
3193,3193,A,14.93,906
3194,3194,A,9.57,1168
3195,3195,B,8.18,1114
3196,3196,C,14.68,976
3197,3197,A,9.24,942
3198,3198,B,12.27,1083
3199,3199,C,13.72,931
3200,3200,C,13.65,1029
3201,3201,A,14.99,1127
3202,3202,B,12.43,983
3203,3203,A,11.42,983
3204,3204,A,16.09,999
3205,3205,C,16.9,1043
3206,3206,A,10.12,1044
3207,3207,B,8.99,914
3208,3208,A,12.1,964
3209,3209,B,8.81,1036
3210,3210,B,11.22,997
3211,3211,B,8.03,1160
3212,3212,C,12.05,946
3213,3213,B,9.76,1059
3214,3214,C,10.65,1028
3215,3215,B,12.29,1058
3216,3216,C,11.85,1085
3217,3217,B,15.9,905
3218,3218,B,8.5,1018
3219,3219,B,8.92,1047
3220,3220,C,16.34,1070
3221,3221,A,11.87,1007
3222,3222,A,17.81,1194
3223,3223,B,16.84,1147
3224,3224,A,15.78,1094
3225,3225,A,12.2,1003
3226,3226,reject,14.63,958
3227,3227,B,13.79,975
3228,3228,C,16.19,1018
3229,3229,A,16.54,975
3230,3230,A,15.38,974
3231,3231,B,13.45,963
3232,3232,A,17.21,906
3233,3233,A,11.52,1197
3234,3234,A,17.66,987
3235,3235,A,17.92,1051
3236,3236,C,16.39,972
3237,3237,A,14.01,908
3238,3238,B,17.81,1076
3239,3239,A,11.84,1140
3240,3240,A,15.31,1161
3241,3241,A,13.58,1012
3242,3242,reject,8.02,1184
3243,3243,A,10.8,1179
3244,3244,A,17.59,1119
3245,3245,A,14.43,928
3246,3246,B,14.42,1053
3247,3247,C,10.46,964
3248,3248,B,10.99,1033
3249,3249,A,11.95,1164
3250,3250,A,11.73,1065
3251,3251,B,15.01,974
3252,3252,C,12.07,987
3253,3253,B,13.95,1006
3254,3254,A,16.82,1097
3255,3255,C,8.38,1154
3256,3256,A,10.02,976
3257,3257,A,12.34,1091
3258,3258,reject,17.59,1183
3259,3259,A,15.92,1039
3260,3260,B,15.5,1104
3261,3261,B,9.58,934
3262,3262,C,9.85,1094
3263,3263,A,16.16,1156
3264,3264,C,13.97,910
3265,3265,B,16.94,1179
3266,3266,A,16.5,1156
3267,3267,C,10.75,1071
3268,3268,A,12.81,1068
3269,3269,A,13.68,1081
3270,3270,B,11.04,983
3271,3271,B,11.27,984
3272,3272,A,10.2,1010
3273,3273,B,14.12,923
3274,3274,A,16.31,909
3275,3275,B,9.95,994
3276,3276,B,12.75,995
3277,3277,C,8.45,1063
3278,3278,B,17.58,1092
3279,3279,A,8.19,1170
3280,3280,C,10.52,1165
3281,3281,A,10.28,929
3282,3282,B,14.67,1077
3283,3283,C,8.94,1195
3284,3284,reject,13.28,965
3285,3285,B,8.79,1064
3286,3286,B,10.2,1163
3287,3287,reject,14.42,1056
3288,3288,A,10.45,1129
3289,3289,C,11.97,972
3290,3290,B,14.54,1194
3291,3291,B,13.34,1065
3292,3292,A,8.59,1084
3293,3293,C,16.77,1126
3294,3294,B,15.1,1019
3295,3295,A,16.13,1029
3296,3296,A,10.48,951
3297,3297,B,13.19,1189
3298,3298,A,8.21,1176
3299,3299,A,10.33,1086
3300,3300,B,14.84,916
3301,3301,A,14.21,1008
3302,3302,A,13.06,1178
3303,3303,C,10.79,915
3304,3304,C,17.36,1100
3305,3305,C,8.27,1138
3306,3306,C,13.11,960
3307,3307,B,13.9,1138
3308,3308,A,11.47,1046
3309,3309,reject,15.65,951
3310,3310,B,15.54,1199
3311,3311,A,11.58,1144
3312,3312,B,9.21,992
3313,3313,A,15.21,1145
3314,3314,B,13.35,957
3315,3315,B,10.88,993
3316,3316,B,12.44,1100
3317,3317,C,9.27,1064
3318,3318,B,8.4,1041
3319,3319,A,16.91,1176
3320,3320,reject,8.1,1012
3321,3321,A,13.77,925
3322,3322,A,8.65,1093
3323,3323,A,15.45,916
3324,3324,reject,10.0,1003
3325,3325,A,13.42,1023
3326,3326,B,14.19,952
3327,3327,A,10.99,959
3328,3328,C,8.65,1153
3329,3329,A,15.57,1158
3330,3330,B,16.71,1032
3331,3331,A,15.45,924
3332,3332,B,16.0,1085
3333,3333,A,15.12,935
3334,3334,A,8.95,1180
3335,3335,B,17.37,1022
3336,3336,B,16.98,1105
3337,3337,B,17.76,1169
3338,3338,C,17.47,1034
3339,3339,C,8.94,999
3340,3340,A,13.05,1040
3341,3341,B,14.99,987
3342,3342,A,9.66,1155
3343,3343,A,12.79,976
3344,3344,A,14.77,1149
3345,3345,reject,14.08,908
3346,3346,B,10.08,1171
3347,3347,B,17.9,935
3348,3348,B,12.69,1020
3349,3349,C,13.08,1039
3350,3350,B,15.88,1146
3351,3351,B,13.44,927
3352,3352,B,8.32,1175
3353,3353,A,11.0,1058
3354,3354,B,12.57,1048
3355,3355,A,11.86,1173
3356,3356,C,13.75,947
3357,3357,C,17.98,901
3358,3358,A,9.03,1063
3359,3359,C,11.44,990
3360,3360,A,16.98,1133
3361,3361,A,15.03,998
3362,3362,B,11.27,1054
3363,3363,B,16.89,918
3364,3364,B,8.83,1123
3365,3365,C,14.0,938
3366,3366,B,11.34,1173
3367,3367,C,8.88,1065
3368,3368,C,14.17,1052
3369,3369,B,13.07,960
3370,3370,B,10.43,1016
3371,3371,B,17.84,1144
3372,3372,A,14.98,997
3373,3373,B,9.45,1001
3374,3374,B,16.78,1043
3375,3375,A,15.89,909
3376,3376,A,16.8,1095
3377,3377,A,14.61,941
3378,3378,B,13.52,990
3379,3379,A,14.01,1111
3380,3380,A,12.99,1032
3381,3381,A,10.5,914
3382,3382,B,11.16,1040
3383,3383,A,15.91,1180
3384,3384,C,10.03,915
3385,3385,A,15.15,982
3386,3386,A,9.74,1089
3387,3387,C,15.11,1130
3388,3388,C,15.14,1159
3389,3389,A,16.35,1058
3390,3390,C,13.92,1143
3391,3391,B,8.48,983
3392,3392,B,11.86,1158
3393,3393,C,11.81,974
3394,3394,B,8.56,965
3395,3395,C,12.39,1056
3396,3396,B,8.38,1162
3397,3397,C,17.23,1006
3398,3398,B,15.48,957
3399,3399,reject,11.74,906
3400,3400,C,15.92,1101
3401,3401,B,8.97,985
3402,3402,A,11.37,989
3403,3403,B,17.87,945
3404,3404,B,11.94,1061
3405,3405,B,14.36,1099
3406,3406,reject,13.14,1080
3407,3407,A,9.5,1131
3408,3408,C,8.98,993
3409,3409,A,17.03,1018
3410,3410,A,16.55,1121
3411,3411,B,15.95,916
3412,3412,A,16.87,1189
3413,3413,A,15.58,978
3414,3414,B,8.38,901
3415,3415,A,12.53,1169
3416,3416,A,8.45,1035
3417,3417,C,12.5,1055
3418,3418,B,16.61,1086
3419,3419,B,17.05,971
3420,3420,reject,15.19,997
3421,3421,A,10.25,1045
3422,3422,A,8.74,923
3423,3423,A,17.9,1168
3424,3424,C,17.66,993
3425,3425,A,12.82,1049
3426,3426,A,14.85,912
3427,3427,B,14.58,955
3428,3428,B,8.5,943
3429,3429,C,13.75,956
3430,3430,A,9.86,1151
3431,3431,B,16.44,1022
3432,3432,C,14.77,1041
3433,3433,B,10.06,942
3434,3434,A,12.81,1012
3435,3435,B,13.96,1035
3436,3436,A,15.38,918
3437,3437,C,9.78,1145
3438,3438,A,15.99,1097
3439,3439,A,16.12,1199
3440,3440,B,12.08,984
3441,3441,B,14.22,1112
3442,3442,A,12.66,915
3443,3443,A,15.0,1179
3444,3444,A,15.79,1015
3445,3445,B,9.29,901
3446,3446,C,9.75,1018
3447,3447,B,15.16,1092
3448,3448,B,11.44,951
3449,3449,A,14.7,1117
3450,3450,B,17.63,969
3451,3451,A,11.54,1166
3452,3452,B,8.96,1162
3453,3453,A,10.41,962
3454,3454,B,8.19,1017
3455,3455,reject,16.6,1046
3456,3456,A,15.05,1140
3457,3457,A,8.6,944
3458,3458,B,9.91,934
3459,3459,A,11.28,1021
3460,3460,A,10.9,918
3461,3461,C,12.34,1170
3462,3462,A,15.99,1039
3463,3463,C,12.59,917
3464,3464,A,15.12,1199
3465,3465,B,8.11,1169
3466,3466,A,10.77,1079
3467,3467,A,10.65,1169
3468,3468,A,14.5,1005
3469,3469,B,12.76,1163
3470,3470,A,16.01,1031
3471,3471,B,12.23,1199
3472,3472,A,9.18,1196
3473,3473,B,9.04,906
3474,3474,C,9.57,919
3475,3475,C,8.59,1177
3476,3476,A,14.28,906
3477,3477,A,16.51,1096
3478,3478,A,8.15,1091
3479,3479,A,13.96,1097
3480,3480,C,17.69,1121
3481,3481,A,11.89,1023
3482,3482,C,13.85,916
3483,3483,B,8.51,1182
3484,3484,B,12.76,1090
3485,3485,B,8.39,1099
3486,3486,A,14.16,1021
3487,3487,B,8.87,1000
3488,3488,A,8.63,907
3489,3489,A,8.71,1053
3490,3490,C,9.81,1178
3491,3491,A,13.42,1033
3492,3492,A,8.53,1131
3493,3493,A,9.27,1036
3494,3494,B,12.27,1165
3495,3495,C,16.83,1045
3496,3496,A,15.43,932
3497,3497,B,17.53,1059
3498,3498,A,8.74,1147
3499,3499,C,14.34,1171
3500,3500,A,9.03,1076
3501,3501,A,10.3,1105
3502,3502,A,9.11,1102
3503,3503,C,12.26,946
3504,3504,B,12.25,1020
3505,3505,A,14.71,1057
3506,3506,C,9.2,1065
3507,3507,A,8.36,1136
3508,3508,B,8.81,1121
3509,3509,B,13.14,1003
3510,3510,C,8.67,966
3511,3511,C,10.04,1068
3512,3512,B,13.41,1076
3513,3513,A,12.33,962
3514,3514,B,9.81,1036
3515,3515,A,8.09,1025
3516,3516,B,10.83,1023
3517,3517,B,9.94,908
3518,3518,A,15.67,1186
3519,3519,A,17.71,1103
3520,3520,B,13.55,1100
3521,3521,B,14.69,992
3522,3522,B,11.64,1000
3523,3523,A,11.43,1179
3524,3524,C,10.93,1069
3525,3525,C,17.06,998
3526,3526,B,13.85,1039
3527,3527,B,11.07,918
3528,3528,A,8.55,1115
3529,3529,A,9.95,1032
3530,3530,B,12.53,1052
3531,3531,reject,13.78,1064
3532,3532,A,14.46,1017
3533,3533,A,11.7,1035
3534,3534,C,8.96,1187
3535,3535,C,17.11,975
3536,3536,B,14.12,902
3537,3537,reject,12.29,1047
3538,3538,A,8.22,1157
3539,3539,A,13.77,1144
3540,3540,B,17.42,1007
3541,3541,A,14.03,1163
3542,3542,B,9.99,1151
3543,3543,A,12.61,1065
3544,3544,B,8.78,1107
3545,3545,C,13.82,1178
3546,3546,A,10.62,981
3547,3547,B,13.41,997
3548,3548,A,11.24,988
3549,3549,C,9.94,911
3550,3550,A,8.59,1055
3551,3551,A,17.44,1071
3552,3552,C,10.84,1120
3553,3553,B,10.74,966
3554,3554,C,9.17,1057
3555,3555,A,13.02,1055
3556,3556,reject,16.02,1132
3557,3557,B,14.71,909
3558,3558,A,12.89,1094
3559,3559,A,13.26,1022
3560,3560,A,8.97,1112
3561,3561,A,17.55,1071
3562,3562,A,15.86,990
3563,3563,B,8.53,1093
3564,3564,C,10.63,1178
3565,3565,A,10.09,1065
3566,3566,B,12.9,1113
3567,3567,A,13.55,1000
3568,3568,A,9.35,1107
3569,3569,C,11.78,968
3570,3570,B,9.61,976
3571,3571,A,17.42,1021
3572,3572,B,9.95,959
3573,3573,C,15.25,913
3574,3574,A,17.08,1022
3575,3575,C,17.65,1088
3576,3576,B,14.01,1126
3577,3577,B,16.5,1016
3578,3578,B,15.68,935
3579,3579,A,16.68,1130
3580,3580,A,9.59,1115
3581,3581,A,8.68,1042
3582,3582,C,17.85,925
3583,3583,A,8.8,967
3584,3584,C,8.76,1094
3585,3585,A,8.98,983
3586,3586,B,11.4,961
3587,3587,C,14.0,1118
3588,3588,A,13.02,1047
3589,3589,B,15.17,1012
3590,3590,A,10.78,1069
3591,3591,reject,17.48,1188
3592,3592,B,14.0,1124
3593,3593,A,15.47,1199
3594,3594,B,15.44,1159
3595,3595,A,17.32,973
3596,3596,C,14.26,924
3597,3597,B,17.91,1172
3598,3598,C,15.15,1070
3599,3599,C,9.59,1191
3600,3600,A,12.46,1083
3601,3601,A,16.73,1175
3602,3602,B,17.68,995
3603,3603,C,15.02,927
3604,3604,A,14.87,1046
3605,3605,C,15.33,912
3606,3606,B,10.53,1094
3607,3607,C,13.31,1191
3608,3608,B,9.72,1030
3609,3609,C,15.71,955
3610,3610,A,10.24,968
3611,3611,A,15.94,1063
3612,3612,C,16.8,1035
3613,3613,B,11.31,988
3614,3614,A,11.99,1163
3615,3615,B,10.97,1160
3616,3616,B,11.35,944
3617,3617,A,13.77,1197
3618,3618,reject,9.27,1034
3619,3619,A,9.53,1061
3620,3620,C,15.85,1123
3621,3621,A,11.17,1078
3622,3622,B,10.73,969
3623,3623,C,13.58,1100
3624,3624,C,15.07,933
3625,3625,B,9.8,1090
3626,3626,reject,13.77,925
3627,3627,C,9.63,1130
3628,3628,A,11.23,1154
3629,3629,A,12.72,992
3630,3630,C,13.08,1075
3631,3631,B,12.38,1001
3632,3632,C,17.07,1056
3633,3633,A,8.89,993
3634,3634,B,12.08,912
3635,3635,B,11.72,972
3636,3636,A,8.72,985
3637,3637,C,11.02,949
3638,3638,B,9.8,1094
3639,3639,C,16.27,1026
3640,3640,A,8.7,1159
3641,3641,B,10.19,1011
3642,3642,A,15.83,975
3643,3643,A,16.41,1062
3644,3644,B,14.89,991
3645,3645,A,14.86,1136
3646,3646,C,16.96,1059
3647,3647,C,11.21,979
3648,3648,A,12.44,1140
3649,3649,B,8.18,1082
3650,3650,A,16.11,993
3651,3651,B,9.65,1110
3652,3652,reject,16.07,904
3653,3653,A,8.15,1083
3654,3654,C,17.23,1184
3655,3655,B,11.38,1110
3656,3656,A,14.97,1086
3657,3657,C,16.81,1109
3658,3658,A,17.94,1198
3659,3659,B,16.08,925
3660,3660,A,13.81,1131
3661,3661,C,15.58,999
3662,3662,A,13.67,1074
3663,3663,C,13.83,1169
3664,3664,A,11.01,998
3665,3665,B,13.79,939
3666,3666,A,12.61,972
3667,3667,C,13.97,1015
3668,3668,C,15.68,931
3669,3669,A,10.88,1033
3670,3670,B,8.32,1100
3671,3671,B,8.77,1069
3672,3672,A,15.34,988
3673,3673,A,9.39,930
3674,3674,B,8.69,947
3675,3675,B,14.08,1058
3676,3676,A,13.34,1100
3677,3677,B,15.93,1074
3678,3678,reject,11.67,1046
3679,3679,A,11.37,1122
3680,3680,B,12.41,1152
3681,3681,B,14.23,937
3682,3682,B,9.74,963
3683,3683,A,16.05,1157
3684,3684,C,17.47,1057
3685,3685,A,12.59,981
3686,3686,A,10.35,1158
3687,3687,A,15.4,1147
3688,3688,A,14.39,1149
3689,3689,A,9.28,960
3690,3690,B,15.49,1013
3691,3691,A,15.11,1175
3692,3692,B,14.36,1025
3693,3693,C,14.99,1078
3694,3694,A,8.58,941
3695,3695,B,12.55,1022
3696,3696,reject,10.22,970
3697,3697,B,14.56,1145
3698,3698,B,12.65,1138
3699,3699,A,9.58,901
3700,3700,B,9.1,971
3701,3701,A,10.58,1193
3702,3702,B,8.96,903
3703,3703,A,15.07,936
3704,3704,B,8.74,994
3705,3705,A,16.81,1125
3706,3706,A,13.47,1134
3707,3707,B,11.09,1057
3708,3708,C,17.78,1096
3709,3709,reject,10.61,959
3710,3710,A,10.59,1180
3711,3711,C,14.95,1188
3712,3712,B,17.73,980
3713,3713,B,11.41,1026
3714,3714,reject,11.62,1030
3715,3715,C,16.66,1014
3716,3716,C,12.16,1079
3717,3717,B,15.51,1149
3718,3718,A,13.49,902
3719,3719,B,9.6,907
3720,3720,B,13.45,1170
3721,3721,C,13.97,1072
3722,3722,A,12.21,1017
3723,3723,A,8.17,1177
3724,3724,B,15.13,1175
3725,3725,A,12.73,1091
3726,3726,B,15.36,1197
3727,3727,C,17.57,987
3728,3728,A,17.04,1159
3729,3729,A,13.46,1090
3730,3730,A,17.72,1068
3731,3731,B,12.61,909
3732,3732,A,15.53,989
3733,3733,B,15.86,1114
3734,3734,B,12.37,1105
3735,3735,B,10.61,966
3736,3736,reject,16.39,959
3737,3737,B,10.48,1061
3738,3738,B,17.4,1111
3739,3739,A,14.97,950
3740,3740,A,12.65,1093
3741,3741,B,9.29,1147
3742,3742,A,15.07,1104
3743,3743,A,13.65,1014
3744,3744,A,11.69,959
3745,3745,C,8.85,969
3746,3746,B,14.97,1186
3747,3747,A,13.55,1092
3748,3748,B,15.2,946
3749,3749,C,10.15,1014
3750,3750,A,13.0,1022
3751,3751,A,16.91,1112
3752,3752,C,12.43,1118
3753,3753,B,14.67,1100
3754,3754,A,12.17,924
3755,3755,B,10.8,938
3756,3756,A,9.16,1096
3757,3757,A,15.85,995
3758,3758,B,9.54,970
3759,3759,B,11.76,1021
3760,3760,B,13.22,978
3761,3761,A,16.03,1114
3762,3762,A,10.55,939
3763,3763,B,10.64,1012
3764,3764,B,17.2,1122
3765,3765,B,11.74,1200
3766,3766,A,9.16,946
3767,3767,A,14.07,1052
3768,3768,C,8.12,1185
3769,3769,A,11.51,939
3770,3770,C,8.36,987
3771,3771,B,10.36,914
3772,3772,C,10.01,1030
3773,3773,B,16.66,1069
3774,3774,B,16.07,1106
3775,3775,B,12.55,1000
3776,3776,C,9.78,1026
3777,3777,B,16.03,1189
3778,3778,B,11.07,1173
3779,3779,A,14.12,1124
3780,3780,B,14.41,933
3781,3781,A,13.21,1111
3782,3782,reject,17.25,1118
3783,3783,A,13.56,1133
3784,3784,A,16.27,1117
3785,3785,B,13.85,1171
3786,3786,A,8.92,1165
3787,3787,A,10.96,1078
3788,3788,B,14.75,1096
3789,3789,B,17.9,1116
3790,3790,B,11.66,980
3791,3791,C,10.77,1044
3792,3792,A,12.06,1024
3793,3793,B,10.25,997
3794,3794,B,15.99,1189
3795,3795,B,17.06,1156
3796,3796,reject,8.08,1123
3797,3797,B,10.66,1130
3798,3798,C,12.94,1067
3799,3799,B,15.97,1030
3800,3800,C,14.96,1024
3801,3801,A,9.97,902
3802,3802,C,10.97,1004
3803,3803,A,13.37,919
3804,3804,C,9.22,979
3805,3805,A,14.32,1170
3806,3806,A,16.15,1009
3807,3807,B,9.73,1090
3808,3808,reject,11.05,993
3809,3809,A,8.67,1046
3810,3810,B,17.11,1110
3811,3811,B,8.23,1189
3812,3812,reject,11.11,1164
3813,3813,B,11.63,1066
3814,3814,A,14.16,1195
3815,3815,B,10.94,1028
3816,3816,B,17.1,999
3817,3817,B,14.7,1200
3818,3818,C,9.64,948
3819,3819,B,9.19,962
3820,3820,C,17.74,1058
3821,3821,A,17.06,924
3822,3822,C,11.62,950
3823,3823,B,9.76,1144
3824,3824,A,10.12,908
3825,3825,A,8.43,971
3826,3826,A,8.24,1153
3827,3827,A,14.1,976
3828,3828,A,15.75,1077
3829,3829,B,14.28,1197
3830,3830,B,9.67,1111
3831,3831,A,9.58,939
3832,3832,B,11.07,1049
3833,3833,reject,14.01,946
3834,3834,B,14.92,960
3835,3835,A,14.55,910
3836,3836,B,9.98,1170
3837,3837,C,15.14,1063
3838,3838,B,12.07,952
3839,3839,C,14.08,1026
3840,3840,reject,10.89,1078
3841,3841,B,9.97,942
3842,3842,A,8.64,1007
3843,3843,A,12.63,1166
3844,3844,A,10.07,992
3845,3845,A,10.77,1081
3846,3846,B,14.44,1178
3847,3847,A,13.08,1151
3848,3848,A,17.36,917
3849,3849,B,15.72,906
3850,3850,B,17.11,1005
3851,3851,A,13.09,977
3852,3852,C,11.9,1106
3853,3853,C,11.63,1103
3854,3854,B,8.3,941
3855,3855,reject,14.3,1193
3856,3856,C,12.44,973
3857,3857,A,9.38,946
3858,3858,A,9.52,945
3859,3859,A,16.47,999
3860,3860,A,15.52,1183
3861,3861,B,11.87,1049
3862,3862,A,17.12,931
3863,3863,B,13.17,1037
3864,3864,reject,14.84,921
3865,3865,C,16.65,1024
3866,3866,B,10.97,1001
3867,3867,B,9.03,1109
3868,3868,C,16.53,985
3869,3869,B,9.33,997
3870,3870,A,15.23,945
3871,3871,reject,13.32,1079
3872,3872,A,8.17,1183
3873,3873,A,11.2,970
3874,3874,B,16.38,1130
3875,3875,reject,9.41,1135
3876,3876,A,11.47,1106
3877,3877,B,12.18,966
3878,3878,B,17.84,1078
3879,3879,B,15.84,980
3880,3880,C,14.58,985
3881,3881,B,14.7,1141
3882,3882,B,8.78,1155
3883,3883,C,16.88,944
3884,3884,C,13.16,1037
3885,3885,B,16.04,1092
3886,3886,reject,17.47,1027
3887,3887,B,9.96,1016
3888,3888,A,9.06,984
3889,3889,B,12.72,959
3890,3890,A,10.14,1098
3891,3891,A,13.08,991
3892,3892,A,16.74,958
3893,3893,B,12.6,1122
3894,3894,B,16.45,1198
3895,3895,A,12.65,956
3896,3896,A,9.34,1186
3897,3897,B,17.95,1002
3898,3898,B,10.71,913
3899,3899,B,10.6,1124
3900,3900,B,13.47,927
3901,3901,reject,9.35,1122
3902,3902,reject,13.82,1103
3903,3903,B,12.7,988
3904,3904,B,8.13,903
3905,3905,B,13.84,973
3906,3906,C,14.24,1089
3907,3907,A,16.37,1074
3908,3908,B,14.48,1171
3909,3909,C,10.14,1083
3910,3910,C,12.48,980
3911,3911,B,13.47,1189
3912,3912,B,12.97,975
3913,3913,A,13.48,925
3914,3914,A,14.76,1139
3915,3915,B,12.89,1177
3916,3916,A,16.82,1139
3917,3917,C,13.56,1191
3918,3918,C,13.1,1011
3919,3919,reject,13.44,912
3920,3920,C,11.08,979
3921,3921,B,15.24,1077
3922,3922,A,17.27,1058
3923,3923,B,8.34,909
3924,3924,C,17.24,917
3925,3925,C,9.23,1054
3926,3926,A,10.79,1106
