location_id,site_name,site_type,address,city,country_code,latitude,longitude
6257,Uyo Farm Site 6257,farm,834 Dylan Meadows,Uyo,NG,12.185826,22.250311
6258,Kano Farm Site 6258,farm,98168 Coleman Locks Apt. 399,Kano,NG,8.157769,39.938244
6259,Enugu Farm Site 6259,farm,3208 Corey Brooks,Enugu,NG,7.532566,-3.058583
6260,Kumasi Farm Site 6260,farm,20090 Higgins Harbors Suite 365,Kumasi,GH,8.379234,40.181976
6261,Port Harcourt Farm Site 6261,farm,502 Charles Pass Suite 354,Port Harcourt,NG,11.258935,11.461052
6262,Nairobi Farm Site 6262,farm,53608 Pierce Points,Nairobi,KE,5.883349,8.945061
6263,Uyo Farm Site 6263,farm,04283 Mueller Streets,Uyo,NG,5.474236,35.293425
6264,Nakuru Farm Site 6264,farm,565 Collins Manor,Nakuru,KE,4.900664,38.053232
6265,Kano Farm Site 6265,farm,536 Hernandez Via Apt. 514,Kano,NG,10.435409,-3.453115
6266,Port Harcourt Farm Site 6266,farm,6805 Wilkerson Lodge Suite 241,Port Harcourt,NG,10.405985,33.351947
6267,Kumasi Farm Site 6267,farm,746 Charles Spring,Kumasi,GH,10.158508,12.738945
6268,Port Harcourt Farm Site 6268,farm,634 Audrey Plains,Port Harcourt,NG,6.39585,0.302797
6269,Enugu Farm Site 6269,farm,361 Javier Keys,Enugu,NG,7.654828,31.903327
6270,Ibadan Farm Site 6270,farm,7679 Patel Grove,Ibadan,NG,7.680568,36.909665
6271,Port Harcourt Farm Site 6271,farm,9874 Maria Locks,Port Harcourt,NG,8.789359,11.212502
6272,Accra Farm Site 6272,farm,35258 Brian Bridge,Accra,GH,10.160083,36.359722
6273,Tamale Farm Site 6273,farm,7013 Matthew Roads,Tamale,GH,12.816074,29.052023
6274,Uyo Farm Site 6274,farm,47448 Martin Landing Apt. 446,Uyo,NG,5.027797,14.456761
6275,Ibadan Farm Site 6275,farm,82532 Torres Cape Apt. 924,Ibadan,NG,8.203307,17.001705
6276,Takoradi Farm Site 6276,farm,072 Tamara Island,Takoradi,GH,5.133861,12.604278
6277,Uyo Farm Site 6277,farm,5910 Michelle Ridge,Uyo,NG,5.148093,8.702962
6278,Lagos Farm Site 6278,farm,4677 Gregory Squares,Lagos,NG,8.047471,26.202332
6279,Port Harcourt Farm Site 6279,farm,0241 Wade Loop,Port Harcourt,NG,4.058606,33.468184
6280,Kano Farm Site 6280,farm,534 Anderson Track Apt. 781,Kano,NG,6.409705,25.547996
6281,Nakuru Farm Site 6281,farm,269 Michael Flat Suite 402,Nakuru,KE,8.230431,34.727711
6282,Port Harcourt Farm Site 6282,farm,53993 Keith Plains Suite 200,Port Harcourt,NG,7.080042,14.723929
6283,Ibadan Farm Site 6283,farm,327 Kenneth Highway Suite 895,Ibadan,NG,8.059447,2.953661
6284,Abuja Farm Site 6284,farm,5268 Adam Plaza Apt. 589,Abuja,NG,7.94003,5.270459
6285,Lagos Farm Site 6285,farm,2395 Richards Locks Apt. 295,Lagos,NG,6.49971,10.243172
6286,Mombasa Farm Site 6286,farm,58017 Evan Stravenue Suite 404,Mombasa,KE,11.77699,20.377513
6287,Uyo Farm Site 6287,farm,65142 Amber Isle Suite 868,Uyo,NG,9.240046,3.913658
6288,Ibadan Farm Site 6288,farm,549 Betty Harbors Apt. 663,Ibadan,NG,5.33645,7.467743
6289,Kumasi Farm Site 6289,farm,492 Jones Forge,Kumasi,GH,10.371237,19.196323
6290,Abuja Farm Site 6290,farm,688 Harris Ports Suite 612,Abuja,NG,7.280759,24.768145
6291,Abuja Farm Site 6291,farm,192 Leblanc Locks,Abuja,NG,8.972815,32.15569
6292,Lagos Farm Site 6292,farm,8715 Noble Ports,Lagos,NG,12.093227,40.346181
6293,Port Harcourt Farm Site 6293,farm,07011 French Heights,Port Harcourt,NG,8.919822,27.662949
6294,Port Harcourt Farm Site 6294,farm,5309 Victoria Corners Apt. 383,Port Harcourt,NG,11.06683,5.937732
6295,Abuja Farm Site 6295,farm,037 Nicole Orchard Suite 937,Abuja,NG,10.565174,31.308437
6296,Enugu Farm Site 6296,farm,064 Ortiz Club,Enugu,NG,11.379111,1.86395
6297,Enugu Farm Site 6297,farm,817 Preston Run,Enugu,NG,13.298846,13.681092
6298,Uyo Farm Site 6298,farm,8777 Megan Hill,Uyo,NG,5.747369,14.831452
6299,Uyo Farm Site 6299,farm,360 Wells Plaza,Uyo,NG,8.302135,10.348913
6300,Enugu Farm Site 6300,farm,325 Guzman Underpass,Enugu,NG,6.791273,2.28111
6301,Kano Farm Site 6301,farm,3940 Clark Trafficway,Kano,NG,6.831324,27.302052
6302,Lagos Farm Site 6302,farm,2160 Jason Inlet,Lagos,NG,8.401791,40.203988
6303,Ibadan Farm Site 6303,farm,9247 Katherine Gateway Apt. 559,Ibadan,NG,8.782702,18.766592
6304,Abuja Farm Site 6304,farm,268 Andrew Valleys,Abuja,NG,11.030449,7.431025
6305,Uyo Farm Site 6305,farm,5806 Powell Road Apt. 927,Uyo,NG,9.332774,38.781853
6306,Kano Farm Site 6306,farm,16886 Austin Port,Kano,NG,13.049298,37.222107
6307,Uyo Farm Site 6307,farm,77853 Gonzalez Stream Apt. 389,Uyo,NG,9.992403,10.491615
6308,Ibadan Farm Site 6308,farm,52795 Reynolds Course,Ibadan,NG,5.39158,29.040054
6309,Benin City Farm Site 6309,farm,4643 Estes Creek,Benin City,NG,4.531266,-2.809216
6310,Lagos Farm Site 6310,farm,523 Sharp Canyon Apt. 777,Lagos,NG,9.877267,21.741835
6311,Kumasi Farm Site 6311,farm,579 Walter Course Suite 315,Kumasi,GH,12.412402,16.276591
6312,Nakuru Farm Site 6312,farm,4762 Smith Tunnel Suite 628,Nakuru,KE,5.134511,16.116584
6313,Benin City Farm Site 6313,farm,4198 Victoria Tunnel Suite 286,Benin City,NG,13.49656,15.139273
6314,Uyo Farm Site 6314,farm,63214 Mitchell Stream,Uyo,NG,11.156076,10.765377
6315,Lagos Farm Site 6315,farm,0648 Scott Way,Lagos,NG,13.115982,12.738164
6316,Enugu Farm Site 6316,farm,4412 Stevenson Spur Apt. 546,Enugu,NG,4.827825,24.580434
6317,Kano Farm Site 6317,farm,7477 Jeffrey Mount Suite 655,Kano,NG,10.365552,20.447477
6318,Uyo Farm Site 6318,farm,27144 Elizabeth Knolls Apt. 747,Uyo,NG,5.922798,38.351633
6319,Benin City Farm Site 6319,farm,56838 Bush Highway Apt. 490,Benin City,NG,12.839281,6.265749
6320,Enugu Farm Site 6320,farm,4084 Stevens Turnpike Suite 548,Enugu,NG,9.960574,5.71242
6321,Lagos Farm Site 6321,farm,84400 Mark Plaza,Lagos,NG,4.712599,21.178221
6322,Uyo Farm Site 6322,farm,465 Eric Avenue,Uyo,NG,10.258127,1.715807
6323,Kisumu Farm Site 6323,farm,0725 Jones Flat Apt. 430,Kisumu,KE,9.945116,0.556964
6324,Port Harcourt Farm Site 6324,farm,494 Laura Terrace Apt. 144,Port Harcourt,NG,10.289117,22.589681
6325,Enugu Farm Site 6325,farm,640 Lonnie Falls Suite 093,Enugu,NG,5.115185,16.647169
6326,Port Harcourt Farm Site 6326,farm,71564 Kaitlyn Stravenue,Port Harcourt,NG,6.135173,3.434684
6327,Kano Farm Site 6327,farm,677 Angela Landing,Kano,NG,6.322681,0.025309
6328,Enugu Farm Site 6328,farm,34953 Schultz Shoals,Enugu,NG,8.367322,37.845119
6329,Benin City Farm Site 6329,farm,845 Norris Ville,Benin City,NG,5.743481,27.117575
6330,Uyo Farm Site 6330,farm,7682 Robyn Crossroad,Uyo,NG,4.324167,18.111073
6331,Benin City Farm Site 6331,farm,68439 Anderson Pines Suite 196,Benin City,NG,13.161012,12.927248
6332,Kano Farm Site 6332,farm,49132 David Overpass,Kano,NG,6.466084,14.357904
6333,Tamale Farm Site 6333,farm,962 William Station Suite 579,Tamale,GH,8.943008,0.652177
6334,Benin City Farm Site 6334,farm,5196 Laura Flats,Benin City,NG,12.81835,19.53367
6335,Accra Farm Site 6335,farm,50283 Clark Gardens,Accra,GH,6.780367,-2.665945
6336,Kano Farm Site 6336,farm,1638 Derrick Lake Suite 785,Kano,NG,10.630496,34.127055
6337,Port Harcourt Farm Site 6337,farm,252 Maria Avenue Suite 361,Port Harcourt,NG,9.16099,-1.529705
6338,Ibadan Farm Site 6338,farm,0263 Shaffer Crossroad,Ibadan,NG,6.982167,36.930257
6339,Kano Farm Site 6339,farm,76667 Melissa Union Suite 097,Kano,NG,10.107649,0.753553
6340,Ibadan Farm Site 6340,farm,854 Hudson Manors,Ibadan,NG,6.634832,3.882783
6341,Port Harcourt Farm Site 6341,farm,43604 Heather Dale,Port Harcourt,NG,8.916645,10.292723
6342,Kumasi Farm Site 6342,farm,668 Hernandez Tunnel,Kumasi,GH,8.725838,23.853808
6343,Port Harcourt Farm Site 6343,farm,008 Long Extension Suite 539,Port Harcourt,NG,7.707102,33.667568
6344,Port Harcourt Farm Site 6344,farm,7787 Ayala Stravenue,Port Harcourt,NG,12.659546,39.919335
6345,Port Harcourt Farm Site 6345,farm,50636 Frank Landing,Port Harcourt,NG,11.504791,24.941957
6346,Ibadan Farm Site 6346,farm,8433 Brown Mews Apt. 102,Ibadan,NG,5.18325,22.302217
6347,Enugu Farm Site 6347,farm,5751 Joseph Crossing Apt. 803,Enugu,NG,10.278078,9.302035
6348,Uyo Farm Site 6348,farm,604 Thomas Plaza Apt. 407,Uyo,NG,8.707312,30.859458
6349,Abuja Farm Site 6349,farm,63523 Foster Skyway,Abuja,NG,9.488784,18.543318
6350,Kumasi Farm Site 6350,farm,2643 Patel Lakes,Kumasi,GH,9.329174,28.721127
6351,Ibadan Farm Site 6351,farm,956 Rhodes Pines,Ibadan,NG,13.429789,27.678959
6352,Nairobi Farm Site 6352,farm,10664 Jones Plaza,Nairobi,KE,9.068604,4.378664
6353,Enugu Farm Site 6353,farm,14058 Michael Glens,Enugu,NG,8.201005,16.972571
6354,Enugu Farm Site 6354,farm,80447 Cynthia Parkways,Enugu,NG,11.083192,37.531155
6355,Kisumu Farm Site 6355,farm,91394 Brandon Pike,Kisumu,KE,8.057439,27.949551
6356,Kumasi Farm Site 6356,farm,37522 Smith Ranch,Kumasi,GH,9.160585,26.472109
6357,Abuja Farm Site 6357,farm,5339 Savannah Harbors Apt. 325,Abuja,NG,5.219911,19.620186
6358,Port Harcourt Farm Site 6358,farm,49285 Butler Islands Suite 607,Port Harcourt,NG,6.880422,14.635935
6359,Lagos Farm Site 6359,farm,40022 Hopkins Hollow,Lagos,NG,6.19516,30.314186
6360,Abuja Farm Site 6360,farm,7499 Wilson Center,Abuja,NG,11.374172,31.649356
6361,Port Harcourt Farm Site 6361,farm,546 Ian Square Apt. 289,Port Harcourt,NG,8.840989,-0.453951
6362,Takoradi Farm Site 6362,farm,4421 Jeffrey Square,Takoradi,GH,8.832808,35.991778
6363,Abuja Farm Site 6363,farm,683 Crystal Springs Suite 435,Abuja,NG,10.699341,32.986445
6364,Kisumu Farm Site 6364,farm,1062 Miranda Port,Kisumu,KE,7.487527,32.572541
6365,Abuja Farm Site 6365,farm,0432 Thomas Plaza Suite 481,Abuja,NG,4.85375,31.393475
6366,Uyo Farm Site 6366,farm,497 Patterson Mews Apt. 776,Uyo,NG,10.163553,9.925065
6367,Enugu Farm Site 6367,farm,1034 Patrick Station Apt. 754,Enugu,NG,11.569742,-0.578337
6368,Port Harcourt Farm Site 6368,farm,520 Taylor Wells,Port Harcourt,NG,4.238299,39.486002
6369,Uyo Farm Site 6369,farm,218 Anna Spur,Uyo,NG,9.628544,16.184812
6370,Abuja Farm Site 6370,farm,4656 Jones Port,Abuja,NG,8.097957,35.281835
6371,Kano Farm Site 6371,farm,40913 Stone Loaf,Kano,NG,10.09776,-2.202201
6372,Ibadan Farm Site 6372,farm,590 Samantha Dale,Ibadan,NG,13.11346,35.307082
6373,Abuja Farm Site 6373,farm,58124 Mcfarland Orchard,Abuja,NG,8.970845,26.880302
6374,Port Harcourt Farm Site 6374,farm,46360 Brooks Court Apt. 824,Port Harcourt,NG,4.034121,10.134382
6375,Ibadan Farm Site 6375,farm,6401 Ryan Meadow,Ibadan,NG,11.770354,3.865291
6376,Accra Farm Site 6376,farm,3319 Lozano Junctions,Accra,GH,10.277445,30.868978
6377,Takoradi Farm Site 6377,farm,2587 Leah Green,Takoradi,GH,10.314065,28.312753
6378,Uyo Farm Site 6378,farm,8920 Kiara Heights Suite 820,Uyo,NG,9.452789,11.167914
6379,Lagos Farm Site 6379,farm,6438 Jackson Cliff Suite 309,Lagos,NG,11.649836,8.234941
6380,Kano Farm Site 6380,farm,291 Mcintyre Squares Apt. 580,Kano,NG,10.906771,1.675437
6381,Enugu Farm Site 6381,farm,1893 Rodney Manor,Enugu,NG,10.272067,8.828427
6382,Nairobi Farm Site 6382,farm,236 Miller Path Suite 717,Nairobi,KE,6.540324,14.279351
6383,Mombasa Farm Site 6383,farm,21386 Lawson Radial Apt. 416,Mombasa,KE,13.145556,30.057168
6384,Ibadan Farm Site 6384,farm,421 James Rest Suite 225,Ibadan,NG,5.339243,25.42284
6385,Kumasi Farm Site 6385,farm,8613 Miller Ways Apt. 836,Kumasi,GH,4.618542,37.53349
6386,Accra Farm Site 6386,farm,003 Adam Parks,Accra,GH,10.014983,15.56515
6387,Uyo Farm Site 6387,farm,9824 Wesley Haven Apt. 429,Uyo,NG,12.586744,18.181241
6388,Abuja Farm Site 6388,farm,6073 Donna Brooks,Abuja,NG,8.728684,13.774479
6389,Kano Farm Site 6389,farm,3595 Cheryl Port Apt. 822,Kano,NG,4.626659,38.718975
6390,Lagos Farm Site 6390,farm,265 Michael Street,Lagos,NG,7.956771,13.84101
6391,Uyo Farm Site 6391,farm,22448 Barnett Run,Uyo,NG,11.359451,5.649056
6392,Enugu Farm Site 6392,farm,69857 Janet Valleys Suite 586,Enugu,NG,12.3671,7.543321
6393,Accra Farm Site 6393,farm,53299 Hall Expressway,Accra,GH,6.495119,40.390963
6394,Lagos Farm Site 6394,farm,7522 Melinda Summit Suite 797,Lagos,NG,4.916415,32.99976
6395,Accra Farm Site 6395,farm,65885 Jeanne Curve Suite 719,Accra,GH,12.541164,26.661023
6396,Uyo Farm Site 6396,farm,3391 Johnson Brook,Uyo,NG,4.662757,14.913173
6397,Lagos Farm Site 6397,farm,550 Sheila Prairie,Lagos,NG,4.793172,6.087029
6398,Ibadan Farm Site 6398,farm,524 Torres Gardens Suite 897,Ibadan,NG,10.01526,20.95399
6399,Abuja Farm Site 6399,farm,4446 Kelly Place Suite 268,Abuja,NG,5.472618,7.306843
6400,Kano Farm Site 6400,farm,6110 Shirley Port Suite 508,Kano,NG,5.105583,29.931142
6401,Abuja Farm Site 6401,farm,0857 Beth Cape,Abuja,NG,13.428054,30.088545
6402,Uyo Farm Site 6402,farm,52501 Terri Bypass Apt. 999,Uyo,NG,11.591603,1.1907
6403,Ibadan Farm Site 6403,farm,43242 Tara Fords,Ibadan,NG,10.015769,26.339061
6404,Uyo Farm Site 6404,farm,2158 Hill Road,Uyo,NG,7.69069,11.124707
6405,Benin City Farm Site 6405,farm,6917 Robert Drive,Benin City,NG,9.945101,15.204147
6406,Ibadan Farm Site 6406,farm,144 Houston Course Suite 384,Ibadan,NG,9.553806,25.666672
6407,Uyo Farm Site 6407,farm,0410 Kayla Place Apt. 553,Uyo,NG,10.116545,20.11113
6408,Nakuru Farm Site 6408,farm,8298 Christina Isle,Nakuru,KE,4.492544,1.053285
6409,Accra Farm Site 6409,farm,6860 Paul Center,Accra,GH,7.440139,31.738481
6410,Uyo Farm Site 6410,farm,889 Roberts Spring,Uyo,NG,9.367499,32.400619
6411,Uyo Farm Site 6411,farm,28913 Carr Valleys Apt. 187,Uyo,NG,9.375194,38.444994
6412,Benin City Farm Site 6412,farm,15577 Jackson Camp Apt. 460,Benin City,NG,9.83571,27.398646
6413,Lagos Farm Site 6413,farm,401 Tracy Summit,Lagos,NG,9.4565,29.463924
6414,Benin City Farm Site 6414,farm,4613 Brandon Stream,Benin City,NG,7.065226,40.202601
6415,Abuja Farm Site 6415,farm,4003 Tyler Harbors Apt. 090,Abuja,NG,10.141831,8.983856
6416,Ibadan Farm Site 6416,farm,1712 Tammy Gateway Suite 133,Ibadan,NG,12.225997,29.365174
6417,Benin City Farm Site 6417,farm,3410 James Point,Benin City,NG,5.656023,20.308149
6418,Benin City Farm Site 6418,farm,7074 David Pines,Benin City,NG,8.603397,33.581544
6419,Nairobi Farm Site 6419,farm,249 Rebecca Stravenue,Nairobi,KE,11.274595,35.643075
6420,Takoradi Farm Site 6420,farm,6300 Smith Hills,Takoradi,GH,5.665387,36.903908
6421,Enugu Farm Site 6421,farm,82754 Osborn Causeway,Enugu,NG,7.143023,28.738389
6422,Mombasa Farm Site 6422,farm,8870 Hendricks Views Suite 281,Mombasa,KE,8.693256,37.853375
6423,Lagos Farm Site 6423,farm,715 Davis Fords Suite 414,Lagos,NG,13.018059,36.684253
6424,Ibadan Farm Site 6424,farm,53318 Evans Tunnel Suite 412,Ibadan,NG,8.387592,5.071034
6425,Tamale Farm Site 6425,farm,521 Laura Village,Tamale,GH,11.17451,0.743837
6426,Tamale Farm Site 6426,farm,8271 Williams Square Apt. 284,Tamale,GH,8.970894,6.302128
6427,Lagos Farm Site 6427,farm,1247 Mays Courts Suite 866,Lagos,NG,5.370556,12.283013
6428,Kano Farm Site 6428,farm,0214 Mccullough Trail Suite 517,Kano,NG,5.34559,18.236903
6429,Tamale Farm Site 6429,farm,91191 Teresa Villages Suite 296,Tamale,GH,5.159572,0.109716
6430,Accra Farm Site 6430,farm,0115 Michael Plain Suite 059,Accra,GH,9.369106,34.464786
6431,Kano Farm Site 6431,farm,70009 Horn Pass,Kano,NG,9.334967,21.864245
6432,Abuja Farm Site 6432,farm,1992 Garcia Fork Suite 731,Abuja,NG,6.888311,6.749294
6433,Mombasa Farm Site 6433,farm,06588 Joseph Track,Mombasa,KE,11.764093,33.239075
6434,Enugu Farm Site 6434,farm,467 Clark Land Apt. 541,Enugu,NG,5.225844,-2.414579
6435,Kano Farm Site 6435,farm,092 Cross Falls,Kano,NG,9.295354,17.861409
6436,Benin City Farm Site 6436,farm,183 Jay Lock,Benin City,NG,4.511908,11.564677
6437,Benin City Farm Site 6437,farm,0530 Susan Via,Benin City,NG,11.581507,27.502523
6438,Abuja Farm Site 6438,farm,397 Valerie Underpass Suite 134,Abuja,NG,12.335211,22.261477
6439,Nakuru Farm Site 6439,farm,500 Carter Mountain,Nakuru,KE,4.240326,1.988513
6440,Enugu Farm Site 6440,farm,2562 Ashley Neck Apt. 941,Enugu,NG,12.565144,32.512029
6441,Ibadan Farm Site 6441,farm,564 Bell Port Suite 572,Ibadan,NG,11.215585,15.11746
6442,Tamale Farm Site 6442,farm,860 Hudson Crest,Tamale,GH,6.138214,4.635177
6443,Kumasi Farm Site 6443,farm,824 Jennifer Trafficway Apt. 316,Kumasi,GH,6.14897,27.266654
6444,Lagos Farm Site 6444,farm,4870 Cummings Fork,Lagos,NG,12.052608,36.65044
6445,Abuja Farm Site 6445,farm,4903 Emily Curve,Abuja,NG,11.124292,11.4631
6446,Benin City Farm Site 6446,farm,269 Shirley Corner Apt. 107,Benin City,NG,8.919018,19.961194
6447,Enugu Farm Site 6447,farm,812 Melinda Roads,Enugu,NG,4.654898,36.210227
6448,Benin City Farm Site 6448,farm,1689 Evelyn Crest,Benin City,NG,6.191614,4.481905
6449,Port Harcourt Farm Site 6449,farm,41202 Carlos Road,Port Harcourt,NG,4.111816,3.408042
6450,Kano Farm Site 6450,farm,528 Paul Centers Suite 744,Kano,NG,8.991597,1.415978
6451,Abuja Farm Site 6451,farm,2328 Michael Mountains,Abuja,NG,8.857194,34.965381
6452,Ibadan Farm Site 6452,farm,63300 Massey Islands Apt. 872,Ibadan,NG,12.381345,13.547578
6453,Kumasi Farm Site 6453,farm,0537 Ryan Track,Kumasi,GH,11.836834,33.610893
6454,Ibadan Farm Site 6454,farm,7525 Audrey Key,Ibadan,NG,13.230986,15.082095
6455,Accra Farm Site 6455,farm,4398 Evans Rapids,Accra,GH,11.476615,39.084459
6456,Lagos Farm Site 6456,farm,496 Harvey Tunnel,Lagos,NG,6.031835,24.019244
6457,Port Harcourt Farm Site 6457,farm,06159 Green Tunnel,Port Harcourt,NG,9.798344,33.929185
6458,Nairobi Farm Site 6458,farm,9962 Harmon Burg,Nairobi,KE,4.585207,27.973523
6459,Enugu Farm Site 6459,farm,8299 Sosa Motorway Suite 069,Enugu,NG,8.153867,-1.391044
6460,Benin City Farm Site 6460,farm,903 Hernandez Harbor Suite 212,Benin City,NG,12.546563,38.085305
6461,Abuja Farm Site 6461,farm,336 Clark Walk Apt. 097,Abuja,NG,11.381948,36.531323
6462,Uyo Farm Site 6462,farm,32211 Zamora Turnpike,Uyo,NG,8.491183,15.43636
6463,Accra Farm Site 6463,farm,652 Kara Locks Suite 509,Accra,GH,6.766265,22.609113
6464,Port Harcourt Farm Site 6464,farm,68892 Elizabeth Mews,Port Harcourt,NG,5.347905,32.32238
6465,Kumasi Farm Site 6465,farm,0805 Duncan Station,Kumasi,GH,4.383329,3.79893
6466,Port Harcourt Farm Site 6466,farm,258 Michael Union Apt. 104,Port Harcourt,NG,9.115311,0.862863
6467,Kano Farm Site 6467,farm,63081 Christy Meadow Apt. 921,Kano,NG,12.859628,27.497808
6468,Uyo Farm Site 6468,farm,85274 Kimberly Shoals,Uyo,NG,12.601695,13.400529
6469,Port Harcourt Farm Site 6469,farm,7060 Brittany Plain,Port Harcourt,NG,6.69641,35.544154
6470,Lagos Farm Site 6470,farm,8856 Thornton Parkway,Lagos,NG,10.628641,31.006986
6471,Benin City Farm Site 6471,farm,5347 Catherine Center Suite 734,Benin City,NG,11.170467,18.498986
6472,Accra Farm Site 6472,farm,59665 Kimberly Mountains Suite 289,Accra,GH,11.920427,21.17216
6473,Ibadan Farm Site 6473,farm,855 Gardner Villages,Ibadan,NG,5.902063,29.050998
6474,Abuja Farm Site 6474,farm,1673 Lee Causeway Suite 091,Abuja,NG,13.382713,37.563972
6475,Port Harcourt Farm Site 6475,farm,821 Alicia Trace,Port Harcourt,NG,12.423858,3.872511
6476,Nakuru Farm Site 6476,farm,89569 Porter Causeway Suite 856,Nakuru,KE,12.869241,9.296633
6477,Lagos Farm Site 6477,farm,20119 Ayers Valley,Lagos,NG,7.863816,18.436552
6478,Ibadan Farm Site 6478,farm,20868 Emma Parkway,Ibadan,NG,8.520005,20.429899
6479,Enugu Farm Site 6479,farm,93652 Sherman Forges,Enugu,NG,8.739456,32.673216
6480,Nairobi Farm Site 6480,farm,4032 Combs Glen Apt. 596,Nairobi,KE,4.320131,9.984753
6481,Lagos Farm Site 6481,farm,6299 Murphy Drive Suite 164,Lagos,NG,5.845754,10.408942
6482,Abuja Farm Site 6482,farm,002 Hamilton Neck Suite 850,Abuja,NG,7.32803,34.0265
6483,Uyo Farm Site 6483,farm,48336 Jessica Mountain Suite 452,Uyo,NG,5.38119,1.029106
6484,Enugu Farm Site 6484,farm,66706 Brandi Rue Apt. 371,Enugu,NG,5.00701,10.168809
6485,Port Harcourt Farm Site 6485,farm,9084 Wendy Station Suite 929,Port Harcourt,NG,7.958005,31.048526
6486,Benin City Farm Site 6486,farm,198 Ellis Garden,Benin City,NG,6.921557,21.671781
6487,Port Harcourt Farm Site 6487,farm,75114 David Mountain,Port Harcourt,NG,4.727575,1.20362
6488,Nakuru Farm Site 6488,farm,815 Hunter Forks Apt. 291,Nakuru,KE,10.971334,1.207133
6489,Accra Farm Site 6489,farm,2082 Tim Run,Accra,GH,9.130159,22.194351
6490,Abuja Farm Site 6490,farm,8684 Seth Shoal,Abuja,NG,5.87017,38.744871
6491,Lagos Farm Site 6491,farm,53763 Hudson Union Suite 220,Lagos,NG,5.957266,13.667283
6492,Kano Farm Site 6492,farm,797 Rice Centers Apt. 681,Kano,NG,12.298385,32.705372
6493,Benin City Farm Site 6493,farm,6318 Martin Extensions,Benin City,NG,13.096369,3.356496
6494,Mombasa Farm Site 6494,farm,6385 Sara Isle,Mombasa,KE,6.442383,19.224024
6495,Nairobi Farm Site 6495,farm,054 James Mews Apt. 793,Nairobi,KE,10.246586,-2.968035
6496,Uyo Farm Site 6496,farm,60507 Debra Groves Suite 411,Uyo,NG,4.964777,-2.58242
6497,Accra Farm Site 6497,farm,44626 Washington Heights,Accra,GH,7.715986,9.366385
6498,Accra Farm Site 6498,farm,168 Cheryl Plain,Accra,GH,10.993362,17.158766
6499,Enugu Farm Site 6499,farm,224 Allison Inlet Apt. 014,Enugu,NG,5.54155,0.497707
6500,Nakuru Farm Site 6500,farm,07647 Anthony Hills,Nakuru,KE,6.944305,10.948237
6501,Kano Farm Site 6501,farm,397 Anderson Road,Kano,NG,11.54584,2.411976
6502,Port Harcourt Farm Site 6502,farm,05104 Lopez Islands,Port Harcourt,NG,10.518167,7.79194
6503,Enugu Farm Site 6503,farm,913 Kevin Alley,Enugu,NG,7.551359,16.015043
6504,Takoradi Farm Site 6504,farm,49636 Zachary Heights Suite 152,Takoradi,GH,7.933893,18.481996
6505,Uyo Farm Site 6505,farm,116 Cook Drive,Uyo,NG,11.29281,37.21001
6506,Kumasi Farm Site 6506,farm,1326 Frye Rapid,Kumasi,GH,7.977229,5.861463
6507,Abuja Farm Site 6507,farm,44846 Krista Prairie Suite 102,Abuja,NG,11.646844,-0.277043
6508,Uyo Farm Site 6508,farm,8733 Cooper Rapids,Uyo,NG,10.982104,33.310854
6509,Port Harcourt Farm Site 6509,farm,849 Melinda Port,Port Harcourt,NG,8.791895,1.981429
6510,Takoradi Farm Site 6510,farm,0017 Anita Terrace Apt. 467,Takoradi,GH,11.658515,38.406473
6511,Kano Farm Site 6511,farm,8000 Alvarado Lodge Apt. 125,Kano,NG,7.162278,-0.366173
6512,Benin City Farm Site 6512,farm,068 Murray Common Apt. 714,Benin City,NG,13.407504,30.832848
6513,Kisumu Farm Site 6513,farm,6508 Brenda Burg Suite 801,Kisumu,KE,9.278853,37.172906
6514,Benin City Farm Site 6514,farm,9453 Eric Corners,Benin City,NG,9.255675,5.197012
6515,Lagos Farm Site 6515,farm,4128 Morrow Orchard Suite 044,Lagos,NG,4.437143,32.306951
6516,Uyo Farm Site 6516,farm,0496 Walker Greens,Uyo,NG,12.371578,16.133942
6517,Accra Farm Site 6517,farm,670 Stanton Forks,Accra,GH,8.70609,14.940915
6518,Abuja Farm Site 6518,farm,90778 John Stravenue Suite 818,Abuja,NG,7.344801,10.365803
6519,Accra Farm Site 6519,farm,897 Marshall Extensions Suite 591,Accra,GH,7.892879,22.683789
6520,Accra Farm Site 6520,farm,5025 Richard Motorway,Accra,GH,4.704018,4.802134
6521,Port Harcourt Farm Site 6521,farm,52553 Brown Station,Port Harcourt,NG,6.498,40.792052
6522,Abuja Farm Site 6522,farm,09245 Bernard Haven Suite 310,Abuja,NG,11.916609,36.133068
6523,Enugu Farm Site 6523,farm,375 Robert Estate,Enugu,NG,9.070148,-1.326292
6524,Takoradi Farm Site 6524,farm,37662 Williams Curve,Takoradi,GH,7.615826,21.287745
6525,Nakuru Farm Site 6525,farm,7203 Barrett Inlet Suite 195,Nakuru,KE,12.710829,14.836849
6526,Enugu Farm Site 6526,farm,52173 Frazier Glens Suite 432,Enugu,NG,8.057046,5.441722
6527,Enugu Farm Site 6527,farm,0236 Sharp Terrace,Enugu,NG,10.946866,11.147599
6528,Lagos Farm Site 6528,farm,666 Winters Mills,Lagos,NG,4.702878,12.8564
6529,Mombasa Farm Site 6529,farm,1448 Jefferson Union,Mombasa,KE,8.153492,29.803556
6530,Lagos Farm Site 6530,farm,491 Benjamin Stream,Lagos,NG,8.184001,30.819851
