stock_id,store_id,product_id,quantity_on_hand,last_counted_date
12783,50,229,480,2026-06-28
12784,50,30,408,2026-06-19
12785,50,19,421,2026-06-29
12786,50,68,152,2026-06-26
12787,50,108,69,2026-06-22
12788,50,248,157,2026-06-28
12789,50,310,370,2026-06-16
12790,50,63,41,2026-06-28
12791,50,88,379,2026-06-29
12792,50,283,471,2026-06-28
12793,50,393,476,2026-06-24
12794,50,399,439,2026-06-16
12795,50,200,279,2026-06-20
12796,50,230,210,2026-06-23
12797,50,159,361,2026-06-17
12798,50,294,190,2026-06-26
12799,50,265,11,2026-06-24
12800,50,17,34,2026-06-24
12801,50,340,40,2026-06-16
12802,50,376,213,2026-06-25
12803,50,149,381,2026-06-22
12804,50,400,22,2026-06-21
12805,50,342,415,2026-06-27
12806,50,350,241,2026-06-26
12807,50,322,146,2026-06-24
12808,50,155,264,2026-06-16
12809,50,44,383,2026-06-19
12810,50,353,153,2026-06-18
12811,50,308,272,2026-06-17
12812,50,378,459,2026-06-16
12813,50,261,270,2026-06-28
12814,50,40,310,2026-06-21
12815,50,36,475,2026-06-28
12816,50,222,378,2026-06-27
12817,50,288,394,2026-06-23
12818,50,197,333,2026-06-21
12819,50,134,352,2026-06-18
12820,50,76,378,2026-06-28
12821,50,395,135,2026-06-22
12822,50,212,438,2026-06-28
12823,50,368,484,2026-06-30
12824,50,166,112,2026-06-24
12825,50,109,156,2026-06-24
12826,50,51,76,2026-06-16
12827,50,58,259,2026-06-28
12828,50,145,312,2026-06-20
12829,50,269,351,2026-06-30
12830,50,258,421,2026-06-28
12831,50,157,177,2026-06-28
12832,50,98,426,2026-06-27
12833,50,202,84,2026-06-24
12834,50,78,101,2026-06-27
12835,50,227,432,2026-06-27
12836,50,112,329,2026-06-28
12837,50,302,377,2026-06-23
12838,50,387,103,2026-06-16
12839,50,49,32,2026-06-20
12840,50,385,22,2026-06-27
12841,50,38,171,2026-06-19
12842,50,390,74,2026-06-23
12843,50,114,257,2026-06-27
12844,50,205,454,2026-06-27
12845,50,16,170,2026-06-28
12846,50,198,492,2026-06-19
12847,50,139,85,2026-06-27
12848,50,167,105,2026-06-28
12849,50,29,82,2026-06-16
12850,50,8,213,2026-06-28
12851,50,323,100,2026-06-29
12852,50,87,486,2026-06-16
12853,50,367,101,2026-06-20
12854,50,363,343,2026-06-17
12855,50,272,107,2026-06-25
12856,50,284,445,2026-06-16
12857,50,314,33,2026-06-21
12858,50,195,349,2026-06-25
12859,50,4,107,2026-06-22
12860,50,266,63,2026-06-20
12861,50,354,422,2026-06-17
12862,50,274,16,2026-06-25
12863,50,225,216,2026-06-27
12864,50,362,227,2026-06-19
12865,50,180,485,2026-06-27
12866,50,160,106,2026-06-19
12867,50,218,395,2026-06-23
12868,50,339,80,2026-06-29
12869,50,249,6,2026-06-18
12870,50,373,300,2026-06-26
12871,50,382,141,2026-06-27
12872,50,163,80,2026-06-30
12873,50,360,131,2026-06-18
12874,50,296,22,2026-06-18
12875,50,82,173,2026-06-16
12876,50,18,202,2026-06-17
12877,50,364,477,2026-06-20
12878,50,267,71,2026-06-26
12879,50,361,16,2026-06-21
12880,50,45,1,2026-06-29
12881,50,278,255,2026-06-30
12882,50,233,97,2026-06-24
12883,50,383,159,2026-06-18
12884,50,377,425,2026-06-19
12885,50,224,415,2026-06-24
12886,50,169,491,2026-06-24
12887,50,389,449,2026-06-26
12888,50,15,487,2026-06-22
12889,50,326,247,2026-06-20
12890,50,174,225,2026-06-22
12891,50,90,268,2026-06-18
12892,50,144,112,2026-06-18
12893,50,307,161,2026-06-23
12894,50,357,473,2026-06-16
12895,50,188,187,2026-06-27
12896,50,48,279,2026-06-27
12897,50,273,58,2026-06-18
12898,50,334,159,2026-06-24
12899,50,171,22,2026-06-22
12900,50,46,89,2026-06-23
12901,50,235,37,2026-06-16
12902,50,71,228,2026-06-30
12903,50,386,41,2026-06-28
12904,50,303,82,2026-06-30
12905,50,35,346,2026-06-27
12906,50,329,202,2026-06-22
12907,50,91,221,2026-06-20
12908,50,199,102,2026-06-16
12909,50,99,373,2026-06-26
12910,50,120,383,2026-06-28
12911,50,14,445,2026-06-29
12912,50,374,429,2026-06-22
12913,50,178,164,2026-06-30
12914,50,97,282,2026-06-21
12915,50,352,317,2026-06-16
12916,50,250,376,2026-06-18
12917,50,319,476,2026-06-23
12918,51,345,207,2026-06-18
12919,51,306,343,2026-06-16
12920,51,336,455,2026-06-21
12921,51,149,51,2026-06-23
12922,51,33,80,2026-06-25
12923,51,17,239,2026-06-22
12924,51,157,458,2026-06-29
12925,51,130,352,2026-06-24
12926,51,103,455,2026-06-29
12927,51,177,313,2026-06-20
12928,51,70,412,2026-06-19
12929,51,364,221,2026-06-24
12930,51,94,497,2026-06-23
12931,51,126,439,2026-06-30
12932,51,174,390,2026-06-16
12933,51,183,204,2026-06-18
12934,51,118,445,2026-06-26
12935,51,110,255,2026-06-18
12936,51,372,346,2026-06-24
12937,51,84,452,2026-06-25
12938,51,15,261,2026-06-16
12939,51,202,462,2026-06-25
12940,51,258,148,2026-06-17
12941,51,196,217,2026-06-17
12942,51,163,365,2026-06-18
12943,51,39,401,2026-06-17
12944,51,389,101,2026-06-27
12945,51,206,443,2026-06-27
12946,51,335,236,2026-06-18
12947,51,101,26,2026-06-28
12948,51,340,290,2026-06-18
12949,51,337,84,2026-06-30
12950,51,79,56,2026-06-20
12951,51,339,498,2026-06-23
12952,51,159,185,2026-06-23
12953,51,52,297,2026-06-20
12954,51,313,199,2026-06-25
12955,51,219,340,2026-06-27
12956,51,221,93,2026-06-30
12957,51,41,163,2026-06-16
12958,51,289,479,2026-06-30
12959,51,194,218,2026-06-23
12960,51,288,333,2026-06-29
12961,51,399,296,2026-06-18
12962,51,55,217,2026-06-29
12963,51,73,251,2026-06-30
12964,51,188,399,2026-06-16
12965,51,158,258,2026-06-24
12966,51,329,155,2026-06-21
12967,51,12,409,2026-06-25
12968,51,24,21,2026-06-24
12969,51,356,27,2026-06-24
12970,51,98,205,2026-06-28
12971,51,382,109,2026-06-16
12972,51,48,271,2026-06-23
12973,51,77,473,2026-06-20
12974,51,131,322,2026-06-28
12975,51,164,174,2026-06-19
12976,51,366,32,2026-06-25
12977,51,236,312,2026-06-21
12978,51,60,202,2026-06-24
12979,51,255,92,2026-06-27
12980,51,195,232,2026-06-20
12981,51,161,133,2026-06-20
12982,51,128,328,2026-06-25
12983,51,386,431,2026-06-28
12984,51,269,178,2026-06-23
12985,51,45,428,2026-06-19
12986,51,287,334,2026-06-25
12987,51,43,446,2026-06-24
12988,51,283,2,2026-06-27
12989,51,246,121,2026-06-20
12990,51,72,16,2026-06-17
12991,51,3,497,2026-06-30
12992,51,358,199,2026-06-26
12993,51,327,460,2026-06-18
12994,51,53,193,2026-06-29
12995,51,319,357,2026-06-18
12996,51,370,415,2026-06-23
12997,51,125,280,2026-06-24
12998,51,124,366,2026-06-19
12999,51,314,318,2026-06-29
13000,51,334,293,2026-06-23
13001,51,16,88,2026-06-24
13002,51,350,287,2026-06-30
13003,51,373,8,2026-06-27
13004,51,167,220,2026-06-30
13005,51,86,244,2026-06-30
13006,51,173,443,2026-06-17
13007,51,138,257,2026-06-22
13008,51,23,132,2026-06-21
13009,51,2,229,2026-06-28
13010,51,154,274,2026-06-29
13011,51,311,313,2026-06-30
13012,51,262,31,2026-06-19
13013,51,26,147,2026-06-19
13014,51,21,495,2026-06-22
13015,51,83,287,2026-06-21
13016,51,233,231,2026-06-20
13017,51,253,336,2026-06-21
13018,51,74,252,2026-06-29
13019,51,180,290,2026-06-16
13020,51,270,186,2026-06-30
13021,51,160,191,2026-06-23
13022,51,292,31,2026-06-19
13023,51,303,378,2026-06-29
13024,51,342,310,2026-06-21
13025,51,385,457,2026-06-27
13026,51,36,109,2026-06-17
13027,51,146,476,2026-06-28
13028,51,378,385,2026-06-23
13029,51,363,34,2026-06-27
13030,51,338,373,2026-06-24
13031,51,49,351,2026-06-21
13032,51,293,39,2026-06-17
13033,51,388,191,2026-06-21
13034,51,117,354,2026-06-30
13035,51,324,353,2026-06-18
13036,51,251,467,2026-06-26
13037,51,165,239,2026-06-22
13038,51,1,416,2026-06-28
13039,51,106,178,2026-06-19
13040,51,64,323,2026-06-23
13041,51,268,75,2026-06-20
13042,51,285,249,2026-06-17
13043,51,190,399,2026-06-17
13044,51,377,415,2026-06-20
13045,51,199,364,2026-06-20
13046,51,95,400,2026-06-21
13047,51,294,338,2026-06-16
13048,51,257,490,2026-06-19
13049,51,90,276,2026-06-16
13050,51,99,105,2026-06-19
13051,51,326,152,2026-06-28
13052,51,362,321,2026-06-28
13053,51,222,229,2026-06-27
13054,51,321,69,2026-06-22
13055,51,354,94,2026-06-25
13056,51,332,30,2026-06-26
13057,51,331,295,2026-06-24
13058,51,394,163,2026-06-28
13059,51,112,358,2026-06-29
13060,51,14,449,2026-06-27
13061,51,353,231,2026-06-30
13062,51,291,483,2026-06-28
13063,51,143,405,2026-06-28
13064,51,204,206,2026-06-30
13065,51,22,450,2026-06-18
13066,51,214,86,2026-06-30
13067,51,333,496,2026-06-30
13068,51,328,220,2026-06-24
13069,51,234,308,2026-06-23
13070,51,189,425,2026-06-19
13071,51,208,304,2026-06-28
13072,51,384,13,2026-06-24
13073,51,51,293,2026-06-29
13074,51,88,28,2026-06-28
13075,51,76,59,2026-06-26
13076,51,210,342,2026-06-18
13077,51,114,255,2026-06-25
13078,51,220,220,2026-06-22
13079,51,198,468,2026-06-25
13080,51,107,383,2026-06-30
13081,51,357,420,2026-06-30
13082,51,320,46,2026-06-28
13083,51,290,132,2026-06-17
13084,51,136,406,2026-06-21
13085,51,186,492,2026-06-17
13086,51,315,289,2026-06-27
13087,51,395,299,2026-06-23
13088,51,250,463,2026-06-16
13089,51,92,203,2026-06-28
13090,51,297,19,2026-06-23
13091,51,298,450,2026-06-17
13092,51,396,143,2026-06-24
13093,51,397,446,2026-06-24
13094,51,141,30,2026-06-16
13095,51,245,124,2026-06-24
13096,51,169,357,2026-06-23
13097,51,148,37,2026-06-19
13098,51,323,105,2026-06-24
13099,51,398,344,2026-06-22
13100,51,162,383,2026-06-27
13101,51,272,389,2026-06-21
13102,51,171,95,2026-06-27
13103,51,218,492,2026-06-23
13104,51,127,459,2026-06-18
13105,51,120,149,2026-06-23
13106,51,10,388,2026-06-26
13107,51,365,71,2026-06-28
13108,51,347,378,2026-06-28
13109,51,179,333,2026-06-25
13110,51,330,50,2026-06-30
13111,51,18,302,2026-06-20
13112,51,137,179,2026-06-21
13113,51,85,455,2026-06-22
13114,51,200,255,2026-06-17
13115,51,37,69,2026-06-27
13116,51,182,322,2026-06-27
13117,51,344,160,2026-06-26
13118,51,254,447,2026-06-16
13119,51,304,341,2026-06-21
13120,51,387,387,2026-06-18
13121,51,142,35,2026-06-21
13122,51,50,100,2026-06-24
13123,51,63,212,2026-06-20
13124,51,129,325,2026-06-20
13125,51,310,182,2026-06-18
13126,51,242,478,2026-06-28
13127,51,265,6,2026-06-26
13128,51,144,285,2026-06-24
13129,51,9,248,2026-06-19
13130,51,392,451,2026-06-25
13131,51,172,470,2026-06-25
13132,51,66,82,2026-06-24
13133,51,341,351,2026-06-27
13134,51,216,73,2026-06-20
13135,51,175,70,2026-06-21
13136,51,229,394,2026-06-19
13137,51,191,269,2026-06-26
13138,51,318,320,2026-06-29
13139,51,391,109,2026-06-22
13140,51,69,165,2026-06-29
13141,51,30,369,2026-06-29
13142,51,132,295,2026-06-22
13143,51,301,72,2026-06-18
13144,51,81,39,2026-06-29
13145,51,223,364,2026-06-19
13146,51,237,372,2026-06-23
13147,51,299,480,2026-06-27
13148,51,273,330,2026-06-16
13149,51,134,496,2026-06-27
13150,51,248,371,2026-06-27
13151,51,274,103,2026-06-19
13152,51,368,479,2026-06-27
13153,51,61,214,2026-06-28
13154,51,38,161,2026-06-28
13155,51,380,454,2026-06-27
13156,51,8,199,2026-06-19
13157,51,181,351,2026-06-19
13158,51,361,177,2026-06-22
13159,51,156,221,2026-06-21
13160,51,307,242,2026-06-27
13161,51,375,235,2026-06-24
13162,51,35,202,2026-06-19
13163,51,54,202,2026-06-25
13164,51,11,466,2026-06-24
13165,51,286,232,2026-06-17
13166,51,102,45,2026-06-19
13167,51,280,193,2026-06-30
13168,51,371,85,2026-06-27
13169,52,197,326,2026-06-21
13170,52,190,487,2026-06-26
13171,52,184,136,2026-06-17
13172,52,205,96,2026-06-16
13173,52,78,133,2026-06-17
13174,52,301,126,2026-06-30
13175,52,144,149,2026-06-23
13176,52,50,116,2026-06-29
13177,52,388,157,2026-06-30
13178,52,188,377,2026-06-23
13179,52,377,60,2026-06-20
13180,52,245,490,2026-06-23
13181,52,366,302,2026-06-26
13182,52,48,161,2026-06-26
13183,52,231,22,2026-06-20
13184,52,243,158,2026-06-27
13185,52,352,162,2026-06-29
13186,52,202,323,2026-06-23
13187,52,166,188,2026-06-27
13188,52,239,272,2026-06-18
13189,52,160,406,2026-06-21
13190,52,65,224,2026-06-22
13191,52,289,397,2026-06-21
13192,52,106,336,2026-06-21
13193,52,358,302,2026-06-16
13194,52,380,380,2026-06-30
13195,52,328,27,2026-06-25
13196,52,126,42,2026-06-22
13197,52,296,38,2026-06-21
13198,52,298,323,2026-06-30
13199,52,58,126,2026-06-17
13200,52,83,149,2026-06-21
13201,52,77,84,2026-06-27
13202,52,383,291,2026-06-16
13203,52,127,149,2026-06-18
13204,52,145,266,2026-06-17
13205,52,107,379,2026-06-26
13206,52,100,82,2026-06-30
13207,52,182,100,2026-06-25
13208,52,379,482,2026-06-19
13209,52,167,296,2026-06-20
13210,52,238,266,2026-06-25
13211,52,277,148,2026-06-25
13212,52,121,26,2026-06-20
13213,52,206,326,2026-06-22
13214,52,183,17,2026-06-25
13215,52,41,288,2026-06-22
13216,52,142,476,2026-06-28
13217,52,378,164,2026-06-20
13218,52,398,248,2026-06-20
13219,52,220,40,2026-06-17
13220,52,165,411,2026-06-28
13221,52,54,143,2026-06-17
13222,52,382,0,2026-06-28
13223,52,294,7,2026-06-27
13224,52,177,268,2026-06-25
13225,52,363,251,2026-06-16
13226,52,216,467,2026-06-24
13227,52,291,357,2026-06-18
13228,52,299,320,2026-06-23
13229,52,341,40,2026-06-23
13230,52,331,211,2026-06-25
13231,52,73,253,2026-06-25
13232,52,314,396,2026-06-26
13233,52,270,237,2026-06-29
13234,52,152,416,2026-06-23
13235,52,189,287,2026-06-27
13236,52,153,264,2026-06-24
13237,52,71,272,2026-06-30
13238,52,393,66,2026-06-20
13239,52,332,330,2026-06-25
13240,52,221,48,2026-06-19
13241,52,384,297,2026-06-29
13242,52,381,112,2026-06-30
13243,52,261,206,2026-06-23
13244,52,258,452,2026-06-25
13245,52,198,289,2026-06-21
13246,52,39,365,2026-06-24
13247,52,322,350,2026-06-17
13248,52,117,456,2026-06-26
13249,52,295,38,2026-06-18
13250,52,67,419,2026-06-21
13251,52,290,179,2026-06-19
13252,52,91,259,2026-06-18
13253,52,162,308,2026-06-19
13254,52,115,421,2026-06-28
13255,52,281,14,2026-06-19
13256,52,316,75,2026-06-23
13257,52,116,282,2026-06-28
13258,52,108,279,2026-06-19
13259,52,176,133,2026-06-17
13260,52,44,414,2026-06-30
13261,52,75,245,2026-06-26
13262,52,372,296,2026-06-19
13263,52,155,315,2026-06-28
13264,52,237,228,2026-06-24
13265,52,392,96,2026-06-29
13266,52,228,450,2026-06-19
13267,52,25,205,2026-06-24
13268,52,244,317,2026-06-24
13269,52,323,269,2026-06-22
13270,52,68,386,2026-06-17
13271,52,387,241,2026-06-19
13272,52,208,100,2026-06-21
13273,52,13,138,2026-06-26
13274,52,326,302,2026-06-28
13275,52,103,220,2026-06-22
13276,52,338,81,2026-06-29
13277,52,76,174,2026-06-29
13278,52,274,391,2026-06-22
13279,52,195,37,2026-06-26
13280,52,5,73,2026-06-30
13281,52,209,243,2026-06-29
13282,52,255,421,2026-06-18
13283,52,12,415,2026-06-19
13284,52,250,109,2026-06-22
13285,52,324,238,2026-06-30
13286,52,21,392,2026-06-19
13287,52,320,43,2026-06-24
13288,52,347,188,2026-06-19
13289,52,10,185,2026-06-21
13290,52,313,64,2026-06-23
13291,52,31,129,2026-06-22
13292,52,361,109,2026-06-25
13293,52,227,361,2026-06-26
13294,52,35,303,2026-06-22
13295,52,351,194,2026-06-22
13296,52,234,464,2026-06-22
13297,52,337,309,2026-06-30
13298,52,4,413,2026-06-30
13299,52,315,12,2026-06-22
13300,52,336,175,2026-06-28
13301,52,364,115,2026-06-23
13302,52,350,337,2026-06-25
13303,52,211,83,2026-06-26
13304,52,72,407,2026-06-23
13305,52,317,372,2026-06-26
13306,52,340,185,2026-06-28
13307,52,386,484,2026-06-24
13308,52,131,390,2026-06-25
13309,52,333,207,2026-06-19
13310,52,214,452,2026-06-26
13311,52,217,223,2026-06-23
13312,52,60,115,2026-06-28
13313,52,308,136,2026-06-21
13314,52,24,56,2026-06-19
13315,52,224,364,2026-06-17
13316,52,74,130,2026-06-29
13317,52,2,265,2026-06-24
13318,52,311,28,2026-06-20
13319,52,49,376,2026-06-24
13320,52,137,378,2026-06-22
13321,52,247,437,2026-06-19
13322,52,355,187,2026-06-29
13323,52,159,211,2026-06-18
13324,52,98,215,2026-06-19
13325,52,210,73,2026-06-21
13326,52,62,488,2026-06-28
13327,52,139,157,2026-06-20
13328,52,151,210,2026-06-19
13329,52,102,330,2026-06-28
13330,52,373,190,2026-06-16
13331,52,99,282,2026-06-21
13332,52,161,175,2026-06-22
13333,52,264,394,2026-06-25
13334,52,172,324,2026-06-23
13335,52,269,258,2026-06-18
13336,52,112,113,2026-06-28
13337,52,134,25,2026-06-28
13338,52,276,397,2026-06-19
13339,52,47,276,2026-06-24
13340,52,303,301,2026-06-22
13341,52,369,412,2026-06-25
13342,52,285,264,2026-06-24
13343,52,69,126,2026-06-26
13344,52,130,11,2026-06-16
13345,52,63,250,2026-06-30
13346,52,132,111,2026-06-18
13347,52,51,399,2026-06-22
13348,52,97,225,2026-06-22
13349,52,275,77,2026-06-18
13350,52,246,262,2026-06-25
13351,52,147,475,2026-06-20
13352,52,94,499,2026-06-28
13353,52,119,401,2026-06-21
13354,52,203,195,2026-06-27
13355,52,169,292,2026-06-29
13356,52,342,458,2026-06-30
13357,52,146,277,2026-06-27
13358,52,349,145,2026-06-23
13359,52,321,319,2026-06-26
13360,52,43,461,2026-06-24
13361,52,122,239,2026-06-24
13362,52,84,158,2026-06-20
13363,52,123,227,2026-06-17
13364,52,124,208,2026-06-24
13365,52,399,207,2026-06-22
13366,52,370,49,2026-06-29
13367,52,330,126,2026-06-19
13368,52,90,444,2026-06-30
13369,52,157,252,2026-06-19
13370,52,93,150,2026-06-17
13371,52,80,171,2026-06-19
13372,52,92,49,2026-06-16
13373,52,133,163,2026-06-18
13374,52,9,72,2026-06-30
13375,52,348,185,2026-06-24
13376,52,6,94,2026-06-29
13377,52,193,496,2026-06-24
13378,52,365,154,2026-06-22
13379,52,111,347,2026-06-17
13380,52,174,269,2026-06-26
13381,52,395,44,2026-06-26
13382,52,213,237,2026-06-16
13383,52,17,214,2026-06-16
13384,52,353,421,2026-06-23
13385,52,171,447,2026-06-18
13386,52,267,490,2026-06-28
13387,52,61,228,2026-06-23
13388,52,104,381,2026-06-21
13389,52,271,204,2026-06-17
13390,52,259,323,2026-06-16
13391,52,194,377,2026-06-23
13392,52,257,222,2026-06-23
13393,52,391,282,2026-06-28
13394,52,207,197,2026-06-29
13395,52,26,432,2026-06-29
13396,52,339,211,2026-06-25
13397,52,212,191,2026-06-20
13398,52,149,316,2026-06-23
13399,52,346,367,2026-06-26
13400,52,362,447,2026-06-24
13401,52,354,140,2026-06-27
13402,52,200,270,2026-06-19
13403,52,242,321,2026-06-16
13404,52,168,60,2026-06-19
13405,52,371,239,2026-06-17
13406,52,55,215,2026-06-18
13407,52,273,56,2026-06-24
13408,52,360,348,2026-06-26
13409,52,249,229,2026-06-29
13410,52,265,491,2026-06-19
13411,52,164,398,2026-06-16
13412,52,11,287,2026-06-18
13413,52,248,156,2026-06-21
13414,53,152,414,2026-06-17
13415,53,211,120,2026-06-27
13416,53,289,424,2026-06-24
13417,53,287,452,2026-06-20
13418,53,283,85,2026-06-26
13419,53,371,111,2026-06-16
13420,53,148,215,2026-06-23
13421,53,110,70,2026-06-29
13422,53,273,332,2026-06-28
13423,53,57,313,2026-06-26
13424,53,18,321,2026-06-29
13425,53,189,55,2026-06-23
13426,53,208,333,2026-06-25
13427,53,144,470,2026-06-21
13428,53,78,33,2026-06-28
13429,53,250,222,2026-06-22
13430,53,10,237,2026-06-17
13431,53,145,446,2026-06-18
13432,53,181,113,2026-06-27
13433,53,49,335,2026-06-21
13434,53,255,355,2026-06-17
13435,53,7,452,2026-06-22
13436,53,246,166,2026-06-26
13437,53,51,370,2026-06-25
13438,53,36,154,2026-06-29
13439,53,160,314,2026-06-20
13440,53,54,122,2026-06-30
13441,53,198,37,2026-06-18
13442,53,164,19,2026-06-22
13443,53,266,466,2026-06-25
13444,53,169,267,2026-06-28
13445,53,3,208,2026-06-29
13446,53,216,30,2026-06-22
13447,53,300,238,2026-06-27
13448,53,351,469,2026-06-16
13449,53,45,361,2026-06-28
13450,53,278,433,2026-06-26
13451,53,121,454,2026-06-28
13452,53,112,278,2026-06-19
13453,53,98,445,2026-06-30
13454,53,116,76,2026-06-25
13455,53,50,412,2026-06-19
13456,53,270,246,2026-06-22
13457,53,282,292,2026-06-26
13458,53,313,332,2026-06-21
13459,53,286,64,2026-06-19
13460,53,392,415,2026-06-17
13461,53,131,441,2026-06-16
13462,53,391,149,2026-06-20
13463,53,222,493,2026-06-22
13464,53,196,201,2026-06-21
13465,53,260,167,2026-06-22
13466,53,123,13,2026-06-20
13467,53,137,202,2026-06-29
13468,53,333,294,2026-06-30
13469,53,96,34,2026-06-22
13470,53,48,317,2026-06-24
13471,53,279,34,2026-06-27
13472,53,29,81,2026-06-20
13473,53,109,47,2026-06-27
13474,53,185,142,2026-06-23
13475,53,357,336,2026-06-21
13476,53,291,14,2026-06-27
13477,53,125,344,2026-06-19
13478,53,356,227,2026-06-29
13479,53,268,222,2026-06-22
13480,53,231,495,2026-06-30
13481,53,25,386,2026-06-21
13482,53,124,341,2026-06-26
13483,53,180,158,2026-06-26
13484,53,350,446,2026-06-27
13485,53,200,230,2026-06-24
13486,53,39,347,2026-06-22
13487,53,348,472,2026-06-29
13488,53,142,42,2026-06-21
13489,53,248,224,2026-06-26
13490,53,228,450,2026-06-24
13491,53,330,307,2026-06-27
13492,53,52,474,2026-06-22
13493,53,16,474,2026-06-29
13494,53,389,478,2026-06-24
13495,53,369,255,2026-06-22
13496,53,113,15,2026-06-28
13497,53,327,275,2026-06-26
13498,53,232,57,2026-06-16
13499,53,311,466,2026-06-24
13500,53,14,135,2026-06-30
13501,53,322,414,2026-06-27
13502,53,220,289,2026-06-28
13503,53,312,360,2026-06-18
13504,53,374,58,2026-06-16
13505,53,271,450,2026-06-17
13506,53,75,168,2026-06-22
13507,53,365,302,2026-06-25
13508,53,17,315,2026-06-18
13509,53,187,116,2026-06-22
13510,53,394,68,2026-06-18
13511,53,82,395,2026-06-28
13512,53,94,138,2026-06-29
13513,53,343,256,2026-06-24
13514,53,115,52,2026-06-28
13515,53,207,19,2026-06-30
13516,53,368,6,2026-06-16
13517,53,151,317,2026-06-24
13518,53,69,85,2026-06-27
13519,53,159,235,2026-06-27
13520,53,1,316,2026-06-22
13521,53,66,160,2026-06-18
13522,53,354,6,2026-06-26
13523,53,161,207,2026-06-22
13524,53,295,129,2026-06-21
13525,53,209,471,2026-06-17
13526,53,80,146,2026-06-17
13527,53,128,52,2026-06-22
13528,53,345,433,2026-06-16
13529,53,149,198,2026-06-27
13530,53,141,217,2026-06-26
13531,53,63,22,2026-06-28
13532,53,99,84,2026-06-25
13533,53,303,24,2026-06-23
13534,53,272,183,2026-06-27
13535,53,400,199,2026-06-23
13536,53,337,74,2026-06-29
13537,53,259,136,2026-06-22
13538,53,168,16,2026-06-22
13539,53,40,26,2026-06-24
13540,53,146,449,2026-06-23
13541,53,92,258,2026-06-18
13542,53,223,385,2026-06-24
13543,53,41,106,2026-06-26
13544,53,375,376,2026-06-29
13545,53,79,279,2026-06-16
13546,53,261,55,2026-06-30
13547,53,347,40,2026-06-16
13548,53,195,441,2026-06-22
13549,53,284,208,2026-06-25
13550,53,34,294,2026-06-25
13551,53,233,441,2026-06-26
13552,53,294,114,2026-06-17
13553,53,213,161,2026-06-22
13554,53,317,459,2026-06-28
13555,53,103,106,2026-06-26
13556,53,81,240,2026-06-25
13557,53,381,56,2026-06-25
13558,53,204,147,2026-06-19
13559,53,163,228,2026-06-26
13560,53,224,145,2026-06-29
13561,53,166,243,2026-06-29
13562,53,59,426,2026-06-16
13563,53,344,316,2026-06-17
13564,53,274,356,2026-06-27
13565,53,361,37,2026-06-29
13566,53,178,480,2026-06-20
13567,53,323,83,2026-06-18
13568,53,192,383,2026-06-30
13569,53,19,345,2026-06-28
13570,53,290,451,2026-06-23
13571,53,399,202,2026-06-16
13572,53,162,338,2026-06-25
13573,53,306,94,2026-06-21
13574,53,341,201,2026-06-22
13575,53,150,52,2026-06-19
13576,53,305,313,2026-06-24
13577,53,301,36,2026-06-22
13578,53,242,442,2026-06-23
13579,53,302,285,2026-06-23
13580,53,139,484,2026-06-19
13581,53,240,239,2026-06-24
13582,53,4,371,2026-06-25
13583,53,170,241,2026-06-24
13584,53,32,106,2026-06-17
13585,53,184,20,2026-06-19
13586,53,183,203,2026-06-20
13587,53,174,263,2026-06-20
13588,53,238,10,2026-06-26
13589,53,252,129,2026-06-20
13590,53,205,129,2026-06-19
13591,53,83,423,2026-06-22
13592,53,366,460,2026-06-24
13593,53,288,111,2026-06-21
13594,53,26,9,2026-06-19
13595,53,190,468,2026-06-17
13596,53,219,324,2026-06-18
13597,53,105,168,2026-06-25
13598,53,299,193,2026-06-28
13599,53,210,468,2026-06-23
13600,53,360,268,2026-06-22
13601,53,339,66,2026-06-29
13602,53,293,160,2026-06-19
13603,53,280,310,2026-06-18
13604,53,90,234,2026-06-25
13605,53,212,447,2026-06-17
13606,53,256,31,2026-06-21
13607,53,197,78,2026-06-21
13608,53,353,210,2026-06-24
13609,53,297,146,2026-06-23
13610,53,135,118,2026-06-26
13611,53,358,468,2026-06-20
13612,53,111,461,2026-06-18
13613,53,319,336,2026-06-29
13614,53,275,497,2026-06-16
13615,53,43,44,2026-06-23
13616,53,335,475,2026-06-27
13617,53,12,203,2026-06-16
13618,53,62,89,2026-06-30
13619,53,73,383,2026-06-24
13620,53,27,155,2026-06-25
13621,53,186,41,2026-06-21
13622,53,230,1,2026-06-18
13623,53,138,350,2026-06-30
13624,53,379,403,2026-06-19
13625,53,269,5,2026-06-21
13626,53,188,385,2026-06-21
13627,53,227,294,2026-06-25
13628,53,247,295,2026-06-27
13629,53,378,477,2026-06-29
13630,53,24,86,2026-06-19
13631,53,385,64,2026-06-17
13632,53,154,0,2026-06-19
13633,53,91,336,2026-06-22
13634,53,23,80,2026-06-29
13635,53,251,33,2026-06-17
13636,53,362,235,2026-06-25
13637,53,132,380,2026-06-25
13638,53,84,284,2026-06-22
13639,53,214,429,2026-06-28
13640,53,243,297,2026-06-25
13641,53,133,499,2026-06-16
13642,53,254,14,2026-06-22
13643,53,177,191,2026-06-28
13644,53,158,195,2026-06-27
13645,53,85,317,2026-06-21
13646,53,218,32,2026-06-28
13647,53,315,410,2026-06-22
13648,53,140,141,2026-06-24
13649,53,202,194,2026-06-23
13650,53,5,143,2026-06-16
13651,53,383,305,2026-06-24
13652,53,22,386,2026-06-27
13653,53,172,444,2026-06-21
13654,53,97,413,2026-06-29
13655,53,397,401,2026-06-23
