farm_id,supplier_id,location_id,size_hectares,primary_crop
5412,4320,5486,5.64,Rice (Paddy)
5413,4320,5487,22.89,Cocoa
5414,4320,5488,19.66,Yam
5415,4321,5489,17.53,Yam
5416,4321,5490,12.46,Yam
5417,4322,5491,2.93,Rice (Paddy)
5418,4322,5492,12.36,Plantain
5419,4322,5493,23.68,Rice (Paddy)
5420,4323,5494,11.86,Maize
5421,4324,5495,7.14,Plantain
5422,4324,5496,5.16,Cocoa
5423,4325,5497,6.58,Cassava
5424,4325,5498,22.1,Plantain
5425,4326,5499,24.85,Cocoa
5426,4326,5500,4.78,Maize
5427,4327,5501,2.82,Plantain
5428,4328,5502,4.61,Groundnut
5429,4329,5503,13.35,Plantain
5430,4329,5504,17.74,Cocoa
5431,4330,5505,5.38,Maize
5432,4331,5506,12.09,Plantain
5433,4331,5507,24.1,Groundnut
5434,4332,5508,10.39,Cassava
5435,4333,5509,13.38,Groundnut
5436,4333,5510,6.92,Maize
5437,4333,5511,21.49,Rice (Paddy)
5438,4334,5512,13.54,Plantain
5439,4335,5513,10.57,Yam
5440,4336,5514,2.43,Groundnut
5441,4337,5515,17.86,Cassava
5442,4338,5516,18.96,Maize
5443,4339,5517,20.69,Cassava
5444,4339,5518,1.85,Maize
5445,4340,5519,23.65,Yam
5446,4341,5520,15.94,Cocoa
5447,4342,5521,10.26,Cassava
5448,4343,5522,15.49,Cassava
5449,4343,5523,3.34,Cassava
5450,4344,5524,1.63,Groundnut
5451,4345,5525,3.84,Groundnut
5452,4346,5526,18.99,Cassava
5453,4347,5527,12.24,Groundnut
5454,4347,5528,14.19,Maize
5455,4348,5529,8.15,Maize
5456,4349,5530,16.46,Yam
5457,4350,5531,12.26,Plantain
5458,4351,5532,13.16,Cocoa
5459,4351,5533,12.54,Cocoa
5460,4352,5534,16.26,Cocoa
5461,4353,5535,4.52,Plantain
5462,4354,5536,12.43,Cocoa
5463,4355,5537,18.41,Maize
5464,4356,5538,11.58,Groundnut
5465,4357,5539,19.87,Cassava
5466,4358,5540,11.11,Plantain
5467,4359,5541,5.95,Maize
5468,4360,5542,16.53,Yam
5469,4361,5543,22.05,Maize
5470,4362,5544,11.91,Cassava
5471,4363,5545,14.32,Groundnut
5472,4364,5546,23.51,Groundnut
5473,4365,5547,16.19,Maize
5474,4366,5548,18.18,Cassava
5475,4367,5549,12.98,Cassava
5476,4368,5550,8.3,Maize
5477,4369,5551,14.93,Groundnut
5478,4369,5552,16.66,Groundnut
5479,4370,5553,5.43,Groundnut
5480,4371,5554,20.24,Plantain
5481,4372,5555,9.8,Maize
5482,4372,5556,2.91,Rice (Paddy)
5483,4373,5557,18.72,Yam
5484,4374,5558,9.15,Plantain
5485,4375,5559,12.61,Cassava
5486,4376,5560,21.28,Groundnut
5487,4376,5561,18.81,Yam
5488,4377,5562,10.74,Maize
5489,4378,5563,5.04,Cocoa
5490,4379,5564,11.35,Plantain
5491,4380,5565,1.87,Cassava
5492,4380,5566,13.63,Groundnut
5493,4381,5567,18.09,Plantain
5494,4382,5568,0.56,Maize
5495,4382,5569,3.89,Groundnut
5496,4382,5570,17.38,Cocoa
5497,4383,5571,22.61,Yam
5498,4384,5572,0.65,Yam
5499,4385,5573,14.43,Rice (Paddy)
5500,4385,5574,8.37,Plantain
5501,4385,5575,3.75,Plantain
5502,4386,5576,6.21,Cocoa
5503,4387,5577,2.29,Groundnut
5504,4388,5578,19.02,Cassava
5505,4388,5579,18.39,Rice (Paddy)
5506,4388,5580,1.13,Maize
5507,4389,5581,12.13,Plantain
5508,4390,5582,6.51,Cassava
5509,4391,5583,4.8,Cassava
5510,4392,5584,16.99,Groundnut
5511,4393,5585,1.79,Cocoa
5512,4394,5586,21.02,Maize
5513,4395,5587,21.38,Groundnut
5514,4396,5588,17.68,Cocoa
5515,4397,5589,24.68,Maize
5516,4398,5590,9.19,Groundnut
5517,4399,5591,2.02,Yam
5518,4399,5592,16.24,Maize
5519,4400,5593,7.49,Plantain
5520,4401,5594,15.16,Cocoa
5521,4402,5595,14.14,Groundnut
5522,4403,5596,22.9,Cocoa
5523,4403,5597,21.7,Rice (Paddy)
5524,4404,5598,11.82,Yam
5525,4405,5599,14.19,Plantain
5526,4406,5600,6.54,Rice (Paddy)
5527,4407,5601,7.88,Rice (Paddy)
5528,4408,5602,5.46,Groundnut
5529,4409,5603,22.77,Yam
5530,4410,5604,21.34,Rice (Paddy)
5531,4411,5605,20.88,Yam
5532,4412,5606,12.86,Groundnut
5533,4413,5607,3.68,Cassava
5534,4413,5608,7.59,Maize
5535,4414,5609,10.15,Cocoa
5536,4415,5610,11.38,Yam
5537,4416,5611,18.46,Maize
5538,4417,5612,9.85,Rice (Paddy)
5539,4418,5613,13.42,Yam
5540,4418,5614,11.1,Cassava
5541,4418,5615,11.88,Rice (Paddy)
5542,4419,5616,17.8,Rice (Paddy)
5543,4420,5617,4.7,Rice (Paddy)
5544,4421,5618,21.35,Cocoa
5545,4422,5619,16.0,Cocoa
5546,4423,5620,20.54,Yam
5547,4423,5621,9.92,Rice (Paddy)
5548,4424,5622,18.5,Maize
5549,4425,5623,8.5,Maize
5550,4426,5624,13.6,Maize
5551,4427,5625,8.77,Yam
5552,4428,5626,14.71,Rice (Paddy)
5553,4429,5627,10.18,Yam
5554,4429,5628,12.46,Yam
5555,4430,5629,23.42,Rice (Paddy)
5556,4430,5630,20.54,Rice (Paddy)
5557,4431,5631,13.98,Plantain
5558,4432,5632,17.43,Groundnut
5559,4433,5633,0.81,Yam
5560,4434,5634,8.41,Yam
5561,4434,5635,8.46,Maize
5562,4435,5636,9.24,Plantain
5563,4436,5637,22.27,Plantain
5564,4436,5638,8.15,Cocoa
5565,4437,5639,18.42,Groundnut
5566,4438,5640,15.97,Plantain
5567,4438,5641,9.24,Plantain
5568,4438,5642,5.36,Maize
5569,4439,5643,17.9,Maize
5570,4440,5644,20.04,Plantain
5571,4441,5645,13.73,Maize
5572,4442,5646,12.37,Yam
5573,4443,5647,9.3,Cassava
5574,4444,5648,14.12,Plantain
5575,4445,5649,0.57,Yam
5576,4446,5650,12.93,Cassava
5577,4447,5651,21.32,Groundnut
5578,4448,5652,15.53,Cassava
5579,4449,5653,6.96,Plantain
5580,4450,5654,19.8,Maize
5581,4451,5655,17.27,Cassava
5582,4452,5656,23.61,Yam
5583,4453,5657,24.19,Rice (Paddy)
5584,4454,5658,0.61,Maize
5585,4455,5659,19.28,Groundnut
5586,4456,5660,13.57,Cassava
5587,4457,5661,5.61,Plantain
5588,4458,5662,17.08,Cassava
5589,4459,5663,3.5,Yam
5590,4460,5664,24.07,Cocoa
5591,4461,5665,10.2,Yam
5592,4461,5666,8.88,Cassava
5593,4462,5667,2.88,Cassava
5594,4463,5668,23.34,Rice (Paddy)
5595,4464,5669,22.0,Groundnut
5596,4465,5670,18.63,Plantain
5597,4466,5671,9.7,Groundnut
5598,4467,5672,12.7,Groundnut
5599,4467,5673,13.9,Yam
5600,4467,5674,14.61,Maize
5601,4468,5675,18.28,Yam
5602,4469,5676,6.59,Yam
5603,4470,5677,13.81,Plantain
5604,4470,5678,16.68,Plantain
5605,4471,5679,9.83,Plantain
5606,4471,5680,13.17,Maize
5607,4471,5681,6.82,Plantain
5608,4472,5682,3.81,Cassava
5609,4473,5683,9.68,Yam
5610,4473,5684,9.67,Maize
5611,4474,5685,15.17,Yam
5612,4475,5686,6.85,Cocoa
5613,4476,5687,13.61,Cocoa
5614,4476,5688,4.07,Cocoa
5615,4477,5689,22.38,Plantain
5616,4478,5690,5.19,Plantain
5617,4478,5691,23.51,Cocoa
5618,4479,5692,20.14,Rice (Paddy)
5619,4479,5693,5.18,Yam
5620,4480,5694,8.91,Cassava
5621,4481,5695,19.47,Plantain
5622,4482,5696,22.83,Plantain
5623,4483,5697,2.26,Maize
5624,4484,5698,0.61,Cassava
5625,4485,5699,4.68,Groundnut
5626,4486,5700,11.25,Yam
5627,4486,5701,5.71,Cassava
5628,4486,5702,2.74,Cassava
5629,4487,5703,23.66,Rice (Paddy)
5630,4488,5704,18.23,Rice (Paddy)
5631,4489,5705,10.85,Groundnut
5632,4490,5706,14.53,Cassava
5633,4491,5707,4.38,Cocoa
5634,4492,5708,20.99,Plantain
5635,4493,5709,5.18,Yam
5636,4494,5710,1.31,Plantain
5637,4495,5711,6.92,Cocoa
5638,4496,5712,5.14,Rice (Paddy)
5639,4497,5713,13.68,Maize
5640,4498,5714,8.62,Plantain
5641,4499,5715,12.85,Cassava
5642,4500,5716,13.83,Yam
5643,4501,5717,7.81,Plantain
5644,4501,5718,9.86,Cassava
5645,4502,5719,23.54,Plantain
5646,4503,5720,12.83,Rice (Paddy)
5647,4504,5721,13.31,Yam
5648,4504,5722,22.69,Maize
5649,4505,5723,1.31,Rice (Paddy)
5650,4506,5724,14.29,Rice (Paddy)
5651,4507,5725,21.99,Maize
5652,4508,5726,21.06,Groundnut
5653,4509,5727,8.97,Maize
5654,4509,5728,24.13,Cocoa
5655,4510,5729,5.48,Plantain
5656,4511,5730,16.54,Plantain
5657,4511,5731,18.31,Groundnut
5658,4512,5732,14.35,Rice (Paddy)
5659,4513,5733,15.24,Cocoa
5660,4513,5734,13.2,Plantain
5661,4514,5735,19.73,Groundnut
5662,4515,5736,8.29,Yam
5663,4516,5737,11.63,Groundnut
5664,4517,5738,8.7,Groundnut
5665,4518,5739,19.37,Plantain
5666,4519,5740,20.02,Cassava
5667,4520,5741,12.83,Rice (Paddy)
5668,4520,5742,19.71,Yam
5669,4521,5743,10.66,Yam
5670,4521,5744,6.13,Yam
5671,4522,5745,2.67,Plantain
5672,4523,5746,2.99,Cocoa
5673,4524,5747,13.51,Cocoa
5674,4525,5748,4.83,Yam
5675,4526,5749,4.3,Cassava
5676,4527,5750,20.66,Maize
5677,4528,5751,22.5,Maize
5678,4529,5752,15.77,Yam
5679,4530,5753,8.54,Maize
5680,4531,5754,16.85,Rice (Paddy)
5681,4532,5755,17.45,Groundnut
5682,4533,5756,11.17,Yam
5683,4533,5757,20.36,Yam
5684,4534,5758,15.48,Yam
5685,4535,5759,19.75,Plantain
5686,4535,5760,1.41,Yam
5687,4535,5761,14.61,Plantain
5688,4536,5762,6.98,Plantain
5689,4537,5763,19.08,Groundnut
5690,4538,5764,10.6,Cassava
5691,4539,5765,15.31,Cocoa
5692,4540,5766,2.51,Maize
5693,4541,5767,21.62,Groundnut
5694,4542,5768,7.12,Groundnut
5695,4542,5769,5.83,Rice (Paddy)
5696,4542,5770,11.54,Rice (Paddy)
5697,4543,5771,21.08,Yam
5698,4544,5772,23.11,Plantain
5699,4544,5773,10.64,Yam
5700,4544,5774,9.38,Yam
5701,4545,5775,24.24,Cassava
5702,4546,5776,6.92,Maize
5703,4547,5777,5.71,Maize
5704,4548,5778,9.34,Maize
5705,4548,5779,5.01,Groundnut
5706,4548,5780,7.37,Groundnut
5707,4549,5781,21.73,Plantain
5708,4550,5782,21.64,Maize
5709,4551,5783,5.8,Cocoa
5710,4552,5784,9.42,Maize
5711,4553,5785,8.83,Yam
5712,4554,5786,10.85,Cassava
5713,4555,5787,18.96,Cocoa
5714,4556,5788,11.58,Plantain
5715,4557,5789,24.07,Plantain
5716,4558,5790,12.61,Rice (Paddy)
5717,4558,5791,1.66,Plantain
5718,4559,5792,10.98,Yam
5719,4560,5793,14.55,Groundnut
5720,4561,5794,11.21,Rice (Paddy)
5721,4562,5795,13.97,Cassava
5722,4563,5796,4.01,Yam
5723,4563,5797,13.68,Plantain
5724,4564,5798,15.88,Rice (Paddy)
5725,4565,5799,15.79,Cocoa
5726,4566,5800,16.86,Yam
5727,4567,5801,14.01,Cocoa
5728,4568,5802,15.33,Maize
5729,4569,5803,16.89,Yam
5730,4570,5804,14.52,Cocoa
5731,4571,5805,17.52,Cassava
5732,4572,5806,23.46,Groundnut
5733,4572,5807,24.85,Groundnut
5734,4573,5808,7.06,Cocoa
5735,4574,5809,10.45,Rice (Paddy)
5736,4575,5810,24.19,Rice (Paddy)
5737,4576,5811,2.37,Rice (Paddy)
5738,4577,5812,20.43,Rice (Paddy)
5739,4577,5813,16.23,Cassava
5740,4578,5814,6.56,Plantain
5741,4578,5815,6.06,Rice (Paddy)
5742,4579,5816,6.97,Cassava
5743,4580,5817,15.28,Rice (Paddy)
5744,4581,5818,15.36,Plantain
5745,4581,5819,15.81,Plantain
5746,4581,5820,13.43,Yam
5747,4582,5821,16.13,Cocoa
5748,4583,5822,21.3,Cassava
5749,4584,5823,17.41,Yam
5750,4585,5824,7.27,Rice (Paddy)
5751,4586,5825,22.64,Cocoa
5752,4587,5826,16.07,Groundnut
5753,4588,5827,9.54,Maize
5754,4588,5828,23.44,Cassava
5755,4589,5829,22.3,Maize
5756,4590,5830,3.57,Plantain
5757,4591,5831,12.34,Yam
5758,4592,5832,7.36,Groundnut
5759,4593,5833,23.13,Groundnut
5760,4594,5834,16.65,Cassava
5761,4595,5835,19.4,Yam
5762,4596,5836,15.7,Rice (Paddy)
5763,4596,5837,21.73,Cassava
5764,4597,5838,16.87,Rice (Paddy)
5765,4598,5839,5.02,Cassava
5766,4599,5840,3.87,Cocoa
5767,4600,5841,5.49,Cocoa
5768,4601,5842,6.56,Groundnut
5769,4601,5843,20.79,Maize
5770,4602,5844,20.9,Rice (Paddy)
5771,4603,5845,20.23,Yam
5772,4604,5846,2.86,Yam
5773,4605,5847,7.57,Maize
5774,4606,5848,8.07,Maize
5775,4607,5849,10.91,Yam
5776,4608,5850,15.96,Cassava
5777,4609,5851,17.9,Maize
5778,4610,5852,22.36,Rice (Paddy)
5779,4610,5853,13.15,Plantain
5780,4611,5854,22.7,Cassava
5781,4612,5855,7.11,Plantain
5782,4613,5856,3.17,Maize
5783,4613,5857,13.57,Cocoa
5784,4613,5858,5.68,Cassava
5785,4614,5859,14.29,Maize
5786,4614,5860,17.83,Maize
5787,4615,5861,7.04,Rice (Paddy)
5788,4615,5862,3.41,Maize
5789,4616,5863,4.62,Cocoa
5790,4617,5864,17.19,Rice (Paddy)
5791,4617,5865,9.45,Cassava
5792,4618,5866,4.93,Cassava
5793,4618,5867,20.21,Groundnut
5794,4618,5868,15.09,Groundnut
5795,4619,5869,15.49,Rice (Paddy)
5796,4620,5870,19.71,Maize
5797,4621,5871,9.3,Yam
5798,4622,5872,10.16,Maize
5799,4623,5873,22.99,Rice (Paddy)
5800,4624,5874,1.02,Groundnut
5801,4625,5875,18.44,Rice (Paddy)
5802,4626,5876,10.7,Plantain
5803,4627,5877,12.41,Rice (Paddy)
5804,4628,5878,22.32,Groundnut
5805,4629,5879,1.39,Yam
5806,4630,5880,23.96,Plantain
5807,4631,5881,22.96,Rice (Paddy)
5808,4632,5882,20.79,Cocoa
5809,4633,5883,1.05,Cocoa
5810,4634,5884,12.1,Cassava
5811,4635,5885,5.24,Maize
5812,4636,5886,22.89,Cocoa
5813,4637,5887,15.94,Yam
5814,4638,5888,23.23,Cassava
5815,4639,5889,5.31,Maize
5816,4639,5890,15.03,Groundnut
5817,4639,5891,18.32,Maize
5818,4640,5892,4.59,Cassava
5819,4641,5893,24.46,Maize
5820,4642,5894,7.87,Groundnut
5821,4642,5895,17.74,Plantain
5822,4642,5896,19.35,Cassava
5823,4643,5897,0.79,Maize
5824,4644,5898,10.26,Yam
5825,4645,5899,4.16,Plantain
5826,4645,5900,12.77,Rice (Paddy)
5827,4645,5901,21.4,Cassava
5828,4646,5902,6.01,Cassava
5829,4647,5903,16.97,Yam
5830,4648,5904,10.39,Plantain
5831,4649,5905,2.5,Rice (Paddy)
5832,4650,5906,22.78,Maize
5833,4651,5907,11.63,Maize
5834,4651,5908,12.01,Yam
5835,4652,5909,0.55,Plantain
5836,4653,5910,9.63,Plantain
5837,4654,5911,11.12,Groundnut
5838,4655,5912,19.03,Cassava
5839,4656,5913,1.73,Plantain
5840,4657,5914,20.83,Cocoa
5841,4658,5915,9.98,Groundnut
5842,4659,5916,12.13,Maize
5843,4660,5917,16.53,Rice (Paddy)
5844,4660,5918,24.6,Yam
5845,4661,5919,17.27,Rice (Paddy)
5846,4662,5920,6.79,Maize
5847,4663,5921,21.02,Plantain
5848,4663,5922,16.78,Cassava
5849,4664,5923,19.52,Plantain
5850,4665,5924,21.45,Groundnut
5851,4666,5925,14.09,Rice (Paddy)
5852,4666,5926,11.16,Cocoa
5853,4666,5927,5.16,Cassava
5854,4667,5928,5.67,Maize
5855,4668,5929,0.65,Cassava
5856,4669,5930,4.33,Yam
5857,4670,5931,0.86,Cassava
5858,4671,5932,6.99,Plantain
5859,4672,5933,13.1,Cocoa
5860,4672,5934,17.39,Rice (Paddy)
5861,4673,5935,24.13,Groundnut
5862,4674,5936,6.34,Maize
5863,4675,5937,11.35,Groundnut
5864,4676,5938,6.92,Plantain
5865,4677,5939,16.33,Rice (Paddy)
5866,4678,5940,18.03,Cassava
5867,4679,5941,16.94,Rice (Paddy)
5868,4680,5942,6.82,Maize
5869,4680,5943,13.41,Cocoa
5870,4681,5944,20.25,Plantain
5871,4682,5945,6.84,Maize
5872,4683,5946,9.42,Plantain
5873,4684,5947,12.31,Rice (Paddy)
5874,4684,5948,13.08,Cocoa
5875,4685,5949,24.88,Rice (Paddy)
5876,4686,5950,8.16,Groundnut
5877,4687,5951,2.15,Rice (Paddy)
5878,4688,5952,19.67,Groundnut
5879,4689,5953,16.03,Groundnut
5880,4690,5954,4.43,Yam
5881,4691,5955,14.35,Plantain
5882,4692,5956,6.77,Yam
5883,4692,5957,19.55,Yam
5884,4692,5958,2.22,Maize
5885,4693,5959,5.24,Yam
5886,4693,5960,11.0,Maize
5887,4694,5961,13.63,Plantain
5888,4694,5962,22.54,Rice (Paddy)
5889,4695,5963,16.64,Yam
5890,4696,5964,20.79,Maize
5891,4696,5965,21.93,Plantain
5892,4697,5966,18.34,Rice (Paddy)
5893,4697,5967,14.65,Groundnut
5894,4698,5968,14.66,Groundnut
5895,4699,5969,12.25,Maize
5896,4700,5970,5.26,Rice (Paddy)
5897,4701,5971,11.86,Maize
5898,4702,5972,18.11,Cocoa
5899,4703,5973,15.26,Cassava
5900,4704,5974,17.7,Maize
5901,4705,5975,19.46,Plantain
5902,4706,5976,23.57,Cocoa
5903,4707,5977,18.1,Maize
5904,4708,5978,15.1,Maize
5905,4709,5979,13.77,Cocoa
5906,4709,5980,24.39,Maize
5907,4710,5981,24.91,Yam
5908,4710,5982,1.94,Cocoa
5909,4711,5983,18.83,Maize
5910,4712,5984,22.02,Plantain
5911,4713,5985,20.27,Rice (Paddy)
5912,4714,5986,3.42,Plantain
5913,4715,5987,4.85,Cocoa
5914,4715,5988,18.72,Cassava
5915,4715,5989,16.39,Cassava
5916,4716,5990,7.31,Groundnut
5917,4717,5991,16.82,Cocoa
5918,4718,5992,14.02,Groundnut
5919,4719,5993,5.37,Cassava
5920,4719,5994,23.55,Maize
5921,4720,5995,10.43,Plantain
5922,4721,5996,13.86,Yam
5923,4722,5997,8.4,Cocoa
5924,4723,5998,16.58,Groundnut
5925,4724,5999,16.67,Groundnut
5926,4725,6000,4.89,Cassava
5927,4726,6001,24.8,Maize
5928,4726,6002,13.03,Cocoa
5929,4727,6003,15.04,Rice (Paddy)
5930,4728,6004,24.97,Maize
5931,4729,6005,13.01,Plantain
5932,4730,6006,4.85,Rice (Paddy)
5933,4731,6007,18.38,Cocoa
5934,4732,6008,3.02,Groundnut
5935,4733,6009,10.39,Cocoa
5936,4734,6010,16.92,Rice (Paddy)
5937,4735,6011,13.17,Groundnut
5938,4736,6012,24.95,Yam
5939,4737,6013,5.8,Cassava
5940,4737,6014,6.27,Cassava
5941,4738,6015,15.06,Cocoa
5942,4739,6016,5.06,Rice (Paddy)
5943,4740,6017,15.35,Yam
5944,4741,6018,1.89,Cassava
5945,4741,6019,16.65,Plantain
5946,4742,6020,17.3,Plantain
5947,4742,6021,23.47,Rice (Paddy)
5948,4743,6022,11.12,Groundnut
5949,4744,6023,3.9,Cassava
5950,4745,6024,13.01,Groundnut
5951,4746,6025,2.72,Cassava
5952,4746,6026,24.99,Maize
5953,4747,6027,7.87,Yam
5954,4747,6028,19.1,Yam
5955,4747,6029,2.65,Maize
5956,4748,6030,23.14,Plantain
5957,4749,6031,22.82,Cocoa
5958,4750,6032,14.34,Cocoa
5959,4751,6033,20.75,Plantain
5960,4752,6034,15.22,Yam
5961,4752,6035,3.07,Groundnut
5962,4753,6036,20.36,Plantain
5963,4753,6037,19.43,Cassava
5964,4754,6038,13.34,Yam
5965,4754,6039,22.78,Yam
5966,4755,6040,3.68,Groundnut
5967,4756,6041,5.8,Cocoa
5968,4757,6042,14.02,Cocoa
5969,4758,6043,14.33,Maize
5970,4759,6044,7.39,Yam
5971,4760,6045,22.26,Cassava
5972,4761,6046,6.95,Plantain
5973,4762,6047,13.19,Plantain
5974,4763,6048,7.31,Cassava
5975,4764,6049,4.52,Cassava
5976,4765,6050,5.9,Maize
5977,4766,6051,22.6,Plantain
5978,4767,6052,10.53,Rice (Paddy)
5979,4767,6053,1.79,Cocoa
5980,4768,6054,4.23,Cocoa
5981,4769,6055,13.96,Cocoa
5982,4770,6056,23.98,Maize
5983,4771,6057,1.49,Groundnut
5984,4772,6058,15.93,Groundnut
5985,4773,6059,24.21,Rice (Paddy)
5986,4774,6060,16.36,Cassava
5987,4775,6061,3.85,Cocoa
5988,4776,6062,13.72,Rice (Paddy)
5989,4777,6063,6.07,Cassava
5990,4777,6064,16.31,Cocoa
5991,4778,6065,22.0,Cocoa
5992,4778,6066,13.95,Yam
5993,4779,6067,9.27,Yam
5994,4780,6068,22.24,Plantain
5995,4781,6069,2.61,Cassava
5996,4782,6070,8.24,Plantain
5997,4782,6071,2.75,Maize
5998,4782,6072,11.61,Yam
5999,4783,6073,1.83,Rice (Paddy)
6000,4784,6074,19.85,Maize
6001,4785,6075,15.87,Plantain
6002,4785,6076,19.58,Cassava
6003,4785,6077,15.87,Cocoa
6004,4786,6078,15.49,Plantain
6005,4786,6079,12.77,Yam
6006,4786,6080,14.17,Cassava
6007,4787,6081,19.88,Maize
6008,4787,6082,14.04,Cocoa
6009,4787,6083,12.93,Cocoa
6010,4788,6084,4.42,Maize
6011,4789,6085,6.2,Yam
6012,4790,6086,21.34,Cassava
6013,4791,6087,1.62,Cocoa
6014,4792,6088,23.09,Plantain
6015,4793,6089,9.12,Cassava
6016,4794,6090,10.25,Cocoa
6017,4795,6091,23.96,Rice (Paddy)
6018,4796,6092,3.56,Maize
6019,4797,6093,16.64,Maize
6020,4798,6094,7.72,Plantain
6021,4799,6095,20.76,Groundnut
6022,4800,6096,7.92,Groundnut
6023,4801,6097,11.25,Cassava
6024,4801,6098,3.05,Cocoa
6025,4802,6099,6.79,Rice (Paddy)
6026,4803,6100,18.57,Cassava
6027,4804,6101,24.09,Plantain
6028,4805,6102,15.39,Cassava
6029,4806,6103,15.05,Yam
6030,4807,6104,23.26,Maize
6031,4808,6105,13.28,Plantain
6032,4809,6106,1.3,Cocoa
6033,4810,6107,5.46,Cassava
6034,4811,6108,4.07,Groundnut
6035,4811,6109,15.12,Plantain
6036,4812,6110,11.24,Cassava
6037,4812,6111,21.98,Groundnut
6038,4813,6112,21.05,Cocoa
6039,4814,6113,10.36,Cocoa
6040,4815,6114,19.54,Maize
6041,4816,6115,23.4,Maize
6042,4817,6116,13.66,Yam
6043,4818,6117,19.67,Plantain
6044,4819,6118,14.05,Yam
6045,4820,6119,12.79,Yam
6046,4821,6120,4.53,Cocoa
6047,4822,6121,7.79,Groundnut
6048,4823,6122,15.26,Maize
6049,4824,6123,24.92,Cassava
6050,4825,6124,22.93,Rice (Paddy)
6051,4826,6125,16.54,Groundnut
6052,4827,6126,24.56,Maize
6053,4828,6127,13.93,Maize
6054,4829,6128,3.11,Cassava
6055,4830,6129,5.22,Cocoa
6056,4831,6130,22.51,Cocoa
6057,4831,6131,4.9,Rice (Paddy)
6058,4832,6132,0.86,Yam
6059,4833,6133,2.56,Rice (Paddy)
6060,4833,6134,8.77,Maize
6061,4834,6135,16.58,Cocoa
6062,4834,6136,13.92,Cocoa
6063,4835,6137,18.3,Cassava
6064,4836,6138,19.14,Groundnut
6065,4837,6139,14.44,Plantain
6066,4838,6140,18.15,Plantain
6067,4838,6141,14.0,Cassava
6068,4839,6142,5.07,Cocoa
6069,4840,6143,23.47,Rice (Paddy)
6070,4841,6144,17.21,Cassava
6071,4841,6145,23.54,Rice (Paddy)
6072,4842,6146,21.45,Rice (Paddy)
6073,4843,6147,16.19,Yam
6074,4844,6148,15.61,Groundnut
6075,4845,6149,22.19,Plantain
6076,4846,6150,6.29,Groundnut
6077,4847,6151,13.99,Yam
6078,4848,6152,14.37,Rice (Paddy)
6079,4849,6153,3.32,Rice (Paddy)
6080,4850,6154,3.75,Maize
6081,4851,6155,14.01,Cocoa
6082,4852,6156,21.55,Cocoa
6083,4853,6157,17.29,Cassava
6084,4854,6158,23.65,Yam
6085,4855,6159,17.2,Cassava
6086,4856,6160,8.48,Plantain
6087,4857,6161,21.2,Groundnut
6088,4858,6162,7.09,Yam
6089,4859,6163,15.83,Maize
6090,4860,6164,13.35,Cassava
6091,4860,6165,3.99,Cassava
6092,4861,6166,23.47,Cassava
6093,4862,6167,0.81,Groundnut
6094,4863,6168,7.07,Yam
6095,4864,6169,13.59,Plantain
6096,4864,6170,22.8,Maize
6097,4865,6171,9.41,Cassava
6098,4865,6172,3.08,Plantain
6099,4866,6173,7.74,Cassava
6100,4867,6174,9.72,Maize
6101,4868,6175,13.49,Plantain
6102,4869,6176,4.21,Cassava
6103,4869,6177,18.96,Yam
6104,4870,6178,16.28,Yam
6105,4871,6179,2.63,Cocoa
6106,4872,6180,22.37,Yam
6107,4872,6181,23.47,Cassava
6108,4873,6182,16.97,Plantain
6109,4874,6183,1.76,Yam
6110,4875,6184,10.24,Maize
6111,4876,6185,6.21,Plantain
6112,4877,6186,16.4,Cocoa
6113,4878,6187,18.11,Yam
6114,4878,6188,12.78,Maize
6115,4878,6189,23.2,Yam
6116,4879,6190,9.24,Cocoa
6117,4880,6191,9.49,Cocoa
6118,4881,6192,20.3,Groundnut
6119,4882,6193,18.54,Cassava
6120,4883,6194,1.52,Plantain
6121,4884,6195,2.49,Plantain
6122,4884,6196,19.7,Cassava
6123,4885,6197,0.74,Cocoa
6124,4885,6198,18.99,Yam
6125,4886,6199,16.77,Rice (Paddy)
6126,4887,6200,21.15,Plantain
6127,4888,6201,19.92,Cassava
6128,4888,6202,9.78,Cocoa
6129,4889,6203,14.32,Yam
6130,4890,6204,23.98,Cassava
6131,4891,6205,24.81,Plantain
6132,4891,6206,23.55,Rice (Paddy)
6133,4892,6207,21.45,Rice (Paddy)
6134,4892,6208,8.91,Plantain
6135,4892,6209,22.59,Yam
6136,4893,6210,14.31,Rice (Paddy)
6137,4894,6211,8.94,Cassava
6138,4895,6212,0.74,Groundnut
6139,4896,6213,5.03,Plantain
6140,4897,6214,21.24,Rice (Paddy)
6141,4898,6215,14.03,Rice (Paddy)
6142,4899,6216,19.82,Cassava
6143,4900,6217,1.62,Rice (Paddy)
6144,4901,6218,7.57,Maize
6145,4902,6219,14.21,Rice (Paddy)
6146,4903,6220,16.93,Groundnut
6147,4904,6221,10.77,Groundnut
6148,4905,6222,16.66,Plantain
6149,4906,6223,23.54,Yam
6150,4907,6224,20.25,Maize
6151,4908,6225,18.62,Cassava
6152,4909,6226,11.22,Yam
6153,4910,6227,10.5,Yam
6154,4911,6228,16.51,Plantain
6155,4912,6229,24.56,Rice (Paddy)
6156,4913,6230,20.57,Cocoa
6157,4914,6231,21.7,Maize
6158,4915,6232,19.98,Rice (Paddy)
6159,4916,6233,23.88,Rice (Paddy)
6160,4917,6234,15.56,Maize
6161,4918,6235,18.96,Yam
