loyalty_id,customer_id,store_format,tier,points_balance,enrolment_date
14119,27971,express,silver,10673,2024-10-08
14120,27972,online,bronze,20833,2025-12-24
14121,27976,standard,bronze,21605,2019-10-03
14122,27976,flagship,silver,38677,2022-10-28
14123,27978,online,platinum,27130,2022-08-10
14124,27980,standard,bronze,26228,2025-09-17
14125,27982,online,bronze,21103,2024-08-24
14126,27984,express,bronze,35620,2021-03-27
14127,27984,flagship,bronze,193,2021-10-02
14128,27985,online,bronze,47007,2026-02-19
14129,27986,online,silver,44333,2021-01-09
14130,27986,standard,bronze,27505,2025-11-10
14131,27987,express,gold,10787,2022-03-27
14132,27987,online,bronze,42164,2021-07-28
14133,27988,online,bronze,10423,2019-01-22
14134,27991,standard,bronze,36821,2020-07-15
14135,27992,flagship,gold,40099,2025-10-07
14136,27994,flagship,bronze,45613,2020-03-29
14137,27994,online,silver,6923,2019-04-17
14138,27995,online,silver,27120,2020-01-30
14139,27997,express,gold,24008,2021-08-05
14140,28000,online,bronze,44209,2021-08-28
14141,28001,online,silver,47974,2022-10-29
14142,28006,online,bronze,8556,2020-01-01
14143,28007,flagship,bronze,22114,2026-06-21
14144,28007,standard,bronze,38280,2024-03-02
14145,28009,standard,bronze,7099,2024-08-23
14146,28010,flagship,bronze,44523,2022-07-17
14147,28011,express,bronze,470,2021-10-10
14148,28012,standard,bronze,2713,2020-12-31
14149,28018,online,silver,41128,2023-09-18
14150,28019,flagship,bronze,10757,2021-08-25
14151,28020,standard,bronze,400,2023-01-22
14152,28021,standard,gold,5784,2021-03-02
14153,28022,flagship,gold,19535,2024-07-24
14154,28023,express,bronze,29934,2022-03-15
14155,28024,standard,silver,38115,2025-12-05
14156,28025,online,silver,4691,2022-08-31
14157,28029,flagship,bronze,29234,2025-10-31
14158,28030,online,bronze,32042,2024-11-16
14159,28030,standard,gold,33693,2024-03-03
14160,28031,flagship,bronze,1184,2020-01-30
14161,28031,online,bronze,40076,2019-11-26
14162,28032,flagship,bronze,30487,2020-05-30
14163,28033,flagship,bronze,39483,2021-04-08
14164,28034,flagship,gold,22086,2022-03-02
14165,28037,express,bronze,30215,2022-09-03
14166,28038,standard,bronze,9080,2023-02-15
14167,28040,flagship,silver,42742,2026-04-28
14168,28042,online,bronze,12163,2023-03-13
14169,28043,standard,silver,37163,2023-12-31
14170,28047,flagship,bronze,18534,2021-09-28
14171,28048,standard,silver,37013,2020-02-01
14172,28050,flagship,bronze,20703,2024-04-01
14173,28056,express,bronze,44143,2022-10-26
14174,28058,flagship,bronze,48693,2021-07-03
14175,28062,standard,platinum,10513,2025-01-27
14176,28063,flagship,silver,43001,2024-04-16
14177,28063,online,silver,3263,2022-01-09
14178,28066,online,bronze,16560,2020-11-24
14179,28069,online,silver,35267,2019-11-08
14180,28071,online,platinum,6100,2023-09-04
14181,28072,standard,gold,30420,2024-09-22
14182,28073,standard,bronze,32080,2026-02-13
14183,28076,online,silver,19051,2024-11-10
14184,28077,flagship,bronze,46792,2025-08-04
14185,28077,express,silver,24392,2023-01-03
14186,28079,standard,silver,44566,2019-03-17
14187,28084,express,bronze,19479,2025-03-23
14188,28089,standard,bronze,41314,2024-06-05
14189,28090,online,bronze,28543,2023-04-11
14190,28093,standard,bronze,32150,2024-03-15
14191,28101,online,bronze,49649,2022-12-10
14192,28105,online,platinum,48742,2021-01-07
14193,28108,express,bronze,4767,2025-08-29
14194,28109,standard,silver,9580,2025-10-11
14195,28110,online,silver,2457,2022-06-05
14196,28110,flagship,bronze,36795,2024-11-19
14197,28111,flagship,silver,4419,2022-06-09
14198,28114,online,bronze,49618,2024-10-18
14199,28114,express,bronze,7492,2026-05-17
14200,28115,standard,gold,39286,2019-12-29
14201,28116,online,gold,1148,2022-09-12
14202,28120,flagship,gold,43294,2019-09-01
14203,28121,standard,bronze,38339,2025-09-27
14204,28123,online,bronze,39236,2021-11-23
14205,28123,flagship,bronze,40147,2025-12-30
14206,28124,standard,bronze,8740,2026-03-29
14207,28125,standard,bronze,22244,2021-03-31
14208,28128,online,bronze,34545,2023-04-14
14209,28129,standard,bronze,8628,2021-12-12
14210,28130,flagship,bronze,44040,2025-04-03
14211,28131,online,bronze,12195,2026-01-19
14212,28132,express,bronze,19030,2022-01-05
14213,28132,flagship,silver,43836,2022-02-09
14214,28133,express,bronze,2837,2022-11-17
14215,28135,express,bronze,42584,2024-03-30
14216,28138,express,bronze,11531,2025-02-20
14217,28141,online,bronze,45121,2020-12-14
14218,28141,express,bronze,41222,2025-03-08
14219,28142,express,silver,47453,2025-10-11
14220,28143,standard,silver,46166,2021-04-26
14221,28144,standard,platinum,21690,2020-12-27
14222,28145,express,bronze,36298,2023-05-21
14223,28146,online,gold,45909,2019-01-03
14224,28147,express,gold,39324,2022-01-10
14225,28152,flagship,bronze,7904,2025-04-07
14226,28154,online,silver,41449,2019-07-18
14227,28155,express,bronze,34266,2024-08-02
14228,28156,express,bronze,39604,2026-03-09
14229,28156,online,silver,33318,2025-03-02
14230,28157,online,bronze,42378,2021-05-11
14231,28157,flagship,bronze,20105,2024-10-07
14232,28159,online,bronze,32335,2024-05-03
14233,28161,online,gold,25282,2024-08-10
14234,28163,online,bronze,43518,2019-08-08
14235,28165,flagship,bronze,20506,2020-09-26
14236,28170,express,bronze,28080,2021-02-12
14237,28171,flagship,bronze,33747,2023-05-10
14238,28177,standard,gold,40336,2022-05-24
14239,28179,online,bronze,24284,2021-09-24
14240,28181,standard,bronze,42697,2020-08-23
14241,28182,express,bronze,27541,2021-05-02
14242,28182,standard,bronze,10515,2021-10-12
14243,28183,express,platinum,19125,2023-08-29
14244,28184,flagship,silver,44541,2025-04-28
14245,28188,online,silver,23272,2020-07-19
14246,28189,online,bronze,4336,2020-08-25
14247,28191,express,silver,17265,2019-10-21
14248,28193,flagship,bronze,46343,2020-10-19
14249,28195,online,bronze,24513,2020-03-20
14250,28197,express,gold,29994,2019-05-12
14251,28199,express,bronze,20311,2024-08-23
14252,28200,online,bronze,42007,2024-06-07
14253,28201,standard,bronze,47953,2025-08-11
14254,28207,online,bronze,8558,2021-02-09
14255,28208,standard,bronze,4814,2020-11-01
14256,28208,express,bronze,36211,2024-02-20
14257,28211,standard,gold,21746,2022-02-11
14258,28212,flagship,gold,34928,2021-04-18
14259,28213,standard,bronze,3848,2020-07-30
14260,28215,online,bronze,22196,2021-03-20
14261,28220,flagship,gold,45703,2026-04-18
14262,28220,standard,gold,6807,2024-10-28
14263,28221,express,bronze,27289,2022-08-08
14264,28225,standard,bronze,29690,2025-10-01
14265,28225,express,bronze,5239,2020-03-03
14266,28226,online,bronze,17145,2021-01-31
14267,28227,standard,silver,48359,2025-03-23
14268,28231,online,bronze,4880,2023-08-17
14269,28232,express,silver,12621,2021-08-03
14270,28234,express,bronze,32434,2021-02-01
14271,28236,standard,gold,31010,2023-04-23
14272,28236,flagship,platinum,18756,2022-08-16
14273,28237,standard,bronze,24481,2024-04-09
14274,28238,online,bronze,10154,2019-03-28
14275,28240,express,silver,5002,2020-09-01
14276,28241,standard,bronze,32364,2020-08-23
14277,28245,flagship,gold,30475,2021-04-20
14278,28246,flagship,silver,41002,2019-07-29
14279,28246,express,bronze,8248,2026-06-25
14280,28248,express,bronze,30896,2022-01-23
14281,28251,express,bronze,35085,2025-03-17
14282,28251,standard,silver,34120,2022-07-18
14283,28252,flagship,bronze,48644,2025-02-22
14284,28253,flagship,silver,35457,2024-02-12
14285,28254,standard,bronze,25889,2021-08-11
14286,28256,online,silver,11733,2025-09-25
14287,28258,standard,bronze,7634,2020-08-27
14288,28259,flagship,bronze,34742,2021-03-21
14289,28260,standard,bronze,28742,2023-01-27
14290,28261,express,bronze,16054,2019-03-09
14291,28263,flagship,bronze,27247,2022-05-11
14292,28269,standard,bronze,42488,2025-05-04
14293,28271,flagship,gold,7716,2021-04-13
14294,28272,express,bronze,12769,2023-09-13
14295,28272,standard,gold,26853,2024-12-05
14296,28273,express,bronze,47568,2026-05-13
14297,28275,express,silver,4530,2024-05-19
14298,28277,online,bronze,38854,2025-11-09
14299,28281,express,bronze,48073,2021-02-05
14300,28283,flagship,bronze,19934,2020-03-29
14301,28284,online,bronze,10965,2021-07-25
14302,28288,express,silver,700,2026-02-26
14303,28291,online,silver,14982,2023-05-07
14304,28292,express,bronze,46414,2024-03-21
14305,28292,flagship,bronze,43801,2025-05-09
14306,28293,online,bronze,21750,2024-11-23
14307,28294,flagship,bronze,33529,2022-03-16
14308,28294,express,bronze,40906,2023-07-06
14309,28296,express,platinum,3362,2022-11-26
14310,28296,standard,silver,18177,2019-03-20
14311,28297,online,silver,25088,2020-04-21
14312,28298,flagship,silver,22692,2023-10-31
14313,28308,standard,bronze,39950,2026-02-28
14314,28310,flagship,gold,25730,2020-05-04
14315,28312,standard,bronze,4113,2023-02-16
14316,28316,flagship,bronze,35729,2019-01-22
14317,28318,online,silver,6570,2021-05-20
14318,28328,express,silver,26354,2022-02-25
14319,28329,flagship,bronze,45314,2022-05-25
14320,28330,online,bronze,31353,2021-05-13
14321,28333,flagship,bronze,43524,2024-09-13
14322,28336,standard,gold,45505,2022-03-18
14323,28341,flagship,bronze,41527,2019-06-14
14324,28342,flagship,bronze,29830,2023-01-20
14325,28342,standard,bronze,49390,2019-12-15
14326,28347,online,bronze,2333,2021-05-28
14327,28348,express,silver,5599,2021-12-25
14328,28350,standard,bronze,42131,2026-02-20
14329,28351,standard,gold,25601,2023-08-26
14330,28352,online,bronze,36819,2022-01-02
14331,28354,standard,bronze,57,2019-08-31
14332,28354,online,bronze,43776,2020-08-02
14333,28355,standard,bronze,1525,2025-05-02
14334,28355,flagship,platinum,30705,2020-04-22
14335,28356,online,silver,13303,2019-11-20
14336,28358,online,bronze,1254,2021-03-26
14337,28358,express,bronze,15867,2021-09-20
14338,28359,flagship,silver,13923,2023-10-05
14339,28360,express,gold,38656,2020-12-03
14340,28364,express,bronze,31032,2022-09-24
14341,28364,online,gold,18680,2021-04-03
14342,28365,online,gold,46264,2019-04-19
14343,28366,standard,bronze,3291,2021-05-11
14344,28368,express,silver,30592,2019-08-10
14345,28370,online,bronze,16823,2025-11-23
14346,28371,flagship,gold,18993,2025-10-30
14347,28372,flagship,bronze,24892,2023-02-18
14348,28376,standard,bronze,37778,2021-07-28
14349,28377,online,silver,31406,2023-05-22
14350,28378,standard,gold,32793,2021-05-17
14351,28380,flagship,bronze,47572,2022-09-21
14352,28381,online,gold,39691,2022-05-30
14353,28382,flagship,bronze,24336,2021-03-16
14354,28383,online,bronze,45816,2024-03-11
14355,28383,flagship,bronze,40898,2020-08-04
14356,28385,express,silver,21683,2026-01-07
14357,28387,flagship,bronze,18592,2025-02-12
14358,28387,express,bronze,18644,2022-06-10
14359,28388,online,bronze,8966,2026-05-15
14360,28396,flagship,silver,28220,2026-04-20
14361,28397,online,gold,6562,2024-04-26
14362,28397,standard,bronze,35544,2023-07-22
14363,28398,online,bronze,20435,2024-06-18
14364,28403,express,gold,8168,2021-02-14
14365,28408,online,silver,15203,2026-04-28
14366,28411,online,platinum,30206,2026-06-22
14367,28415,online,silver,28563,2024-11-11
14368,28416,express,bronze,4820,2025-01-13
14369,28416,standard,bronze,12625,2025-07-22
14370,28417,flagship,silver,19165,2019-03-26
14371,28420,flagship,silver,18571,2024-05-11
14372,28421,standard,bronze,7875,2020-11-04
14373,28422,standard,bronze,8188,2022-11-22
14374,28426,flagship,silver,32902,2019-12-25
14375,28432,standard,bronze,15422,2023-07-29
14376,28435,express,silver,25918,2023-11-29
14377,28437,flagship,bronze,30164,2020-12-20
14378,28438,standard,bronze,21257,2025-05-18
14379,28440,online,silver,23857,2023-07-07
14380,28444,flagship,gold,17023,2025-12-12
14381,28452,online,silver,29151,2019-03-20
14382,28453,standard,platinum,16757,2020-02-08
14383,28454,express,bronze,38053,2023-03-28
14384,28455,express,silver,42286,2023-10-18
14385,28457,flagship,bronze,336,2025-02-06
14386,28460,express,bronze,25523,2021-04-24
14387,28462,express,silver,21731,2020-11-08
14388,28462,flagship,gold,46352,2020-12-31
14389,28465,standard,silver,49729,2023-01-28
14390,28467,express,bronze,36169,2024-02-01
14391,28473,online,silver,40377,2026-02-12
14392,28473,express,silver,23718,2026-05-14
14393,28475,flagship,gold,17009,2024-09-02
14394,28477,express,gold,41793,2019-03-11
14395,28478,express,bronze,40498,2023-11-08
14396,28478,flagship,bronze,42415,2022-09-01
14397,28479,flagship,bronze,49102,2019-12-12
14398,28486,flagship,bronze,33860,2019-08-03
14399,28487,express,bronze,46060,2022-07-22
14400,28490,express,bronze,33637,2021-09-11
14401,28496,online,gold,11676,2023-12-10
14402,28497,express,bronze,37240,2023-01-08
14403,28501,standard,silver,35138,2026-03-31
14404,28503,flagship,silver,21850,2024-12-08
14405,28503,standard,bronze,48515,2025-01-02
14406,28504,flagship,bronze,1556,2023-08-20
14407,28511,online,gold,37870,2025-05-05
14408,28513,express,bronze,9646,2022-09-30
14409,28513,standard,silver,3297,2024-09-09
14410,28514,flagship,bronze,42901,2020-02-02
14411,28516,online,bronze,11996,2022-04-16
14412,28522,flagship,bronze,33417,2023-01-10
14413,28523,express,gold,36225,2025-12-13
14414,28526,flagship,bronze,24490,2022-08-13
14415,28526,express,bronze,29438,2024-06-15
14416,28529,online,bronze,36496,2025-01-23
14417,28529,express,bronze,37702,2022-06-01
14418,28531,standard,bronze,40899,2022-02-06
14419,28533,flagship,bronze,29789,2023-09-11
14420,28536,online,silver,16144,2022-05-22
14421,28536,flagship,gold,24356,2021-02-14
14422,28537,standard,bronze,6220,2022-12-03
14423,28542,flagship,silver,36212,2019-03-19
14424,28545,online,silver,32328,2024-04-12
14425,28545,flagship,bronze,49845,2025-04-29
14426,28548,express,bronze,23282,2025-07-29
14427,28549,express,silver,39637,2019-11-21
14428,28552,flagship,silver,2511,2025-11-29
14429,28554,online,bronze,7803,2020-04-09
14430,28555,online,bronze,20675,2026-05-05
14431,28556,standard,bronze,6646,2022-10-14
14432,28557,flagship,bronze,4134,2023-03-26
14433,28560,express,gold,41325,2023-02-12
14434,28562,standard,bronze,5597,2023-02-28
14435,28562,flagship,silver,20920,2025-11-19
14436,28563,express,bronze,3868,2020-11-03
14437,28564,online,bronze,49570,2021-10-21
14438,28565,online,bronze,33670,2021-04-26
14439,28566,online,silver,30158,2020-04-13
14440,28567,express,bronze,21425,2019-03-27
14441,28567,flagship,gold,40067,2022-07-20
14442,28569,flagship,bronze,30560,2026-05-03
14443,28572,flagship,bronze,5174,2024-03-03
14444,28574,express,silver,13385,2025-06-26
14445,28574,standard,bronze,33418,2022-02-16
14446,28577,standard,bronze,5029,2025-02-14
14447,28578,online,gold,387,2026-05-09
14448,28579,standard,bronze,42364,2020-10-31
14449,28579,express,bronze,30450,2020-02-25
14450,28580,express,bronze,30410,2023-03-03
14451,28585,online,bronze,48766,2023-06-23
14452,28587,express,bronze,32349,2019-11-28
14453,28589,standard,gold,12737,2019-10-16
14454,28592,express,silver,33180,2022-08-31
14455,28592,online,bronze,35914,2022-07-15
14456,28595,online,platinum,34637,2024-12-10
14457,28595,express,platinum,39601,2020-09-17
14458,28596,express,bronze,33786,2021-12-19
14459,28597,flagship,silver,19993,2022-04-07
14460,28597,online,bronze,7640,2022-03-10
14461,28599,express,bronze,23007,2021-07-07
14462,28599,online,silver,45800,2025-05-13
14463,28601,standard,bronze,25509,2020-08-06
14464,28601,online,bronze,3092,2022-03-10
14465,28602,flagship,silver,48306,2025-06-09
14466,28604,flagship,bronze,29205,2019-05-05
14467,28607,standard,platinum,43014,2023-02-13
14468,28615,flagship,bronze,4472,2026-02-18
14469,28615,online,bronze,49260,2021-04-07
14470,28616,online,gold,48389,2019-02-16
14471,28617,online,bronze,20221,2019-03-08
14472,28618,standard,silver,28642,2020-06-14
14473,28619,standard,bronze,18854,2020-07-17
14474,28626,standard,silver,37550,2021-06-11
14475,28631,standard,bronze,44694,2026-06-20
14476,28632,express,bronze,49171,2022-05-06
14477,28633,express,silver,16182,2021-11-18
14478,28635,express,silver,42485,2023-06-05
14479,28636,flagship,bronze,28987,2021-12-09
14480,28639,express,bronze,48515,2025-05-28
14481,28640,flagship,bronze,41683,2022-01-11
14482,28640,express,bronze,28943,2020-03-21
14483,28641,express,silver,33265,2026-06-13
14484,28647,online,gold,48428,2026-03-01
14485,28649,standard,silver,43806,2022-11-29
14486,28650,express,bronze,17095,2024-02-18
14487,28657,flagship,bronze,17226,2025-07-21
14488,28658,express,bronze,42303,2019-11-14
14489,28660,standard,silver,34448,2020-05-06
14490,28661,express,silver,7245,2022-12-18
14491,28662,online,silver,15096,2019-02-10
14492,28663,flagship,bronze,26972,2023-01-22
14493,28664,standard,bronze,36446,2025-06-30
14494,28667,express,bronze,14061,2022-08-03
14495,28668,flagship,bronze,42489,2025-10-24
14496,28677,standard,bronze,19462,2021-01-24
14497,28678,express,bronze,28800,2019-05-17
14498,28681,standard,silver,1884,2021-11-01
14499,28682,flagship,bronze,30159,2025-06-15
14500,28683,online,bronze,1196,2021-04-07
14501,28687,express,bronze,35825,2021-11-07
14502,28696,standard,bronze,26144,2025-05-01
14503,28698,flagship,silver,31406,2026-06-26
14504,28700,flagship,bronze,40690,2024-02-07
14505,28703,online,gold,22909,2026-02-12
14506,28705,flagship,bronze,47442,2023-05-23
14507,28707,standard,silver,49942,2024-04-09
14508,28709,standard,bronze,7985,2025-08-03
14509,28710,online,bronze,19202,2026-03-06
14510,28711,online,bronze,11727,2020-04-18
14511,28713,flagship,bronze,42567,2021-03-20
14512,28713,standard,bronze,43183,2022-10-14
14513,28716,standard,bronze,34687,2020-02-09
14514,28717,standard,silver,23629,2025-04-02
14515,28722,flagship,bronze,48197,2023-01-05
14516,28722,express,silver,35651,2022-12-04
14517,28725,online,gold,17528,2019-10-02
14518,28728,express,bronze,37440,2023-09-16
14519,28730,standard,bronze,26000,2025-06-18
14520,28730,flagship,bronze,18595,2022-11-18
14521,28732,flagship,gold,32579,2020-05-25
14522,28737,standard,bronze,2798,2019-12-06
14523,28738,express,bronze,15358,2019-05-09
14524,28739,flagship,bronze,34087,2020-01-11
14525,28740,standard,bronze,2888,2023-08-15
14526,28742,flagship,bronze,27968,2024-06-05
14527,28744,flagship,bronze,17238,2026-04-27
14528,28750,standard,silver,49469,2021-07-25
14529,28751,express,bronze,32098,2023-06-29
14530,28753,flagship,platinum,24927,2025-04-19
14531,28754,flagship,bronze,41944,2022-01-03
14532,28756,flagship,bronze,21054,2022-01-24
14533,28758,flagship,gold,13446,2023-06-18
14534,28762,express,silver,34117,2025-10-29
14535,28765,online,bronze,12231,2020-04-30
14536,28767,express,bronze,31146,2022-03-28
14537,28767,standard,gold,14560,2020-01-23
14538,28770,flagship,bronze,17530,2023-09-19
14539,28772,flagship,bronze,34381,2019-03-31
14540,28774,flagship,gold,15529,2026-06-30
14541,28774,standard,bronze,35902,2022-11-06
14542,28775,standard,gold,19619,2019-06-27
14543,28776,express,gold,47695,2025-07-18
14544,28776,standard,bronze,41379,2021-06-19
14545,28779,standard,bronze,44755,2023-08-23
14546,28780,express,bronze,21522,2023-05-16
14547,28780,standard,bronze,4734,2024-09-07
14548,28781,flagship,silver,26933,2021-03-22
14549,28783,online,bronze,30581,2019-03-30
14550,28784,flagship,bronze,35946,2021-08-17
14551,28784,express,bronze,9733,2026-01-18
14552,28787,express,silver,33727,2023-01-20
14553,28793,flagship,bronze,10531,2021-12-18
14554,28794,standard,silver,34191,2021-02-14
14555,28795,online,bronze,14676,2019-01-02
14556,28798,flagship,bronze,45032,2019-11-05
14557,28803,online,bronze,28540,2019-02-21
14558,28805,flagship,silver,16496,2019-06-15
14559,28806,express,bronze,28333,2024-05-31
14560,28807,flagship,silver,14862,2023-03-14
14561,28809,flagship,silver,30912,2020-01-29
14562,28810,flagship,silver,21130,2019-04-11
14563,28811,express,silver,38287,2024-12-11
14564,28814,express,silver,29399,2019-04-14
14565,28817,flagship,silver,32968,2025-12-28
14566,28819,express,bronze,47384,2019-04-04
14567,28822,flagship,silver,22463,2024-10-23
14568,28823,online,silver,30134,2023-04-02
14569,28824,online,bronze,18777,2025-12-01
14570,28824,flagship,bronze,33934,2019-12-27
14571,28826,standard,bronze,20531,2026-01-25
14572,28827,online,silver,44656,2021-05-30
14573,28829,flagship,bronze,24950,2024-09-21
14574,28830,flagship,bronze,46393,2024-05-03
14575,28830,online,bronze,31735,2020-09-29
14576,28831,express,bronze,12666,2020-10-09
14577,28835,online,silver,23653,2025-11-22
14578,28835,flagship,silver,19896,2024-01-27
14579,28839,flagship,bronze,11917,2024-12-19
14580,28840,express,bronze,41423,2024-06-01
14581,28845,standard,bronze,10830,2023-10-02
14582,28846,online,bronze,18256,2024-05-15
14583,28848,online,silver,26139,2023-10-26
14584,28854,standard,bronze,49024,2025-08-28
14585,28854,online,gold,3655,2024-12-27
14586,28856,online,gold,46945,2020-10-15
14587,28857,flagship,platinum,20081,2020-09-08
14588,28858,flagship,silver,5270,2021-10-11
14589,28859,express,bronze,35738,2026-03-04
14590,28861,standard,gold,43259,2019-08-06
14591,28861,online,silver,3209,2025-04-25
14592,28865,express,bronze,42994,2021-01-02
14593,28867,standard,bronze,38430,2020-03-07
14594,28871,express,bronze,28414,2020-02-12
14595,28872,standard,silver,36654,2026-05-30
14596,28872,online,bronze,48237,2021-02-27
14597,28874,express,silver,30393,2025-03-30
14598,28875,flagship,silver,22428,2021-03-20
14599,28875,express,silver,23359,2023-10-18
14600,28881,express,bronze,22906,2024-10-28
14601,28881,online,bronze,46725,2020-02-29
14602,28883,standard,silver,41015,2026-01-27
14603,28884,flagship,gold,49686,2024-09-18
14604,28885,flagship,bronze,7376,2023-10-17
14605,28887,express,gold,18694,2024-04-15
14606,28889,online,platinum,13853,2019-10-19
14607,28894,online,silver,1469,2023-03-24
14608,28895,standard,silver,946,2023-01-25
14609,28900,flagship,bronze,22309,2026-05-03
14610,28901,standard,silver,41521,2023-05-30
14611,28902,express,bronze,9053,2022-03-09
14612,28904,online,gold,45043,2019-01-09
14613,28906,online,silver,11144,2023-04-25
14614,28907,standard,bronze,37174,2020-02-08
14615,28911,online,gold,4456,2019-04-07
14616,28913,online,bronze,21119,2020-03-17
14617,28913,standard,gold,27694,2022-04-04
14618,28914,online,gold,3041,2022-08-05
14619,28916,standard,silver,38039,2025-11-29
14620,28917,flagship,bronze,9098,2020-09-09
14621,28918,flagship,bronze,21519,2023-02-23
14622,28918,express,bronze,39559,2019-09-16
14623,28920,express,bronze,5382,2025-12-27
14624,28923,flagship,bronze,38472,2023-08-13
14625,28923,standard,bronze,33129,2024-11-08
14626,28927,express,bronze,14569,2026-01-12
14627,28927,standard,bronze,26414,2023-01-30
14628,28928,flagship,bronze,46518,2020-06-26
14629,28928,standard,bronze,49023,2026-05-26
14630,28929,online,bronze,19399,2025-10-23
14631,28930,standard,gold,30132,2021-11-25
14632,28935,express,silver,38896,2023-09-11
14633,28935,online,silver,47263,2021-01-17
14634,28936,online,bronze,9455,2019-01-18
14635,28937,express,platinum,45311,2019-07-24
14636,28939,express,platinum,729,2026-02-20
14637,28940,flagship,silver,6416,2025-03-17
14638,28941,flagship,bronze,24676,2024-03-20
14639,28942,flagship,bronze,2478,2020-12-18
14640,28944,flagship,platinum,2867,2024-08-29
14641,28944,express,bronze,21171,2021-01-12
14642,28945,express,silver,42322,2021-03-20
14643,28947,online,bronze,47635,2021-01-26
14644,28949,flagship,silver,36834,2020-02-21
14645,28952,online,gold,36407,2020-02-06
14646,28953,online,bronze,29874,2026-05-10
14647,28957,express,silver,13600,2025-08-01
14648,28957,online,silver,16929,2024-07-29
14649,28958,express,silver,9256,2023-11-27
14650,28959,flagship,platinum,16540,2024-03-12
14651,28962,flagship,bronze,33231,2024-10-20
14652,28963,flagship,bronze,24365,2019-09-09
14653,28966,online,silver,11468,2019-05-11
14654,28967,flagship,silver,34799,2022-10-12
14655,28970,flagship,silver,43048,2020-02-26
14656,28971,standard,silver,26161,2020-03-09
14657,28971,flagship,gold,49060,2020-04-30
14658,28972,express,bronze,47171,2022-10-28
14659,28972,standard,platinum,30819,2022-05-18
14660,28979,express,silver,24353,2021-06-06
14661,28981,flagship,bronze,10273,2023-12-12
14662,28983,express,bronze,20103,2022-07-21
14663,28983,online,bronze,32442,2019-05-12
14664,28990,online,silver,31513,2024-01-07
14665,28991,standard,silver,30870,2019-04-17
14666,28993,flagship,gold,29313,2026-01-28
14667,28995,express,bronze,21151,2020-02-18
14668,28996,flagship,platinum,6547,2025-10-11
14669,28997,express,gold,20134,2021-09-12
14670,29000,standard,bronze,38302,2020-08-04
14671,29001,flagship,bronze,31226,2024-01-09
14672,29001,standard,bronze,36832,2020-03-13
14673,29002,online,bronze,17266,2025-07-26
14674,29002,standard,silver,16182,2021-03-07
14675,29003,standard,bronze,19351,2020-10-22
14676,29004,express,bronze,1745,2020-09-11
14677,29004,flagship,platinum,7660,2025-02-10
14678,29007,online,bronze,39705,2023-01-20
14679,29010,flagship,gold,16937,2022-02-03
14680,29011,standard,bronze,3526,2022-08-07
14681,29011,flagship,bronze,48231,2021-10-26
14682,29012,standard,silver,49098,2021-04-05
14683,29028,standard,gold,20502,2022-06-15
14684,29031,express,bronze,26744,2026-02-20
14685,29036,flagship,gold,1237,2021-07-08
14686,29037,standard,silver,38141,2021-06-06
14687,29038,flagship,bronze,607,2023-10-27
14688,29040,online,bronze,48480,2024-04-18
14689,29043,flagship,bronze,38833,2020-08-07
14690,29049,flagship,bronze,17918,2023-05-30
14691,29051,online,silver,37553,2019-10-22
14692,29052,online,bronze,28897,2021-04-14
14693,29056,flagship,silver,11573,2024-01-01
14694,29058,standard,bronze,44479,2026-04-25
14695,29059,express,bronze,24644,2025-01-13
14696,29061,standard,silver,200,2022-06-01
14697,29065,standard,bronze,44786,2026-06-19
14698,29065,flagship,bronze,25558,2020-09-05
14699,29070,express,platinum,24977,2026-04-24
14700,29073,flagship,silver,23578,2024-10-03
14701,29078,express,gold,3189,2023-06-29
14702,29079,standard,bronze,41256,2022-12-24
14703,29081,standard,gold,39181,2026-02-03
14704,29081,flagship,bronze,17052,2023-02-21
14705,29085,express,platinum,28804,2024-07-05
14706,29086,online,bronze,48856,2024-03-19
14707,29087,standard,bronze,30246,2025-06-27
14708,29090,flagship,silver,49878,2019-07-27
14709,29091,standard,silver,8737,2022-05-31
14710,29092,standard,bronze,8237,2025-07-08
14711,29095,online,bronze,1596,2023-01-02
14712,29096,flagship,bronze,4585,2023-01-10
14713,29097,express,bronze,34301,2021-10-27
14714,29099,express,bronze,7251,2022-07-17
14715,29104,express,platinum,30026,2020-07-23
14716,29105,online,bronze,14081,2019-10-21
14717,29106,online,bronze,42746,2021-12-03
14718,29107,standard,gold,13045,2021-10-27
14719,29113,online,bronze,32650,2025-01-23
14720,29120,standard,gold,24311,2024-09-10
14721,29124,flagship,bronze,40171,2021-08-09
14722,29125,standard,silver,34538,2020-01-18
14723,29125,online,bronze,41069,2022-08-13
14724,29131,online,bronze,41827,2022-04-23
14725,29137,flagship,silver,18245,2025-07-13
14726,29139,standard,bronze,43486,2020-11-26
14727,29142,express,bronze,45414,2024-01-21
14728,29146,flagship,gold,34661,2022-12-26
14729,29151,standard,bronze,48629,2022-02-19
14730,29153,standard,silver,45799,2025-09-02
14731,29156,online,gold,33256,2022-06-20
14732,29157,standard,silver,44302,2021-09-08
14733,29158,standard,silver,34965,2025-12-21
14734,29158,online,bronze,12817,2023-12-12
14735,29160,standard,silver,14469,2025-07-15
14736,29161,online,silver,32752,2022-03-28
14737,29162,express,bronze,8653,2025-09-03
14738,29163,online,bronze,14218,2024-03-14
14739,29165,standard,silver,16145,2019-06-04
14740,29165,flagship,bronze,47783,2019-09-04
14741,29169,standard,silver,41619,2020-04-17
