shipment_id,origin_location_id,destination_location_id,client_type,status
14449,6963,6366,external,in_transit
14450,5530,5404,internal,in_transit
14451,2024,5107,internal,scheduled
14452,5597,1937,external,delivered
14453,6176,3611,internal,delivered
14454,1432,3242,external,delivered
14455,1989,703,external,in_transit
14456,2391,1697,external,in_transit
14457,2146,6799,external,delivered
14458,3974,323,internal,delivered
14459,945,4140,internal,delivered
14460,5820,5846,external,scheduled
14461,3539,6860,internal,delivered
14462,4467,1825,internal,delivered
14463,4714,2221,internal,delivered
14464,3118,6852,external,delayed
14465,2912,362,external,delivered
14466,1852,949,internal,cancelled
14467,3353,1984,internal,scheduled
14468,5042,4523,internal,delayed
14469,1841,5041,internal,delivered
14470,1346,5608,internal,in_transit
14471,5885,4580,external,delivered
14472,4291,4952,internal,delivered
14473,1335,1833,internal,in_transit
14474,6902,5663,external,scheduled
14475,5388,5834,internal,delivered
14476,2184,7005,internal,delivered
14477,1495,6539,external,delivered
14478,2034,2187,external,cancelled
14479,3649,3298,external,delayed
14480,3884,6378,internal,delivered
14481,3581,819,internal,in_transit
14482,568,720,internal,delivered
14483,2267,5371,external,delivered
14484,1748,2013,internal,scheduled
14485,877,5002,external,delivered
14486,2355,745,external,delivered
14487,6765,4821,external,delivered
14488,2248,2459,internal,delivered
14489,148,1929,external,scheduled
14490,4670,2470,external,delivered
14491,3545,2767,internal,delivered
14492,4130,2586,external,in_transit
14493,5052,2318,internal,delivered
14494,1106,5519,internal,delayed
14495,5026,3216,external,cancelled
14496,1202,4449,internal,delayed
14497,5197,3138,internal,delivered
14498,5549,5559,internal,delivered
14499,5661,2036,internal,in_transit
14500,4409,4731,external,in_transit
14501,6018,7107,internal,delayed
14502,3240,3156,internal,delivered
14503,1045,2150,internal,delivered
14504,4407,5878,external,delayed
14505,3160,2205,external,delivered
14506,1028,5185,external,in_transit
14507,6992,4956,internal,delivered
14508,2317,2433,internal,delivered
14509,4549,5361,internal,delivered
14510,4021,6320,internal,delivered
14511,6443,6374,external,scheduled
14512,5982,6456,external,delivered
14513,5581,699,internal,delivered
14514,6573,6485,external,delivered
14515,3898,5952,external,delivered
14516,239,801,internal,delivered
14517,5432,6579,external,delivered
14518,2295,4256,internal,delivered
14519,5269,466,external,scheduled
14520,4120,5640,external,delivered
14521,2551,7167,internal,in_transit
14522,3126,164,internal,delivered
14523,3132,5872,internal,delivered
14524,4341,6338,internal,delivered
14525,835,3279,external,delivered
14526,1595,1837,internal,delivered
14527,2892,6767,internal,delivered
14528,4327,5563,internal,delivered
14529,1165,445,external,in_transit
14530,6654,3509,internal,scheduled
14531,6709,1433,external,delivered
14532,109,5310,external,delivered
14533,3239,5715,external,delivered
14534,978,2932,internal,scheduled
14535,3892,6049,external,delivered
14536,3835,1263,external,delayed
14537,1786,4499,external,delivered
14538,6546,3403,internal,delivered
14539,6077,1639,external,delayed
14540,263,3024,external,delivered
14541,764,2785,external,scheduled
14542,6236,565,internal,delivered
14543,2852,265,internal,scheduled
14544,2920,3396,external,delivered
14545,6277,3883,external,delivered
14546,677,5671,internal,delayed
14547,1046,5180,external,delivered
14548,4015,1614,external,in_transit
14549,5303,4641,external,delivered
14550,5757,3242,internal,in_transit
14551,3911,2570,external,delivered
14552,3766,2403,external,delayed
14553,6492,4210,internal,delivered
14554,5602,3671,external,delayed
14555,4373,2898,external,delivered
14556,6068,3191,internal,delivered
14557,2236,1670,internal,in_transit
14558,630,3001,external,delivered
14559,3495,6844,internal,delivered
14560,7143,4103,external,delivered
14561,4680,64,external,delivered
14562,1920,4755,external,in_transit
14563,6142,1010,internal,in_transit
14564,7086,2888,external,delivered
14565,483,3704,internal,delivered
14566,3391,3697,internal,delivered
14567,2722,1197,internal,delivered
14568,2017,321,internal,delivered
14569,2942,4858,external,cancelled
14570,4422,2314,external,delivered
14571,738,7104,internal,delivered
14572,7164,2635,internal,delivered
14573,5792,1971,internal,delivered
14574,2662,2384,external,delayed
14575,3022,308,internal,scheduled
14576,5125,4801,external,delivered
14577,4261,2084,internal,delivered
14578,6750,2944,internal,delivered
14579,3666,3947,internal,delivered
14580,2362,4634,internal,in_transit
14581,3186,2517,internal,delivered
14582,285,2055,internal,delivered
14583,191,3713,internal,cancelled
14584,2799,3434,external,in_transit
14585,2495,5885,external,delayed
14586,4577,4185,external,in_transit
14587,2470,1387,internal,scheduled
14588,5373,632,external,delivered
14589,1796,1150,internal,delivered
14590,5701,6528,internal,delivered
14591,4394,2150,external,cancelled
14592,2186,5893,internal,in_transit
14593,3333,5388,external,delivered
14594,4194,4910,external,delivered
14595,3010,6646,internal,in_transit
14596,815,2625,external,in_transit
14597,1112,2214,external,delivered
14598,415,1652,external,scheduled
14599,7144,1550,internal,scheduled
14600,4656,1165,external,scheduled
14601,597,4951,external,delivered
14602,7182,6207,internal,delivered
14603,3469,1894,internal,delivered
14604,6805,6102,external,delivered
14605,6349,2319,external,in_transit
14606,6911,233,external,delivered
14607,5014,1177,external,delivered
14608,5613,498,external,delivered
14609,2433,1875,external,delivered
14610,3755,679,internal,delivered
14611,5836,1643,external,delivered
14612,5626,3709,external,delivered
14613,1309,5184,internal,delivered
14614,1708,5388,internal,delivered
14615,5705,5309,internal,delivered
14616,870,1407,internal,delivered
14617,6173,4378,external,delivered
14618,4993,5720,internal,delivered
14619,446,3014,external,delivered
14620,864,58,external,delivered
14621,1142,5790,external,delivered
14622,1284,5418,external,delivered
14623,613,1163,internal,scheduled
14624,512,408,external,delivered
14625,4345,4433,internal,cancelled
14626,3522,5474,internal,delayed
14627,5565,6248,internal,delivered
14628,3927,5081,internal,delivered
14629,388,3258,internal,delivered
14630,4263,220,external,delivered
14631,3184,3613,internal,delivered
14632,1968,5949,external,delivered
14633,7063,428,internal,delayed
14634,3371,274,external,delivered
14635,6676,6717,external,delivered
14636,1040,3152,internal,delivered
14637,710,5253,internal,cancelled
14638,4854,6486,internal,delivered
14639,3238,3623,internal,delivered
14640,2478,5312,internal,delivered
14641,6899,3738,internal,delivered
14642,154,4645,external,delivered
14643,2162,6561,internal,delivered
14644,5413,6341,external,delivered
14645,4809,2975,external,in_transit
14646,4115,4698,internal,delivered
14647,7075,6290,internal,delivered
14648,2883,4477,external,delayed
14649,5499,898,internal,delivered
14650,5108,6664,external,scheduled
14651,5845,805,internal,in_transit
14652,6802,1831,external,delivered
14653,6606,3596,internal,delivered
14654,2679,2236,internal,delivered
14655,6279,6027,external,delivered
14656,6186,1695,external,delivered
14657,3689,6480,internal,delivered
14658,2074,3457,external,in_transit
14659,3945,3651,internal,delivered
14660,1267,2093,internal,delivered
14661,6415,4923,external,delivered
14662,1123,3553,internal,delivered
14663,1443,2263,internal,in_transit
14664,4322,5500,internal,in_transit
14665,6772,1097,internal,cancelled
14666,465,6315,internal,delivered
14667,236,1571,external,delivered
14668,290,4217,internal,scheduled
14669,4717,2685,internal,delivered
14670,1617,148,external,delivered
14671,1252,6293,external,delivered
14672,1238,2932,external,delivered
14673,6350,6250,external,delayed
14674,704,3934,internal,delayed
14675,5053,2102,external,delivered
14676,3505,6746,external,delivered
14677,4546,2191,external,delayed
14678,7120,3724,internal,delivered
14679,2222,394,external,delivered
14680,3031,5954,external,delivered
14681,746,377,external,delivered
14682,4411,6922,external,delivered
14683,937,4740,internal,in_transit
14684,5790,2910,external,delivered
14685,2515,5319,internal,delivered
14686,6582,315,external,scheduled
14687,2169,6503,internal,delivered
14688,2445,3628,internal,delivered
14689,2967,786,internal,delayed
14690,302,5963,external,delivered
14691,1951,2463,external,scheduled
14692,4231,5049,internal,delivered
14693,127,694,external,delivered
14694,3127,1316,external,delivered
14695,4749,1312,external,delivered
14696,3342,3948,external,delivered
14697,998,3945,internal,delayed
14698,355,4148,external,scheduled
14699,6928,1676,internal,delivered
14700,1944,3810,external,delivered
14701,2951,6347,external,scheduled
14702,3833,518,internal,delivered
14703,5870,7068,external,delivered
14704,6620,5894,external,in_transit
14705,2580,4036,external,delivered
14706,2963,2212,internal,delayed
14707,6680,6975,external,delivered
14708,656,2167,internal,delivered
14709,2644,172,internal,delivered
14710,3800,4214,external,delivered
14711,863,3157,internal,in_transit
14712,7077,6969,internal,in_transit
14713,2569,3053,external,delivered
14714,3812,4725,internal,delivered
14715,4465,775,internal,in_transit
14716,493,6932,internal,delayed
14717,405,3024,internal,delivered
14718,4181,5879,internal,delivered
14719,4034,6515,external,delivered
14720,4746,6072,internal,delivered
14721,2919,5340,external,delivered
14722,5170,515,external,in_transit
14723,3466,2110,internal,delivered
14724,115,5502,internal,in_transit
14725,4992,6414,internal,delivered
14726,7008,5142,internal,in_transit
14727,5347,210,internal,delivered
14728,285,5387,internal,cancelled
14729,1932,5340,external,delivered
14730,1296,503,internal,delivered
14731,168,3344,internal,delivered
14732,5696,2995,internal,delivered
14733,5109,4412,internal,scheduled
14734,3508,6076,external,delivered
14735,3048,4647,internal,delivered
14736,334,6778,external,in_transit
14737,4522,2873,external,delayed
14738,194,6454,external,delivered
14739,3597,2152,internal,scheduled
14740,5275,5944,internal,delivered
14741,243,5408,external,delivered
14742,5745,6233,external,delayed
14743,1709,4277,internal,delivered
14744,3742,3025,external,scheduled
14745,5286,244,external,scheduled
14746,4977,4262,internal,delivered
14747,2960,4849,internal,delayed
14748,3439,4676,internal,cancelled
14749,191,1808,external,delivered
14750,2643,7049,external,in_transit
14751,6027,1652,external,delivered
14752,5794,1988,internal,delivered
14753,4582,2920,external,scheduled
14754,4724,6421,external,delivered
14755,6560,667,external,scheduled
14756,5943,4325,internal,delivered
14757,4908,242,external,scheduled
14758,4266,5334,internal,delivered
14759,2692,3983,internal,delivered
14760,147,3951,external,cancelled
14761,2165,3806,external,in_transit
14762,327,1911,external,delayed
14763,1691,4208,internal,delivered
14764,3431,7046,internal,delivered
14765,1981,5274,internal,delivered
14766,5753,5770,internal,delivered
14767,2307,2527,internal,scheduled
14768,3064,235,internal,delivered
14769,3568,953,external,delivered
14770,211,7154,internal,in_transit
14771,190,2746,external,delivered
14772,2652,1925,external,delivered
14773,108,1278,internal,scheduled
14774,1790,5366,external,delivered
14775,3395,6196,external,delivered
14776,3789,183,internal,scheduled
14777,3457,5891,external,delivered
14778,5804,6184,external,in_transit
14779,3687,7078,external,in_transit
14780,2774,4657,external,delivered
14781,6510,1864,external,delivered
14782,651,2506,external,delivered
14783,3335,3030,internal,delivered
14784,3893,6152,external,delivered
14785,1394,6226,external,scheduled
14786,2272,4048,internal,delivered
14787,4028,2280,external,delayed
14788,2643,1210,internal,in_transit
14789,2040,19,internal,delivered
14790,1989,3482,external,delivered
14791,3839,4921,internal,delivered
14792,7151,2566,external,delivered
14793,2938,6584,external,delivered
14794,5154,1577,internal,delivered
14795,3237,5940,external,scheduled
14796,4710,1706,internal,delivered
14797,4436,840,external,cancelled
14798,1888,2945,internal,delayed
14799,2294,5921,external,scheduled
14800,6381,6545,external,delivered
14801,5275,2402,external,delivered
14802,1533,6524,internal,in_transit
14803,4637,2395,internal,delivered
14804,5239,5029,internal,delivered
14805,3096,6293,external,scheduled
14806,381,4249,internal,delivered
14807,994,3317,internal,delivered
14808,2844,3370,internal,delivered
14809,6039,1615,internal,delivered
14810,5588,361,external,delivered
14811,6622,2270,external,delivered
14812,6519,4016,internal,delivered
14813,3630,7009,external,scheduled
14814,2536,7124,internal,in_transit
14815,2210,1504,external,delivered
14816,3917,5235,internal,delivered
14817,609,1980,external,delivered
14818,7052,617,external,in_transit
14819,5942,755,internal,delivered
14820,624,483,internal,cancelled
14821,7065,151,external,scheduled
14822,2896,2541,external,delivered
14823,1507,2167,external,delivered
14824,4484,6434,external,delivered
14825,5354,5673,internal,delivered
14826,5874,3974,internal,delivered
14827,3364,5709,external,delivered
14828,817,321,internal,delivered
14829,3093,6907,external,delivered
14830,1330,6370,internal,delivered
14831,1593,2304,internal,delivered
14832,4663,4441,external,delayed
14833,2711,6536,external,delivered
14834,1580,136,external,delivered
14835,5267,1220,external,delivered
14836,964,7067,external,delivered
14837,4759,2568,internal,scheduled
14838,5115,524,internal,scheduled
14839,5336,5377,external,delivered
14840,1404,765,external,delivered
14841,3741,1749,external,delivered
14842,6668,4119,internal,delivered
14843,6139,5162,internal,delivered
14844,6108,917,external,in_transit
14845,2696,4486,internal,delivered
14846,4599,6158,external,scheduled
14847,3546,1190,external,cancelled
14848,514,3676,internal,delivered
14849,5465,6179,external,in_transit
14850,3053,5504,internal,delivered
14851,4736,7025,external,in_transit
14852,5362,1976,external,delivered
14853,5719,6438,external,scheduled
14854,4321,540,internal,delivered
14855,4607,6261,external,delivered
14856,4918,3589,external,delivered
14857,3918,1605,external,delivered
14858,5444,657,external,delivered
14859,1745,2323,internal,scheduled
14860,3709,3167,internal,delivered
14861,1761,5000,external,scheduled
14862,6686,2166,internal,delivered
14863,1589,809,internal,in_transit
14864,1785,638,internal,delivered
14865,4852,581,external,delivered
14866,1370,6543,external,in_transit
14867,5606,1101,external,scheduled
14868,140,1760,internal,scheduled
14869,6417,3953,internal,delivered
14870,4253,4062,internal,delivered
14871,366,498,internal,delivered
14872,3104,6234,internal,scheduled
14873,6033,3103,external,delayed
14874,705,2297,internal,delivered
14875,5180,2208,internal,in_transit
14876,5493,4321,internal,delayed
14877,391,5990,internal,delivered
14878,4461,7126,external,delivered
14879,5780,863,internal,delivered
14880,553,5174,internal,delivered
14881,3677,4001,internal,delivered
14882,1212,6682,internal,cancelled
14883,734,4125,external,delivered
14884,2940,4813,external,delivered
14885,2673,3356,external,delivered
14886,4957,2899,external,delivered
14887,2068,2682,internal,cancelled
14888,2559,5583,external,delivered
14889,2712,4473,external,delivered
14890,2929,4896,external,delivered
14891,2456,1530,internal,delivered
14892,6308,5161,internal,delivered
14893,511,1678,internal,delivered
14894,5978,1411,internal,delivered
14895,5939,250,internal,delivered
14896,6887,6419,external,delivered
14897,5921,4203,external,delivered
14898,2830,3569,external,delivered
14899,3846,1920,internal,delivered
14900,1553,1850,internal,delivered
14901,5061,3373,external,delivered
14902,1545,5023,external,delivered
14903,920,1158,external,delivered
14904,3958,4982,internal,delivered
14905,6122,670,internal,delivered
14906,4511,5527,external,in_transit
14907,6382,6750,external,scheduled
14908,201,4843,external,delivered
14909,5565,7139,external,delivered
14910,4459,6737,internal,delivered
14911,2153,418,internal,delivered
14912,215,2691,external,in_transit
14913,3900,220,internal,delivered
14914,4438,513,external,delivered
14915,6740,4135,external,in_transit
14916,5946,1416,external,in_transit
14917,3929,4525,internal,delayed
14918,3067,759,internal,delivered
14919,3537,7001,internal,delivered
14920,5916,6176,external,in_transit
14921,556,76,external,delayed
14922,6490,4655,internal,in_transit
14923,4133,3714,internal,in_transit
14924,5319,107,external,scheduled
14925,2236,5905,internal,delivered
14926,6365,1211,internal,scheduled
14927,6578,1410,external,delivered
14928,4248,3282,internal,delivered
14929,6387,1653,internal,delivered
14930,4007,4474,internal,delayed
14931,4233,4687,internal,delivered
14932,2312,3874,external,delivered
14933,6630,6327,external,delivered
14934,5768,4588,internal,scheduled
14935,6481,5980,external,in_transit
14936,5881,4269,external,delivered
14937,6639,3601,external,scheduled
14938,478,302,external,delivered
14939,4859,6290,internal,delivered
14940,5532,1373,internal,delivered
14941,1756,5323,internal,delayed
14942,4312,4919,internal,delivered
14943,5894,2992,internal,delivered
14944,5636,1971,external,delivered
14945,5270,3273,external,scheduled
14946,6048,4762,internal,scheduled
14947,461,576,internal,in_transit
14948,6111,7007,internal,cancelled
14949,2015,3020,external,delivered
14950,6044,5934,internal,delivered
14951,2400,5402,external,delivered
14952,5712,5754,internal,delivered
14953,4807,2989,external,scheduled
14954,6630,2877,external,delayed
14955,6850,4377,internal,delivered
14956,5512,2540,internal,in_transit
14957,508,5398,internal,delivered
14958,4804,100,internal,delivered
14959,2511,6521,internal,delivered
14960,6957,2150,internal,in_transit
14961,6287,6639,external,scheduled
14962,6589,4803,internal,delivered
14963,6706,5394,external,in_transit
14964,2879,5720,internal,delivered
14965,114,5273,internal,cancelled
14966,5371,4846,internal,delivered
14967,3722,5209,external,delayed
14968,3724,1527,internal,delayed
14969,6145,3852,internal,delivered
14970,3644,4433,external,delivered
14971,861,2714,internal,scheduled
14972,5121,4554,external,delivered
14973,2429,4863,internal,in_transit
14974,1027,2559,external,scheduled
14975,5453,5829,internal,delivered
14976,1630,6975,internal,delivered
14977,6704,6517,external,delayed
14978,2258,3498,external,delivered
14979,2345,1759,internal,scheduled
14980,1823,3353,internal,delivered
14981,3133,3225,external,in_transit
14982,872,1880,external,in_transit
14983,5591,3156,external,delivered
14984,2121,1619,internal,delivered
14985,498,2948,internal,delivered
14986,6429,3080,external,scheduled
14987,4437,6712,external,delivered
14988,3624,6963,internal,delivered
14989,7174,6150,internal,delivered
14990,2764,3747,internal,in_transit
14991,3635,4999,internal,scheduled
14992,6772,18,internal,in_transit
14993,4444,500,internal,delayed
14994,976,7021,internal,delivered
14995,5032,6532,internal,scheduled
14996,1472,4947,internal,delayed
14997,4791,745,external,delivered
14998,4172,4761,internal,delivered
14999,6119,7183,external,delivered
15000,2911,5182,external,delivered
15001,2741,4954,external,delivered
15002,4033,6257,external,delivered
15003,2776,3721,external,delivered
15004,4340,249,external,scheduled
15005,5532,3064,external,delivered
15006,6126,2449,external,delivered
15007,341,2065,internal,delivered
15008,3651,150,external,delivered
15009,6875,1949,external,delivered
15010,3789,1081,external,delivered
15011,1539,4332,internal,scheduled
15012,3540,2632,internal,scheduled
15013,1502,269,internal,delivered
15014,6138,4664,internal,delivered
15015,4116,160,external,scheduled
15016,3427,2959,internal,in_transit
15017,4141,7017,internal,in_transit
15018,3909,4204,internal,delivered
15019,4977,234,external,delivered
15020,4467,5852,internal,in_transit
15021,940,3746,internal,delivered
15022,6893,1945,external,in_transit
15023,6892,3489,internal,delivered
15024,4194,4110,internal,delivered
15025,149,4218,internal,delivered
15026,1948,1285,internal,delivered
15027,156,5379,internal,delivered
15028,5264,2243,internal,delivered
15029,2543,5060,external,delivered
15030,6806,87,external,delivered
15031,385,4054,external,in_transit
15032,2417,2312,internal,delivered
15033,868,5757,internal,delayed
15034,4019,5432,external,delivered
15035,7146,5313,internal,in_transit
15036,3220,6210,internal,delivered
15037,596,5239,internal,delivered
15038,2563,1244,internal,delivered
15039,2378,5886,external,scheduled
15040,4250,4482,internal,delivered
15041,1978,2828,internal,delivered
15042,5218,6228,external,delayed
15043,5361,1823,internal,delivered
15044,3404,359,internal,delayed
15045,1269,3242,external,delivered
15046,6057,6104,internal,delivered
15047,2182,4809,external,delivered
15048,1785,5736,internal,delivered
15049,961,2449,external,delivered
15050,602,6808,external,delivered
15051,5726,7182,external,delivered
15052,3956,3104,internal,scheduled
15053,2165,990,internal,in_transit
15054,6153,963,internal,delivered
15055,7076,515,internal,delivered
15056,2136,5185,internal,delivered
15057,5270,4723,external,delivered
15058,5825,5316,internal,delivered
15059,5182,4391,internal,delivered
15060,5370,1648,internal,delivered
15061,2740,1503,internal,delayed
15062,4884,3022,internal,delivered
15063,2135,294,internal,delayed
15064,3038,458,external,delivered
15065,1076,79,internal,delivered
15066,2538,5585,external,delayed
15067,3544,3394,internal,in_transit
15068,4046,1377,external,delayed
15069,4714,708,external,in_transit
15070,1104,3860,internal,delivered
15071,4448,3884,internal,delivered
15072,2684,5776,internal,delivered
15073,877,3741,external,delayed
15074,3251,4462,internal,delivered
15075,5316,5223,internal,delivered
15076,5948,486,external,delivered
15077,49,1522,external,delivered
15078,840,646,internal,delivered
15079,1174,1601,internal,delivered
15080,5238,4835,external,delivered
15081,758,1246,internal,delivered
15082,701,3535,internal,delivered
15083,3641,2699,external,delivered
15084,1054,5261,external,delivered
15085,5927,2234,external,delivered
15086,518,5893,internal,in_transit
15087,3797,5110,external,delivered
15088,6257,4392,internal,in_transit
15089,4639,5768,internal,delivered
15090,4334,489,internal,delivered
15091,4226,2989,internal,delivered
15092,7001,5505,external,delivered
15093,4723,5585,external,delivered
15094,3566,6900,internal,delayed
15095,3886,3408,external,cancelled
15096,4078,1353,external,delivered
15097,7161,5988,internal,scheduled
15098,4859,6771,external,delivered
15099,5507,5956,external,delayed
15100,5258,6985,internal,in_transit
15101,4003,986,external,delivered
15102,7044,1640,internal,scheduled
15103,1193,5467,internal,delivered
15104,1924,2945,internal,delayed
15105,1085,1661,internal,delivered
15106,3178,2708,internal,delivered
15107,1620,2850,internal,delivered
15108,3678,5012,external,delivered
15109,5577,3234,internal,delivered
15110,2354,1016,internal,delivered
15111,6086,3047,external,delivered
15112,4930,5248,internal,scheduled
15113,7044,5095,internal,delayed
15114,6105,3878,internal,delivered
15115,5300,748,external,scheduled
15116,6486,5489,internal,delivered
15117,1138,3478,internal,delivered
15118,1040,3350,external,delivered
15119,2157,6756,external,delivered
15120,6502,3029,external,in_transit
15121,1336,4527,internal,delivered
15122,6576,2781,internal,delivered
15123,5737,5154,internal,delivered
15124,4702,4156,internal,scheduled
15125,5191,6854,external,delivered
15126,1396,6204,external,delivered
15127,1752,1418,internal,delivered
15128,3141,6581,external,delivered
15129,2110,2425,internal,delivered
15130,2973,3545,internal,delivered
15131,5799,1626,external,in_transit
15132,6696,3829,external,delivered
15133,6349,3672,external,delivered
15134,4875,3970,external,delivered
15135,403,4726,internal,delivered
15136,3303,886,internal,delivered
15137,1651,2701,internal,in_transit
15138,1790,5261,external,delivered
15139,1919,5817,internal,delivered
15140,16,185,external,delivered
15141,93,5425,internal,delivered
15142,1244,5544,internal,delivered
15143,1856,1269,internal,delivered
15144,4319,2111,external,delivered
15145,3583,4232,external,delivered
15146,6437,3172,external,scheduled
15147,6094,4202,external,in_transit
15148,4466,282,internal,delivered
15149,1766,3326,internal,delivered
15150,1676,5146,external,delivered
15151,4563,6206,external,scheduled
15152,1400,1501,external,delivered
15153,3185,737,internal,delivered
15154,3198,5275,internal,delivered
15155,2454,6805,internal,delivered
15156,5761,620,external,delivered
15157,6373,3938,internal,delivered
15158,4195,3121,external,delivered
15159,1430,495,internal,delivered
15160,6999,3839,internal,delivered
15161,5422,1776,internal,delivered
15162,934,3670,internal,delivered
15163,2961,5619,internal,delivered
15164,4869,3894,internal,delivered
15165,3442,6991,external,delivered
15166,1891,2399,external,delivered
15167,228,968,internal,delivered
15168,3815,2772,external,scheduled
15169,4644,6748,internal,delivered
15170,1077,6614,internal,in_transit
15171,481,3717,external,delivered
15172,6268,1807,internal,delivered
15173,557,3858,external,delivered
15174,2298,6934,external,delivered
15175,1350,6116,internal,in_transit
15176,3564,6142,external,delivered
15177,913,6536,external,delivered
15178,6307,2430,internal,in_transit
15179,2391,2822,external,scheduled
15180,3105,671,internal,delivered
15181,4830,3576,internal,delayed
15182,132,6064,external,cancelled
15183,295,4061,internal,scheduled
15184,6463,434,external,delivered
15185,3081,5568,external,delivered
15186,5675,2979,internal,delivered
15187,7114,1971,internal,delivered
15188,4849,5875,internal,delivered
15189,5206,5871,internal,in_transit
15190,2675,5555,external,delivered
15191,4449,3113,external,delivered
15192,5033,6136,internal,delayed
15193,6748,4948,external,delivered
15194,5147,2244,internal,delivered
15195,1555,637,external,delivered
15196,877,6185,internal,delivered
15197,7115,348,internal,in_transit
15198,3534,6551,external,delivered
15199,3616,4472,external,delivered
15200,2748,666,internal,delivered
15201,5528,6538,internal,delivered
15202,1705,6362,internal,in_transit
15203,2592,273,internal,scheduled
15204,5002,951,internal,in_transit
15205,4338,3319,external,delivered
15206,4985,1237,internal,delivered
15207,789,3143,internal,delivered
15208,326,1289,internal,scheduled
15209,4754,2995,internal,scheduled
15210,1719,1627,internal,delivered
15211,1593,3728,external,delivered
15212,4606,1614,internal,delivered
15213,4362,1712,internal,delivered
15214,1337,3303,external,delivered
15215,1879,1303,internal,delivered
15216,5952,913,internal,delivered
15217,5561,5028,external,delivered
15218,215,3917,internal,delivered
15219,5585,93,external,delivered
15220,6078,6658,external,delayed
15221,3683,570,external,delivered
15222,2786,5774,internal,delivered
15223,1904,5010,internal,delivered
15224,79,4776,internal,delayed
15225,7036,988,external,scheduled
15226,4575,3844,external,delivered
15227,6039,1114,internal,delivered
15228,627,1438,internal,delivered
15229,5158,575,internal,delivered
15230,94,6393,internal,delivered
15231,6794,5330,external,delivered
15232,6265,4014,internal,delivered
15233,685,2671,external,delivered
15234,4800,1338,external,delivered
15235,2912,2831,external,delivered
15236,5356,2731,internal,delayed
15237,4081,1694,external,delivered
15238,5335,4134,external,cancelled
15239,2067,4166,external,delivered
15240,5116,7,external,delivered
15241,6412,6935,internal,delivered
15242,4600,59,internal,delivered
15243,5729,6060,internal,delivered
15244,7168,4614,internal,scheduled
15245,50,7138,external,in_transit
15246,5640,3625,internal,delayed
15247,2319,5357,internal,delayed
15248,2273,5312,external,in_transit
15249,4364,2362,internal,delivered
15250,2064,4819,internal,delivered
15251,4971,1086,internal,scheduled
15252,2313,1135,internal,in_transit
15253,3887,54,internal,delayed
15254,5901,1847,internal,delivered
15255,4157,511,internal,in_transit
15256,4613,5853,internal,delivered
15257,7113,3817,internal,delivered
15258,3405,6093,external,in_transit
15259,4965,259,internal,delivered
15260,2046,2333,external,delivered
15261,473,3012,internal,delivered
15262,2354,2387,external,delivered
15263,6161,1256,external,delivered
15264,1164,6527,internal,delivered
15265,3598,4238,internal,delivered
15266,5743,5726,internal,in_transit
15267,2747,65,internal,delivered
15268,2492,7060,external,delivered
15269,1516,5822,external,delivered
15270,3564,5492,external,delivered
15271,2352,2788,internal,delayed
15272,6382,4290,internal,delivered
15273,7003,5739,external,in_transit
15274,3846,397,external,delivered
15275,1779,3310,internal,delayed
15276,4810,5021,internal,delivered
15277,3145,5,external,delivered
15278,435,1639,external,scheduled
15279,2611,3102,internal,delivered
15280,6090,345,internal,delivered
15281,5255,5484,internal,delivered
15282,2998,6606,external,delivered
15283,3730,3600,external,delivered
15284,700,6450,external,delivered
15285,2987,6726,internal,scheduled
15286,1066,4104,external,cancelled
15287,2236,2411,internal,delivered
15288,744,3719,internal,in_transit
15289,6948,1148,internal,delivered
15290,2115,3151,external,delivered
15291,3074,6659,internal,delivered
15292,1162,3826,external,in_transit
15293,6673,964,external,in_transit
15294,5941,1252,external,scheduled
15295,5647,6279,external,delivered
15296,2213,2027,internal,delivered
15297,903,3032,external,delivered
15298,3620,2303,internal,delivered
15299,4984,4591,internal,delivered
15300,5053,3771,internal,scheduled
15301,6248,795,external,delivered
15302,4748,1069,internal,delivered
15303,3066,3748,external,delayed
15304,2052,3740,external,in_transit
15305,5772,2338,external,in_transit
15306,174,6652,internal,delivered
15307,5614,4254,external,delivered
15308,6112,1453,internal,delivered
15309,7159,1304,internal,delayed
15310,3633,6794,external,delivered
15311,118,7024,internal,delivered
15312,4687,5825,external,in_transit
15313,2680,6086,external,in_transit
15314,5699,896,internal,delivered
15315,5478,2558,internal,in_transit
15316,4982,5845,external,delivered
15317,4876,752,internal,delivered
15318,1946,701,external,delivered
15319,2666,6499,internal,delivered
15320,6894,6377,external,delivered
15321,1081,3238,internal,delivered
15322,3225,5556,external,cancelled
15323,2435,5453,internal,delivered
15324,6696,6001,external,delivered
15325,4712,4609,external,delivered
15326,6872,1538,external,delayed
15327,2252,6596,external,delivered
15328,6436,6071,internal,delivered
15329,874,5449,external,scheduled
15330,4101,2856,external,in_transit
15331,4631,2063,internal,delivered
15332,7053,1895,external,in_transit
15333,4131,2261,external,delivered
15334,6717,6176,external,delivered
15335,330,6840,internal,delivered
15336,4198,3621,internal,delivered
15337,3495,6214,internal,in_transit
15338,3127,4922,internal,cancelled
15339,6816,1965,external,scheduled
15340,3104,1134,external,scheduled
15341,3117,3030,internal,delivered
15342,1489,4962,internal,delivered
15343,5195,1160,internal,delivered
15344,6622,4834,internal,delivered
15345,5284,7031,external,in_transit
15346,2802,549,internal,delayed
15347,4625,1453,internal,delivered
15348,717,1926,external,delayed
15349,2682,4433,external,delivered
