leg_id,shipment_id,vehicle_id,driver_id,departure_time,arrival_time
18749,15697,260,62,2025-01-28T11:00:00,2025-01-29T15:15:16.063443
18750,15698,133,66,2025-05-11T05:00:00,2025-05-12T03:37:15.758942
18751,15699,225,138,2025-01-12T19:00:00,2025-01-13T20:00:01.659141
18752,15699,203,69,2024-02-09T19:00:00,2024-02-10T05:49:15.569218
18753,15700,43,76,2025-04-16T19:00:00,2025-04-17T23:54:24.297752
18754,15701,252,237,2024-08-11T09:00:00,2024-08-12T02:58:19.964329
18755,15702,285,199,2026-03-27T20:00:00,2026-03-28T01:09:59.041698
18756,15702,113,153,2025-11-24T14:00:00,2025-11-25T01:35:29.017470
18757,15703,156,245,2024-12-06T05:00:00,2024-12-07T00:49:39.668638
18758,15704,165,71,2024-04-22T17:00:00,2024-04-23T09:35:01.710741
18759,15704,304,171,2026-06-28T09:00:00,2026-06-29T00:07:53.213525
18760,15705,131,217,2025-01-31T20:00:00,2025-01-31T22:43:33.255106
18761,15705,246,137,2024-07-20T14:00:00,2024-07-20T16:49:58.385576
18762,15706,176,61,2025-08-09T19:00:00,2025-08-10T01:01:26.824118
18763,15707,26,102,2024-12-19T16:00:00,2024-12-19T18:52:54.462058
18764,15708,94,9,2024-07-27T15:00:00,2024-07-28T20:08:15.737944
18765,15709,193,95,2026-05-22T06:00:00,2026-05-23T11:00:59.243028
18766,15710,42,3,2024-05-07T06:00:00,2024-05-07T08:23:00.946975
18767,15711,268,186,2026-04-20T15:00:00,2026-04-21T07:58:54.948718
18768,15712,52,266,2025-11-30T16:00:00,2025-12-01T14:58:55.176974
18769,15713,116,89,2025-03-19T12:00:00,2025-03-19T19:44:11.808260
18770,15714,109,73,2025-09-19T11:00:00,2025-09-20T07:58:49.574062
18771,15714,89,177,2025-10-30T20:00:00,2025-10-31T00:52:48.056001
18772,15715,199,70,2025-07-09T05:00:00,2025-07-09T16:30:19.265588
18773,15716,219,123,2025-08-09T15:00:00,2025-08-10T00:39:17.548993
18774,15717,104,203,2025-05-21T08:00:00,2025-05-22T02:44:24.635608
18775,15718,109,52,2024-03-04T20:00:00,2024-03-05T08:14:39.181196
18776,15719,10,150,2024-05-25T16:00:00,2024-05-26T12:57:42.141867
18777,15719,243,221,2024-12-27T18:00:00,2024-12-28T14:47:39.716022
18778,15720,286,240,2025-06-03T05:00:00,2025-06-03T12:44:48.144450
18779,15721,17,53,2026-01-18T14:00:00,2026-01-19T01:02:01.873389
18780,15721,278,214,2026-04-24T19:00:00,2026-04-24T21:37:07.031526
18781,15722,185,216,2025-06-07T19:00:00,2025-06-09T00:19:07.693958
18782,15723,36,7,2025-09-09T09:00:00,2025-09-09T14:49:14.134505
18783,15724,184,137,2025-09-10T14:00:00,2025-09-11T13:35:19.269992
18784,15725,205,90,2024-07-04T12:00:00,2024-07-05T01:33:42.635157
18785,15726,280,180,2025-05-13T18:00:00,2025-05-13T22:35:27.504639
18786,15727,94,56,2025-08-18T18:00:00,2025-08-19T20:46:13.758351
18787,15728,102,49,2024-02-15T07:00:00,2024-02-16T06:03:45.524294
18788,15729,73,153,2024-09-20T10:00:00,2024-09-21T04:45:36.692785
18789,15730,118,21,2025-06-16T08:00:00,2025-06-17T06:29:06.189882
18790,15731,125,45,2024-04-23T13:00:00,2024-04-23T19:33:22.214909
18791,15732,306,87,2025-07-15T13:00:00,2025-07-16T07:09:36.515592
18792,15733,6,222,2025-07-18T17:00:00,2025-07-19T21:15:07.018750
18793,15734,300,49,2024-04-10T19:00:00,2024-04-11T17:25:19.186969
18794,15735,148,226,2026-01-19T20:00:00,2026-01-20T04:15:20.669267
18795,15736,23,228,2026-03-27T16:00:00,2026-03-28T00:08:38.477405
18796,15737,19,200,2025-12-12T18:00:00,2025-12-13T19:38:00.331992
18797,15738,98,268,2024-05-02T16:00:00,2024-05-03T00:04:56.240624
18798,15739,115,68,2024-08-05T09:00:00,2024-08-05T23:23:34.735211
18799,15740,203,212,2025-06-08T15:00:00,2025-06-09T12:26:36.010617
18800,15741,58,162,2026-01-12T13:00:00,2026-01-12T20:20:30.631691
18801,15742,240,47,2024-11-02T15:00:00,2024-11-03T06:46:36.245075
18802,15743,117,17,2025-10-07T10:00:00,2025-10-08T07:59:16.577743
18803,15743,3,228,2024-02-23T07:00:00,2024-02-24T11:18:42.933446
18804,15744,8,91,2025-04-30T13:00:00,2025-04-30T18:45:14.862737
18805,15744,55,13,2024-12-17T12:00:00,2024-12-18T04:07:05.670574
18806,15745,82,79,2026-02-10T10:00:00,2026-02-10T14:11:06.666690
18807,15746,104,260,2024-12-24T12:00:00,2024-12-25T07:29:39.905275
18808,15746,220,194,2026-04-10T11:00:00,2026-04-10T17:27:32.292499
18809,15747,195,51,2025-09-23T12:00:00,2025-09-24T02:38:03.737067
18810,15748,32,237,2024-07-05T17:00:00,2024-07-05T18:09:07.015538
18811,15749,196,262,2025-04-07T15:00:00,2025-04-08T17:51:10.068632
18812,15749,217,101,2025-06-12T15:00:00,2025-06-13T03:15:03.467111
18813,15750,279,177,2026-06-20T16:00:00,2026-06-20T22:20:36.066530
18814,15751,40,265,2025-08-23T10:00:00,2025-08-24T08:36:28.495253
18815,15752,192,170,2025-12-21T17:00:00,2025-12-22T16:49:10.953763
18816,15753,174,169,2024-02-14T11:00:00,2024-02-14T18:48:07.429178
18817,15754,232,120,2024-03-23T13:00:00,2024-03-24T09:02:23.924577
18818,15755,249,44,2024-02-10T17:00:00,2024-02-11T05:27:59.388892
18819,15756,73,251,2024-04-25T19:00:00,2024-04-26T21:16:41.960518
18820,15757,30,23,2026-06-02T11:00:00,2026-06-03T15:41:46.900511
18821,15758,271,33,2024-06-06T17:00:00,2024-06-07T18:55:52.604494
18822,15759,114,113,2024-09-16T14:00:00,2024-09-16T18:39:56.525294
18823,15759,237,26,2024-09-09T17:00:00,2024-09-10T17:25:30.354700
18824,15760,92,108,2025-09-24T16:00:00,2025-09-25T18:37:39.619986
18825,15761,68,130,2026-06-24T17:00:00,2026-06-24T18:44:35.327817
18826,15762,19,70,2025-12-02T19:00:00,2025-12-04T00:21:24.181439
18827,15763,45,146,2025-12-06T13:00:00,2025-12-07T16:48:50.019910
18828,15764,51,240,2025-07-05T12:00:00,2025-07-06T16:37:56.921374
18829,15765,85,42,2024-11-23T15:00:00,2024-11-23T18:42:57.482383
18830,15766,268,232,2024-07-21T09:00:00,2024-07-22T09:51:07.003987
18831,15767,183,67,2024-08-21T11:00:00,2024-08-21T18:41:06.929935
18832,15768,243,154,2025-02-01T06:00:00,2025-02-02T09:03:23.093981
18833,15769,174,70,2025-01-22T16:00:00,2025-01-22T20:18:28.544262
18834,15770,278,32,2024-12-09T09:00:00,2024-12-09T14:05:32.406216
18835,15771,21,231,2024-06-08T07:00:00,2024-06-09T06:12:25.942408
18836,15772,269,75,2025-11-06T05:00:00,2025-11-07T01:47:06.138016
18837,15772,225,213,2024-11-08T13:00:00,2024-11-08T18:53:16.677509
18838,15773,286,135,2026-03-21T09:00:00,2026-03-21T14:28:02.777371
18839,15774,159,129,2025-05-10T11:00:00,2025-05-11T07:33:14.739226
18840,15774,291,237,2025-09-08T10:00:00,2025-09-09T14:51:00.027368
18841,15775,189,29,2026-02-24T13:00:00,2026-02-24T20:21:24.961496
18842,15775,62,4,2025-02-20T10:00:00,2025-02-21T05:58:17.733224
18843,15776,42,36,2024-03-23T09:00:00,2024-03-23T11:31:42.172778
18844,15777,30,21,2024-07-13T15:00:00,2024-07-14T12:04:55.783424
18845,15778,65,115,2025-08-06T09:00:00,2025-08-07T08:06:09.760183
18846,15779,164,211,2026-04-29T20:00:00,2026-04-30T09:27:40.075835
18847,15780,229,135,2026-01-15T09:00:00,2026-01-15T15:02:26.602873
18848,15781,149,101,2026-05-10T06:00:00,2026-05-10T13:11:27.341499
18849,15782,236,156,2025-07-31T13:00:00,2025-07-31T18:18:25.353513
18850,15783,191,56,2025-01-16T19:00:00,2025-01-17T19:44:38.434058
18851,15784,196,121,2025-01-16T19:00:00,2025-01-16T21:51:19.100120
18852,15785,280,140,2026-03-04T13:00:00,2026-03-05T17:47:15.621342
18853,15786,71,176,2025-08-11T12:00:00,2025-08-12T12:53:09.989961
18854,15787,33,259,2026-06-13T13:00:00,2026-06-14T02:47:04.773288
18855,15788,277,183,2026-02-22T12:00:00,2026-02-22T14:52:26.693273
18856,15789,161,105,2024-12-12T16:00:00,2024-12-13T06:13:05.767352
18857,15789,93,260,2025-09-05T17:00:00,2025-09-06T00:43:00.877792
18858,15790,83,180,2025-02-20T18:00:00,2025-02-20T19:14:49.327176
18859,15791,54,199,2026-04-10T13:00:00,2026-04-11T10:28:29.469377
18860,15792,179,117,2025-03-22T13:00:00,2025-03-23T04:45:00.563180
18861,15792,62,102,2024-08-15T20:00:00,2024-08-16T14:00:34.112154
18862,15793,86,186,2025-11-26T15:00:00,2025-11-27T20:41:06.512594
18863,15794,294,251,2024-06-04T20:00:00,2024-06-06T01:13:11.619361
18864,15795,63,240,2024-11-22T11:00:00,2024-11-23T12:28:21.181854
18865,15796,97,137,2024-03-09T13:00:00,2024-03-10T16:11:07.354979
18866,15796,218,230,2024-01-27T19:00:00,2024-01-28T12:33:21.802588
18867,15797,268,160,2024-12-27T15:00:00,2024-12-28T19:25:10.319940
18868,15798,264,145,2024-08-08T13:00:00,2024-08-09T08:16:30.070057
18869,15799,221,236,2025-10-26T15:00:00,2025-10-26T18:43:50.514558
18870,15800,292,234,2026-05-12T08:00:00,2026-05-12T12:45:27.737865
18871,15801,205,105,2024-12-06T10:00:00,2024-12-06T20:19:12.667823
18872,15802,157,157,2024-10-18T08:00:00,2024-10-18T21:00:34.756464
18873,15803,200,204,2025-10-01T18:00:00,2025-10-02T05:09:26.860178
18874,15803,273,53,2025-12-24T14:00:00,2025-12-25T00:35:09.207225
18875,15804,181,80,2024-11-06T09:00:00,2024-11-06T19:40:34.749083
18876,15804,114,193,2024-12-02T11:00:00,2024-12-02T18:07:47.212333
18877,15805,287,259,2026-02-16T08:00:00,2026-02-16T22:14:35.441331
18878,15806,288,55,2025-08-07T19:00:00,2025-08-08T07:11:28.478988
18879,15807,215,71,2025-08-13T12:00:00,2025-08-14T08:22:37.743343
18880,15807,71,211,2026-04-26T10:00:00,2026-04-27T11:56:35.708452
18881,15808,153,96,2026-03-20T05:00:00,2026-03-20T23:24:44.843208
18882,15809,237,81,2024-07-13T15:00:00,2024-07-14T17:47:36.190453
18883,15810,83,223,2026-05-24T13:00:00,2026-05-25T14:29:07.974546
18884,15811,247,241,2026-04-19T07:00:00,2026-04-19T12:48:04.067300
18885,15811,106,84,2026-01-28T15:00:00,2026-01-28T16:11:57.533425
18886,15812,82,131,2026-04-20T09:00:00,2026-04-21T11:02:47.693464
18887,15813,31,25,2026-05-20T15:00:00,2026-05-20T16:45:07.521206
18888,15814,186,21,2026-05-06T06:00:00,2026-05-06T12:01:36.497421
18889,15815,191,3,2024-09-08T20:00:00,2024-09-09T21:26:47.266687
18890,15815,194,129,2026-01-02T11:00:00,2026-01-02T18:40:46.199074
18891,15816,100,6,2024-04-03T05:00:00,2024-04-04T04:25:05.450305
18892,15817,143,156,2024-02-19T10:00:00,2024-02-19T15:37:55.931924
18893,15817,295,248,2025-11-19T20:00:00,2025-11-20T21:23:07.899779
18894,15818,29,6,2025-12-29T06:00:00,2025-12-30T02:15:47.412984
18895,15819,129,122,2024-07-30T19:00:00,2024-07-31T10:52:25.850244
18896,15820,143,241,2024-09-24T12:00:00,2024-09-25T03:18:55.916770
18897,15821,52,250,2025-04-06T20:00:00,2025-04-07T22:31:35.774136
18898,15822,110,23,2025-09-02T18:00:00,2025-09-03T07:00:21.964378
18899,15823,278,252,2025-10-07T16:00:00,2025-10-08T02:04:37.018577
18900,15824,282,116,2026-02-13T14:00:00,2026-02-14T08:10:47.224587
18901,15825,58,122,2024-07-08T08:00:00,2024-07-08T17:17:25.074037
18902,15826,191,59,2024-02-12T18:00:00,2024-02-13T14:14:58.731774
18903,15827,180,101,2024-05-08T19:00:00,2024-05-09T22:10:25.605544
18904,15828,53,120,2026-04-11T16:00:00,2026-04-12T17:23:47.214440
18905,15829,192,9,2024-06-15T19:00:00,2024-06-16T14:00:09.371520
18906,15830,261,266,2025-04-30T09:00:00,2025-04-30T21:54:56.851803
18907,15831,23,214,2025-02-21T06:00:00,2025-02-21T07:10:25.068913
18908,15832,208,47,2025-08-03T11:00:00,2025-08-03T13:09:32.096087
18909,15833,96,92,2024-04-13T10:00:00,2024-04-13T13:27:34.215288
18910,15834,217,11,2026-05-17T07:00:00,2026-05-17T22:24:28.926502
18911,15835,104,116,2024-09-22T15:00:00,2024-09-22T18:31:22.684547
18912,15836,168,167,2026-06-04T10:00:00,2026-06-05T09:23:05.322423
18913,15836,298,98,2024-06-02T14:00:00,2024-06-03T15:33:04.078715
18914,15837,11,251,2024-04-29T06:00:00,2024-04-29T10:43:21.167800
18915,15838,187,239,2026-02-19T14:00:00,2026-02-20T12:50:33.301056
18916,15839,27,8,2024-11-15T18:00:00,2024-11-16T13:59:54.293544
18917,15840,218,34,2024-04-10T09:00:00,2024-04-11T06:47:04.263696
18918,15841,96,54,2026-06-06T18:00:00,2026-06-07T04:28:27.618892
18919,15842,205,36,2026-06-10T08:00:00,2026-06-10T12:51:56.455753
18920,15843,300,35,2025-07-25T08:00:00,2025-07-26T07:23:16.970993
18921,15844,233,13,2024-04-29T17:00:00,2024-04-30T21:08:26.011489
18922,15845,201,75,2025-12-19T14:00:00,2025-12-19T20:19:13.528187
18923,15846,121,144,2024-07-11T13:00:00,2024-07-12T13:48:07.054538
18924,15847,309,187,2025-06-08T12:00:00,2025-06-08T17:02:15.449334
18925,15848,178,9,2024-12-24T15:00:00,2024-12-25T08:22:57.678638
18926,15848,169,112,2025-12-26T18:00:00,2025-12-26T22:47:57.053488
18927,15849,10,264,2024-01-22T16:00:00,2024-01-23T07:39:35.314291
18928,15849,299,165,2026-05-15T12:00:00,2026-05-15T13:11:49.470648
18929,15850,254,89,2025-03-29T18:00:00,2025-03-30T16:27:46.657026
18930,15851,131,68,2024-10-21T10:00:00,2024-10-21T21:50:44.088398
18931,15852,80,237,2024-05-16T11:00:00,2024-05-17T03:13:25.939926
18932,15852,256,211,2026-03-30T13:00:00,2026-03-30T16:26:19.635738
18933,15853,69,204,2026-01-20T18:00:00,2026-01-21T00:16:02.253529
18934,15853,251,211,2025-02-02T18:00:00,2025-02-03T07:39:45.447936
18935,15854,274,236,2026-05-17T19:00:00,2026-05-18T13:50:15.311720
18936,15855,300,204,2024-06-30T09:00:00,2024-06-30T15:33:30.262039
18937,15855,68,100,2024-03-06T17:00:00,2024-03-07T15:06:52.825931
18938,15856,203,258,2025-07-10T05:00:00,2025-07-10T12:09:41.734171
18939,15856,206,39,2024-03-03T17:00:00,2024-03-04T18:43:55.423258
18940,15857,156,38,2024-05-01T20:00:00,2024-05-02T09:42:04.326501
18941,15858,235,17,2026-01-29T19:00:00,2026-01-30T10:32:42.003965
18942,15858,160,221,2025-08-24T18:00:00,2025-08-25T05:00:37.764226
18943,15859,4,216,2026-05-12T17:00:00,2026-05-13T06:55:26.871798
18944,15860,135,153,2024-01-30T05:00:00,2024-01-31T09:43:33.164958
18945,15861,96,191,2025-10-22T16:00:00,2025-10-23T20:19:36.683045
18946,15862,244,114,2025-01-28T10:00:00,2025-01-28T15:31:33.099109
18947,15863,102,238,2024-12-24T16:00:00,2024-12-25T14:49:39.656922
18948,15864,212,258,2024-07-02T09:00:00,2024-07-02T16:52:51.550514
18949,15865,20,229,2025-01-17T16:00:00,2025-01-17T23:37:19.784895
18950,15866,204,206,2024-05-19T14:00:00,2024-05-19T17:39:26.999028
18951,15867,161,79,2026-05-14T19:00:00,2026-05-15T11:13:14.547688
18952,15868,254,127,2024-01-06T07:00:00,2024-01-06T17:04:10.973176
18953,15869,110,259,2024-08-28T06:00:00,2024-08-29T08:23:24.694202
18954,15870,160,151,2024-12-29T07:00:00,2024-12-29T20:43:51.892475
18955,15871,298,20,2024-09-04T18:00:00,2024-09-05T01:54:35.542926
18956,15872,180,255,2025-05-24T15:00:00,2025-05-24T23:27:55.926578
18957,15873,271,133,2024-05-27T13:00:00,2024-05-27T20:10:44.884153
18958,15873,277,178,2026-03-20T13:00:00,2026-03-21T05:12:13.814852
18959,15874,240,216,2026-05-15T18:00:00,2026-05-16T10:23:26.411839
18960,15874,274,249,2025-08-27T05:00:00,2025-08-28T09:52:50.089033
18961,15875,135,133,2025-12-24T20:00:00,2025-12-25T03:32:56.104357
18962,15876,270,212,2024-06-30T05:00:00,2024-06-30T07:59:52.196624
18963,15877,28,36,2024-08-15T13:00:00,2024-08-16T05:35:22.404902
18964,15878,204,259,2026-02-28T20:00:00,2026-03-01T22:40:20.414209
18965,15879,95,15,2024-10-24T12:00:00,2024-10-25T04:30:22.467161
18966,15879,205,197,2025-07-23T13:00:00,2025-07-23T23:03:32.844968
18967,15880,38,1,2025-08-17T14:00:00,2025-08-18T00:13:42.503640
18968,15881,119,103,2024-07-30T14:00:00,2024-07-30T17:57:39.936373
18969,15882,212,165,2024-04-25T17:00:00,2024-04-25T21:34:20.693148
18970,15883,23,43,2024-08-22T14:00:00,2024-08-22T17:18:26.983097
18971,15884,213,265,2025-11-02T20:00:00,2025-11-03T11:55:53.659897
18972,15885,270,82,2025-03-26T09:00:00,2025-03-26T17:48:24.167306
18973,15885,152,95,2024-03-22T11:00:00,2024-03-23T10:34:30.441168
18974,15886,3,181,2024-03-06T11:00:00,2024-03-06T22:14:08.645920
18975,15887,236,44,2025-08-11T05:00:00,2025-08-12T02:26:18.384195
18976,15888,109,55,2025-07-27T16:00:00,2025-07-27T23:03:18.186123
18977,15889,42,154,2025-04-11T12:00:00,2025-04-12T08:48:27.745172
18978,15890,309,146,2025-05-14T10:00:00,2025-05-15T10:41:23.326333
18979,15891,50,103,2025-12-03T13:00:00,2025-12-04T01:50:24.434659
18980,15892,35,20,2024-05-09T19:00:00,2024-05-10T20:56:08.371427
18981,15893,66,37,2025-06-09T15:00:00,2025-06-10T10:52:40.016288
18982,15894,176,235,2026-01-18T13:00:00,2026-01-19T11:36:38.732101
18983,15895,30,234,2024-08-09T19:00:00,2024-08-10T01:45:15.579292
18984,15896,178,36,2024-03-18T13:00:00,2024-03-18T14:49:45.390061
18985,15896,12,132,2024-11-24T08:00:00,2024-11-25T07:15:13.275390
18986,15897,262,143,2026-06-08T08:00:00,2026-06-08T12:42:33.242906
18987,15897,21,212,2024-01-16T11:00:00,2024-01-16T14:40:57.448201
18988,15898,109,30,2025-01-02T05:00:00,2025-01-02T12:46:10.816856
18989,15899,98,259,2026-02-24T16:00:00,2026-02-25T09:14:59.134810
18990,15900,162,85,2024-07-01T16:00:00,2024-07-02T18:08:11.794922
18991,15901,90,220,2024-03-05T19:00:00,2024-03-06T04:26:00.932000
18992,15902,23,35,2025-05-30T15:00:00,2025-05-30T17:22:39.731756
18993,15902,202,267,2024-07-09T06:00:00,2024-07-09T21:06:45.179265
18994,15903,191,239,2025-11-19T16:00:00,2025-11-20T12:13:16.681409
18995,15904,5,266,2026-06-11T13:00:00,2026-06-12T08:36:03.984096
18996,15904,68,163,2025-06-13T20:00:00,2025-06-14T08:47:19.502071
18997,15905,249,24,2024-09-28T18:00:00,2024-09-29T13:15:08.261237
18998,15906,286,88,2025-01-15T12:00:00,2025-01-15T19:59:16.245862
18999,15907,195,105,2024-12-08T16:00:00,2024-12-08T20:18:51.515460
19000,15907,137,35,2025-03-06T17:00:00,2025-03-07T20:22:41.713791
19001,15908,154,128,2026-03-25T20:00:00,2026-03-26T20:20:51.301723
19002,15909,212,26,2025-03-24T05:00:00,2025-03-24T23:35:01.579845
19003,15910,20,147,2025-12-07T13:00:00,2025-12-08T10:00:44.143134
19004,15911,112,36,2025-01-12T13:00:00,2025-01-13T11:32:37.920338
19005,15912,120,4,2026-02-19T14:00:00,2026-02-20T03:10:52.540021
19006,15913,16,90,2024-04-20T07:00:00,2024-04-20T18:17:44.194214
19007,15914,307,112,2024-09-09T09:00:00,2024-09-10T14:34:18.505580
19008,15915,82,139,2024-04-19T09:00:00,2024-04-19T16:24:59.015711
19009,15916,204,64,2024-09-09T11:00:00,2024-09-10T12:45:00.953726
19010,15916,309,98,2024-08-28T06:00:00,2024-08-28T16:31:30.791568
19011,15917,263,80,2024-02-03T08:00:00,2024-02-03T23:45:08.675625
19012,15917,305,52,2025-12-11T15:00:00,2025-12-12T02:53:05.849972
19013,15918,254,176,2024-02-20T16:00:00,2024-02-21T21:06:02.966460
19014,15919,218,169,2024-11-30T10:00:00,2024-11-30T22:56:46.606925
19015,15920,287,225,2026-03-26T13:00:00,2026-03-26T19:32:56.471740
19016,15921,294,172,2026-01-29T05:00:00,2026-01-29T12:44:57.665429
19017,15922,191,161,2025-10-28T06:00:00,2025-10-28T09:58:54.622823
19018,15923,12,251,2024-08-04T17:00:00,2024-08-05T21:51:05.080355
19019,15924,81,24,2025-02-09T19:00:00,2025-02-10T05:40:43.741777
19020,15925,144,48,2024-10-16T14:00:00,2024-10-17T10:36:36.992006
19021,15926,6,184,2025-03-30T15:00:00,2025-03-31T18:29:10.393848
19022,15927,254,86,2024-06-14T19:00:00,2024-06-15T17:17:49.119080
19023,15928,11,230,2026-05-15T15:00:00,2026-05-16T05:12:12.304460
19024,15929,271,122,2025-10-29T17:00:00,2025-10-29T19:31:15.055405
19025,15929,129,87,2024-10-12T08:00:00,2024-10-13T11:20:59.532031
19026,15930,36,223,2024-10-14T17:00:00,2024-10-14T18:27:35.009375
19027,15931,207,249,2024-04-01T20:00:00,2024-04-03T00:14:15.787878
19028,15932,245,56,2026-06-06T13:00:00,2026-06-07T11:10:22.212963
19029,15933,160,195,2024-07-09T16:00:00,2024-07-10T06:05:47.950311
19030,15934,276,39,2026-03-23T20:00:00,2026-03-24T15:31:58.582263
19031,15935,230,81,2024-05-12T13:00:00,2024-05-13T09:15:41.501993
19032,15936,78,189,2025-06-19T15:00:00,2025-06-20T20:51:30.776998
19033,15936,99,264,2024-07-16T06:00:00,2024-07-17T01:06:07.472729
19034,15937,217,247,2025-05-13T13:00:00,2025-05-13T18:21:58.901948
19035,15938,235,84,2026-06-30T13:00:00,2026-07-01T07:25:50.062476
19036,15939,123,173,2026-02-09T10:00:00,2026-02-09T20:23:24.011920
19037,15940,87,200,2025-07-24T12:00:00,2025-07-24T14:15:19.606931
19038,15941,31,135,2024-12-11T11:00:00,2024-12-11T20:55:10.113073
19039,15942,227,116,2025-06-13T05:00:00,2025-06-14T05:58:51.108457
19040,15943,282,193,2025-08-12T17:00:00,2025-08-13T01:09:02.761328
19041,15944,255,167,2024-04-26T08:00:00,2024-04-26T22:22:37.951244
19042,15944,150,125,2025-03-18T17:00:00,2025-03-18T21:40:58.394268
19043,15945,291,4,2026-02-15T12:00:00,2026-02-16T16:09:39.908816
19044,15946,229,202,2024-05-14T08:00:00,2024-05-15T07:14:06.582265
19045,15947,175,150,2024-07-25T15:00:00,2024-07-26T00:44:43.244333
19046,15948,147,136,2025-05-10T14:00:00,2025-05-10T22:34:44.923720
19047,15948,147,45,2026-05-22T19:00:00,2026-05-23T18:13:04.861050
19048,15949,33,25,2025-02-18T12:00:00,2025-02-19T02:29:12.339940
19049,15950,127,182,2026-06-08T17:00:00,2026-06-09T20:21:17.070351
19050,15951,9,132,2025-11-21T17:00:00,2025-11-22T14:20:53.402789
19051,15951,51,133,2026-02-07T16:00:00,2026-02-08T10:40:10.168304
19052,15952,98,106,2025-04-21T16:00:00,2025-04-22T14:10:24.098839
19053,15953,92,211,2024-11-18T09:00:00,2024-11-18T22:00:21.445943
19054,15953,188,104,2024-07-03T19:00:00,2024-07-04T13:13:01.101016
19055,15954,277,76,2025-12-04T08:00:00,2025-12-04T13:36:12.496125
19056,15954,165,85,2025-08-01T13:00:00,2025-08-01T14:41:58.272735
19057,15955,220,38,2024-10-23T07:00:00,2024-10-23T18:44:24.305943
19058,15956,111,247,2024-10-31T17:00:00,2024-11-01T15:32:08.640280
19059,15957,301,153,2024-11-15T15:00:00,2024-11-15T22:38:27.759129
19060,15958,45,187,2025-11-07T05:00:00,2025-11-08T08:10:23.883672
19061,15958,206,94,2025-09-19T05:00:00,2025-09-20T00:19:25.879623
19062,15959,154,14,2024-08-06T16:00:00,2024-08-07T05:57:52.239038
19063,15960,254,152,2025-03-11T10:00:00,2025-03-11T22:55:00.502171
19064,15961,251,81,2024-09-13T12:00:00,2024-09-14T03:01:16.560467
19065,15962,210,4,2025-12-11T13:00:00,2025-12-11T22:20:22.520726
19066,15963,121,8,2026-06-06T05:00:00,2026-06-06T07:32:39.843895
19067,15964,202,233,2025-12-03T13:00:00,2025-12-04T08:22:32.887659
19068,15965,30,87,2024-09-24T10:00:00,2024-09-25T04:56:35.148803
19069,15966,113,86,2025-02-20T14:00:00,2025-02-21T18:00:02.451928
19070,15967,182,158,2025-02-26T11:00:00,2025-02-26T17:02:33.595247
19071,15968,248,152,2025-06-23T07:00:00,2025-06-23T16:22:34.712166
19072,15969,11,270,2025-05-30T17:00:00,2025-05-31T16:33:41.689538
19073,15970,83,189,2025-04-15T12:00:00,2025-04-16T13:20:32.008126
19074,15971,251,74,2026-06-25T05:00:00,2026-06-25T16:44:38.457583
19075,15972,109,237,2024-05-06T05:00:00,2024-05-07T04:45:01.736819
19076,15973,8,159,2025-08-26T05:00:00,2025-08-26T06:25:51.191884
19077,15974,267,29,2024-09-10T18:00:00,2024-09-11T07:54:37.900899
19078,15975,165,77,2025-09-11T10:00:00,2025-09-11T21:08:21.904205
19079,15976,164,148,2026-06-30T06:00:00,2026-06-30T11:13:50.834475
19080,15977,174,8,2026-03-22T07:00:00,2026-03-23T01:14:54.329809
19081,15978,193,223,2024-04-29T19:00:00,2024-05-01T00:00:15.330139
19082,15979,80,236,2025-04-04T08:00:00,2025-04-04T14:27:10.984157
19083,15980,111,109,2025-06-18T19:00:00,2025-06-19T21:54:44.527795
19084,15981,241,245,2025-01-22T16:00:00,2025-01-23T13:06:35.313884
19085,15982,31,198,2024-12-18T09:00:00,2024-12-19T08:13:32.151992
19086,15983,236,122,2024-12-18T20:00:00,2024-12-19T22:50:01.324396
19087,15984,114,111,2025-06-26T13:00:00,2025-06-27T04:14:29.776161
19088,15985,68,174,2024-03-20T12:00:00,2024-03-21T14:21:32.313919
19089,15985,73,217,2024-08-04T11:00:00,2024-08-05T12:17:57.095733
19090,15986,12,195,2026-05-28T08:00:00,2026-05-29T13:14:12.884051
19091,15987,75,257,2026-02-18T14:00:00,2026-02-18T18:39:49.497950
19092,15988,78,200,2024-02-26T18:00:00,2024-02-27T23:59:55.261345
19093,15988,84,169,2024-10-10T11:00:00,2024-10-11T05:30:41.200824
19094,15989,151,84,2025-12-06T15:00:00,2025-12-07T18:08:34.719178
19095,15990,294,104,2025-08-15T17:00:00,2025-08-16T01:20:08.198800
19096,15990,136,46,2024-08-06T06:00:00,2024-08-06T18:43:28.036025
19097,15991,216,155,2024-10-02T09:00:00,2024-10-02T17:12:55.298359
19098,15992,263,48,2026-03-13T06:00:00,2026-03-14T10:40:39.318561
19099,15993,202,202,2025-09-05T07:00:00,2025-09-06T06:30:44.355969
19100,15993,251,50,2024-02-27T20:00:00,2024-02-28T02:21:46.086361
19101,15994,211,146,2025-06-14T20:00:00,2025-06-15T09:40:28.272268
19102,15995,245,241,2026-03-30T07:00:00,2026-03-31T06:29:56.304273
19103,15995,237,141,2024-01-21T16:00:00,2024-01-22T20:31:10.005399
19104,15996,220,208,2024-09-03T11:00:00,2024-09-03T12:46:21.863352
19105,15996,41,194,2025-05-03T09:00:00,2025-05-04T02:11:24.924982
19106,15997,56,88,2024-11-07T15:00:00,2024-11-07T21:41:31.110248
