repayment_id,loan_id,due_date,amount_due,amount_paid,paid_date
24268,1596,2024-11-07,258379.94,258379.94,2024-11-15
24269,1596,2024-12-07,258379.94,258379.94,2024-12-15
24270,1596,2025-01-06,258379.94,0,
24271,1596,2025-02-05,258379.94,258379.94,2025-02-16
24272,1596,2025-03-07,258379.94,0,
24273,1596,2025-04-06,258379.94,258379.94,2025-04-15
24274,1596,2025-05-06,258379.94,258379.94,2025-05-05
24275,1596,2025-06-05,258379.94,0,
24276,1596,2025-07-05,258379.94,258379.94,2025-07-09
24277,1596,2025-08-04,258379.94,258379.94,2025-08-09
24278,1596,2025-09-03,258379.94,258379.94,2025-09-07
24279,1596,2025-10-03,258379.94,258379.94,2025-10-09
24280,1596,2025-11-02,258379.94,258379.94,2025-11-13
24281,1596,2025-12-02,258379.94,258379.94,2025-12-11
24282,1596,2026-01-01,258379.94,0,
24283,1597,2024-01-31,268596.33,268596.33,2024-02-08
24284,1597,2024-03-01,268596.33,268596.33,2024-03-12
24285,1597,2024-03-31,268596.33,0,
24286,1597,2024-04-30,268596.33,268596.33,2024-05-11
24287,1597,2024-05-30,268596.33,268596.33,2024-06-03
24288,1597,2024-06-29,268596.33,268596.33,2024-07-07
24289,1597,2024-07-29,268596.33,268596.33,2024-08-04
24290,1598,2024-08-20,11112.33,0,
24291,1598,2024-09-19,11112.33,11112.33,2024-09-29
24292,1598,2024-10-19,11112.33,11112.33,2024-10-21
24293,1598,2024-11-18,11112.33,0,
24294,1598,2024-12-18,11112.33,11112.33,2024-12-30
24295,1598,2025-01-17,11112.33,11112.33,2025-01-28
24296,1598,2025-02-16,11112.33,0,
24297,1598,2025-03-18,11112.33,0,
24298,1598,2025-04-17,11112.33,11112.33,2025-04-27
24299,1598,2025-05-17,11112.33,11112.33,2025-05-23
24300,1598,2025-06-16,11112.33,11112.33,2025-06-25
24301,1598,2025-07-16,11112.33,0,
24302,1598,2025-08-15,11112.33,11112.33,2025-08-18
24303,1598,2025-09-14,11112.33,11112.33,2025-09-15
24304,1598,2025-10-14,11112.33,11112.33,2025-10-19
24305,1598,2025-11-13,11112.33,11112.33,2025-11-13
24306,1598,2025-12-13,11112.33,11112.33,2025-12-10
24307,1598,2026-01-12,11112.33,11112.33,2026-01-18
24308,1598,2026-02-11,11112.33,11112.33,2026-02-15
24309,1598,2026-03-13,11112.33,11112.33,2026-03-10
24310,1598,2026-04-12,11112.33,11112.33,2026-04-23
24311,1598,2026-05-12,11112.33,11112.33,2026-05-11
24312,1599,2025-04-27,231399.66,231399.66,2025-04-29
24313,1599,2025-05-27,231399.66,231399.66,2025-05-30
24314,1599,2025-06-26,231399.66,231399.66,2025-06-27
24315,1599,2025-07-26,231399.66,231399.66,2025-07-23
24316,1599,2025-08-25,231399.66,231399.66,2025-08-22
24317,1599,2025-09-24,231399.66,231399.66,2025-09-28
24318,1599,2025-10-24,231399.66,231399.66,2025-10-26
24319,1599,2025-11-23,231399.66,231399.66,2025-12-03
24320,1599,2025-12-23,231399.66,231399.66,2026-01-04
24321,1599,2026-01-22,231399.66,231399.66,2026-01-27
24322,1599,2026-02-21,231399.66,231399.66,2026-02-22
24323,1599,2026-03-23,231399.66,231399.66,2026-03-27
24324,1599,2026-04-22,231399.66,231399.66,2026-04-22
24325,1599,2026-05-22,231399.66,231399.66,2026-05-30
24326,1599,2026-06-21,231399.66,231399.66,2026-06-30
24327,1599,2026-07-21,231399.66,231399.66,2026-07-24
24328,1599,2026-08-20,231399.66,231399.66,2026-08-19
24329,1599,2026-09-19,231399.66,231399.66,2026-09-26
24330,1599,2026-10-19,231399.66,231399.66,2026-10-27
24331,1599,2026-11-18,231399.66,231399.66,2026-11-25
24332,1600,2025-02-19,55353.98,55353.98,2025-02-25
24333,1600,2025-03-21,55353.98,55353.98,2025-03-31
24334,1600,2025-04-20,55353.98,0,
24335,1600,2025-05-20,55353.98,55353.98,2025-05-24
24336,1600,2025-06-19,55353.98,55353.98,2025-06-22
24337,1600,2025-07-19,55353.98,0,
24338,1600,2025-08-18,55353.98,55353.98,2025-08-29
24339,1600,2025-09-17,55353.98,0,
24340,1600,2025-10-17,55353.98,55353.98,2025-10-22
24341,1600,2025-11-16,55353.98,55353.98,2025-11-21
24342,1600,2025-12-16,55353.98,55353.98,2025-12-28
24343,1600,2026-01-15,55353.98,55353.98,2026-01-22
24344,1600,2026-02-14,55353.98,55353.98,2026-02-24
24345,1600,2026-03-16,55353.98,55353.98,2026-03-15
24346,1600,2026-04-15,55353.98,0,
24347,1600,2026-05-15,55353.98,55353.98,2026-05-14
24348,1600,2026-06-14,55353.98,55353.98,2026-06-17
24349,1600,2026-07-14,55353.98,55353.98,2026-07-14
24350,1600,2026-08-13,55353.98,0,
24351,1600,2026-09-12,55353.98,0,
24352,1601,2023-04-17,108341.1,108341.1,2023-04-18
24353,1601,2023-05-17,108341.1,108341.1,2023-05-16
24354,1601,2023-06-16,108341.1,108341.1,2023-06-18
24355,1601,2023-07-16,108341.1,108341.1,2023-07-16
24356,1601,2023-08-15,108341.1,108341.1,2023-08-19
24357,1601,2023-09-14,108341.1,108341.1,2023-09-24
24358,1601,2023-10-14,108341.1,108341.1,2023-10-24
24359,1601,2023-11-13,108341.1,108341.1,2023-11-21
24360,1601,2023-12-13,108341.1,108341.1,2023-12-13
24361,1601,2024-01-12,108341.1,108341.1,2024-01-09
24362,1601,2024-02-11,108341.1,108341.1,2024-02-09
24363,1601,2024-03-12,108341.1,108341.1,2024-03-17
24364,1602,2023-07-05,510908.55,0,
24365,1602,2023-08-04,510908.55,510908.55,2023-08-08
24366,1602,2023-09-03,510908.55,510908.55,2023-09-09
24367,1602,2023-10-03,510908.55,510908.55,2023-10-13
24368,1602,2023-11-02,510908.55,510908.55,2023-10-30
24369,1602,2023-12-02,510908.55,510908.55,2023-12-13
24370,1602,2024-01-01,510908.55,510908.55,2024-01-12
24371,1602,2024-01-31,510908.55,510908.55,2024-02-05
24372,1603,2025-04-17,161666.38,161666.38,2025-04-17
24373,1603,2025-05-17,161666.38,161666.38,2025-05-21
24374,1603,2025-06-16,161666.38,161666.38,2025-06-18
24375,1603,2025-07-16,161666.38,0,
24376,1603,2025-08-15,161666.38,161666.38,2025-08-19
24377,1603,2025-09-14,161666.38,161666.38,2025-09-15
24378,1603,2025-10-14,161666.38,161666.38,2025-10-24
24379,1603,2025-11-13,161666.38,161666.38,2025-11-16
24380,1603,2025-12-13,161666.38,0,
24381,1603,2026-01-12,161666.38,161666.38,2026-01-09
24382,1603,2026-02-11,161666.38,0,
24383,1603,2026-03-13,161666.38,161666.38,2026-03-10
24384,1603,2026-04-12,161666.38,161666.38,2026-04-21
24385,1603,2026-05-12,161666.38,161666.38,2026-05-16
24386,1603,2026-06-11,161666.38,161666.38,2026-06-19
24387,1603,2026-07-11,161666.38,161666.38,2026-07-08
24388,1603,2026-08-10,161666.38,0,
24389,1603,2026-09-09,161666.38,0,
24390,1603,2026-10-09,161666.38,0,
24391,1604,2024-04-09,125011.94,125011.94,2024-04-10
24392,1604,2024-05-09,125011.94,125011.94,2024-05-21
24393,1604,2024-06-08,125011.94,125011.94,2024-06-05
24394,1604,2024-07-08,125011.94,125011.94,2024-07-10
24395,1604,2024-08-07,125011.94,125011.94,2024-08-15
24396,1604,2024-09-06,125011.94,125011.94,2024-09-03
24397,1604,2024-10-06,125011.94,125011.94,2024-10-10
24398,1604,2024-11-05,125011.94,125011.94,2024-11-07
24399,1604,2024-12-05,125011.94,125011.94,2024-12-05
24400,1604,2025-01-04,125011.94,125011.94,2025-01-09
24401,1604,2025-02-03,125011.94,125011.94,2025-02-04
24402,1604,2025-03-05,125011.94,125011.94,2025-03-08
24403,1604,2025-04-04,125011.94,125011.94,2025-04-11
24404,1604,2025-05-04,125011.94,125011.94,2025-05-13
24405,1604,2025-06-03,125011.94,125011.94,2025-06-08
24406,1604,2025-07-03,125011.94,125011.94,2025-07-03
24407,1604,2025-08-02,125011.94,125011.94,2025-08-11
24408,1604,2025-09-01,125011.94,125011.94,2025-09-05
24409,1605,2024-04-18,60096.27,60096.27,2024-04-29
24410,1605,2024-05-18,60096.27,0,
24411,1605,2024-06-17,60096.27,60096.27,2024-06-19
24412,1605,2024-07-17,60096.27,60096.27,2024-07-14
24413,1605,2024-08-16,60096.27,60096.27,2024-08-20
24414,1605,2024-09-15,60096.27,60096.27,2024-09-15
24415,1605,2024-10-15,60096.27,60096.27,2024-10-18
24416,1605,2024-11-14,60096.27,60096.27,2024-11-19
24417,1605,2024-12-14,60096.27,60096.27,2024-12-18
24418,1605,2025-01-13,60096.27,60096.27,2025-01-12
24419,1605,2025-02-12,60096.27,60096.27,2025-02-09
24420,1606,2025-05-13,81750.61,81750.61,2025-05-12
24421,1606,2025-06-12,81750.61,81750.61,2025-06-14
24422,1606,2025-07-12,81750.61,81750.61,2025-07-16
24423,1606,2025-08-11,81750.61,81750.61,2025-08-17
24424,1606,2025-09-10,81750.61,81750.61,2025-09-08
24425,1606,2025-10-10,81750.61,81750.61,2025-10-18
24426,1606,2025-11-09,81750.61,0,
24427,1606,2025-12-09,81750.61,81750.61,2025-12-20
24428,1606,2026-01-08,81750.61,81750.61,2026-01-13
24429,1606,2026-02-07,81750.61,81750.61,2026-02-15
24430,1606,2026-03-09,81750.61,81750.61,2026-03-10
24431,1606,2026-04-08,81750.61,81750.61,2026-04-14
24432,1606,2026-05-08,81750.61,81750.61,2026-05-13
24433,1606,2026-06-07,81750.61,81750.61,2026-06-07
24434,1606,2026-07-07,81750.61,81750.61,2026-07-19
24435,1606,2026-08-06,81750.61,0,
24436,1606,2026-09-05,81750.61,0,
24437,1606,2026-10-05,81750.61,0,
24438,1606,2026-11-04,81750.61,0,
24439,1606,2026-12-04,81750.61,0,
24440,1606,2027-01-03,81750.61,0,
24441,1606,2027-02-02,81750.61,0,
24442,1607,2025-01-19,115397.52,115397.52,2025-01-27
24443,1607,2025-02-18,115397.52,115397.52,2025-02-24
24444,1607,2025-03-20,115397.52,115397.52,2025-03-21
24445,1607,2025-04-19,115397.52,115397.52,2025-04-22
24446,1607,2025-05-19,115397.52,115397.52,2025-05-24
24447,1607,2025-06-18,115397.52,115397.52,2025-06-24
24448,1607,2025-07-18,115397.52,115397.52,2025-07-19
24449,1607,2025-08-17,115397.52,115397.52,2025-08-29
24450,1607,2025-09-16,115397.52,115397.52,2025-09-28
24451,1607,2025-10-16,115397.52,115397.52,2025-10-27
24452,1607,2025-11-15,115397.52,115397.52,2025-11-23
24453,1607,2025-12-15,115397.52,115397.52,2025-12-19
24454,1607,2026-01-14,115397.52,115397.52,2026-01-16
24455,1607,2026-02-13,115397.52,115397.52,2026-02-13
24456,1607,2026-03-15,115397.52,115397.52,2026-03-18
24457,1608,2024-06-17,285940.94,285940.94,2024-06-17
24458,1608,2024-07-17,285940.94,285940.94,2024-07-21
24459,1608,2024-08-16,285940.94,0,
24460,1608,2024-09-15,285940.94,285940.94,2024-09-18
24461,1608,2024-10-15,285940.94,0,
24462,1608,2024-11-14,285940.94,285940.94,2024-11-21
24463,1608,2024-12-14,285940.94,285940.94,2024-12-21
24464,1608,2025-01-13,285940.94,285940.94,2025-01-13
24465,1609,2023-11-17,231112.06,231112.06,2023-11-24
24466,1609,2023-12-17,231112.06,231112.06,2023-12-22
24467,1609,2024-01-16,231112.06,231112.06,2024-01-17
24468,1609,2024-02-15,231112.06,0,
24469,1609,2024-03-16,231112.06,231112.06,2024-03-13
24470,1609,2024-04-15,231112.06,0,
24471,1609,2024-05-15,231112.06,231112.06,2024-05-20
24472,1609,2024-06-14,231112.06,231112.06,2024-06-22
24473,1609,2024-07-14,231112.06,231112.06,2024-07-19
24474,1609,2024-08-13,231112.06,231112.06,2024-08-18
24475,1609,2024-09-12,231112.06,231112.06,2024-09-21
24476,1609,2024-10-12,231112.06,231112.06,2024-10-21
24477,1609,2024-11-11,231112.06,231112.06,2024-11-17
24478,1609,2024-12-11,231112.06,231112.06,2024-12-15
24479,1609,2025-01-10,231112.06,231112.06,2025-01-07
24480,1609,2025-02-09,231112.06,0,
24481,1609,2025-03-11,231112.06,231112.06,2025-03-22
24482,1609,2025-04-10,231112.06,231112.06,2025-04-10
24483,1609,2025-05-10,231112.06,231112.06,2025-05-19
24484,1609,2025-06-09,231112.06,231112.06,2025-06-18
24485,1609,2025-07-09,231112.06,231112.06,2025-07-19
24486,1610,2023-10-27,292624.47,0,
24487,1610,2023-11-26,292624.47,292624.47,2023-11-23
24488,1610,2023-12-26,292624.47,292624.47,2023-12-28
24489,1610,2024-01-25,292624.47,292624.47,2024-02-06
24490,1610,2024-02-24,292624.47,292624.47,2024-02-22
24491,1610,2024-03-25,292624.47,292624.47,2024-04-05
24492,1610,2024-04-24,292624.47,0,
24493,1610,2024-05-24,292624.47,292624.47,2024-05-26
24494,1610,2024-06-23,292624.47,0,
24495,1610,2024-07-23,292624.47,292624.47,2024-07-22
24496,1610,2024-08-22,292624.47,292624.47,2024-08-22
24497,1610,2024-09-21,292624.47,292624.47,2024-09-23
24498,1610,2024-10-21,292624.47,292624.47,2024-11-01
24499,1610,2024-11-20,292624.47,292624.47,2024-11-19
24500,1610,2024-12-20,292624.47,292624.47,2024-12-25
24501,1611,2024-05-08,10282.05,10282.05,2024-05-13
24502,1611,2024-06-07,10282.05,10282.05,2024-06-18
24503,1611,2024-07-07,10282.05,10282.05,2024-07-12
24504,1611,2024-08-06,10282.05,10282.05,2024-08-16
24505,1611,2024-09-05,10282.05,10282.05,2024-09-13
24506,1611,2024-10-05,10282.05,10282.05,2024-10-12
24507,1611,2024-11-04,10282.05,10282.05,2024-11-13
24508,1611,2024-12-04,10282.05,10282.05,2024-12-03
24509,1611,2025-01-03,10282.05,10282.05,2025-01-06
24510,1611,2025-02-02,10282.05,10282.05,2025-02-06
24511,1611,2025-03-04,10282.05,10282.05,2025-03-04
24512,1611,2025-04-03,10282.05,10282.05,2025-03-31
24513,1611,2025-05-03,10282.05,10282.05,2025-05-15
24514,1611,2025-06-02,10282.05,10282.05,2025-06-04
24515,1611,2025-07-02,10282.05,10282.05,2025-07-12
24516,1611,2025-08-01,10282.05,10282.05,2025-08-01
24517,1611,2025-08-31,10282.05,10282.05,2025-09-01
24518,1611,2025-09-30,10282.05,10282.05,2025-10-12
24519,1611,2025-10-30,10282.05,10282.05,2025-11-04
24520,1611,2025-11-29,10282.05,10282.05,2025-12-04
24521,1611,2025-12-29,10282.05,10282.05,2026-01-04
24522,1611,2026-01-28,10282.05,10282.05,2026-02-04
24523,1611,2026-02-27,10282.05,10282.05,2026-03-03
24524,1611,2026-03-29,10282.05,10282.05,2026-03-31
24525,1612,2024-03-27,56939.58,56939.58,2024-03-27
24526,1612,2024-04-26,56939.58,56939.58,2024-04-30
24527,1612,2024-05-26,56939.58,56939.58,2024-05-23
24528,1612,2024-06-25,56939.58,56939.58,2024-06-24
24529,1612,2024-07-25,56939.58,56939.58,2024-07-23
24530,1612,2024-08-24,56939.58,56939.58,2024-08-31
24531,1612,2024-09-23,56939.58,56939.58,2024-10-02
24532,1612,2024-10-23,56939.58,56939.58,2024-10-23
24533,1612,2024-11-22,56939.58,0,
24534,1612,2024-12-22,56939.58,56939.58,2024-12-31
24535,1612,2025-01-21,56939.58,56939.58,2025-01-30
24536,1612,2025-02-20,56939.58,0,
24537,1612,2025-03-22,56939.58,56939.58,2025-03-29
24538,1612,2025-04-21,56939.58,56939.58,2025-04-22
24539,1612,2025-05-21,56939.58,56939.58,2025-05-24
24540,1613,2023-05-20,103550.99,103550.99,2023-05-24
24541,1613,2023-06-19,103550.99,103550.99,2023-06-26
24542,1613,2023-07-19,103550.99,103550.99,2023-07-21
24543,1613,2023-08-18,103550.99,103550.99,2023-08-16
24544,1613,2023-09-17,103550.99,103550.99,2023-09-18
24545,1613,2023-10-17,103550.99,103550.99,2023-10-14
24546,1613,2023-11-16,103550.99,103550.99,2023-11-14
24547,1613,2023-12-16,103550.99,103550.99,2023-12-21
24548,1613,2024-01-15,103550.99,103550.99,2024-01-25
24549,1613,2024-02-14,103550.99,103550.99,2024-02-12
24550,1613,2024-03-15,103550.99,103550.99,2024-03-15
24551,1613,2024-04-14,103550.99,103550.99,2024-04-20
24552,1613,2024-05-14,103550.99,103550.99,2024-05-17
24553,1613,2024-06-13,103550.99,103550.99,2024-06-19
24554,1613,2024-07-13,103550.99,103550.99,2024-07-19
24555,1613,2024-08-12,103550.99,103550.99,2024-08-20
24556,1613,2024-09-11,103550.99,103550.99,2024-09-20
24557,1613,2024-10-11,103550.99,103550.99,2024-10-09
24558,1614,2023-10-24,123959.68,123959.68,2023-10-25
24559,1614,2023-11-23,123959.68,123959.68,2023-11-24
24560,1614,2023-12-23,123959.68,123959.68,2023-12-23
24561,1614,2024-01-22,123959.68,123959.68,2024-01-31
24562,1614,2024-02-21,123959.68,123959.68,2024-03-04
24563,1614,2024-03-22,123959.68,123959.68,2024-03-30
24564,1614,2024-04-21,123959.68,123959.68,2024-04-22
24565,1614,2024-05-21,123959.68,123959.68,2024-06-02
24566,1615,2024-06-16,286740.61,286740.61,2024-06-28
24567,1615,2024-07-16,286740.61,286740.61,2024-07-26
24568,1615,2024-08-15,286740.61,0,
24569,1615,2024-09-14,286740.61,286740.61,2024-09-20
24570,1615,2024-10-14,286740.61,0,
24571,1615,2024-11-13,286740.61,286740.61,2024-11-17
24572,1615,2024-12-13,286740.61,286740.61,2024-12-15
24573,1615,2025-01-12,286740.61,286740.61,2025-01-14
24574,1615,2025-02-11,286740.61,286740.61,2025-02-08
24575,1615,2025-03-13,286740.61,286740.61,2025-03-21
24576,1615,2025-04-12,286740.61,286740.61,2025-04-18
24577,1615,2025-05-12,286740.61,286740.61,2025-05-13
24578,1615,2025-06-11,286740.61,286740.61,2025-06-13
24579,1615,2025-07-11,286740.61,286740.61,2025-07-20
24580,1615,2025-08-10,286740.61,0,
24581,1615,2025-09-09,286740.61,286740.61,2025-09-19
24582,1615,2025-10-09,286740.61,286740.61,2025-10-09
24583,1616,2025-03-16,120821.7,120821.7,2025-03-17
24584,1616,2025-04-15,120821.7,120821.7,2025-04-27
24585,1616,2025-05-15,120821.7,120821.7,2025-05-25
24586,1616,2025-06-14,120821.7,120821.7,2025-06-17
24587,1616,2025-07-14,120821.7,120821.7,2025-07-13
24588,1616,2025-08-13,120821.7,120821.7,2025-08-20
24589,1616,2025-09-12,120821.7,120821.7,2025-09-10
24590,1616,2025-10-12,120821.7,0,
24591,1616,2025-11-11,120821.7,120821.7,2025-11-08
24592,1616,2025-12-11,120821.7,120821.7,2025-12-09
24593,1616,2026-01-10,120821.7,120821.7,2026-01-20
24594,1616,2026-02-09,120821.7,120821.7,2026-02-11
24595,1616,2026-03-11,120821.7,120821.7,2026-03-21
24596,1616,2026-04-10,120821.7,120821.7,2026-04-19
24597,1616,2026-05-10,120821.7,120821.7,2026-05-15
24598,1616,2026-06-09,120821.7,120821.7,2026-06-06
24599,1616,2026-07-09,120821.7,120821.7,2026-07-12
24600,1616,2026-08-08,120821.7,0,
24601,1616,2026-09-07,120821.7,0,
24602,1616,2026-10-07,120821.7,0,
24603,1616,2026-11-06,120821.7,0,
24604,1616,2026-12-06,120821.7,0,
24605,1616,2027-01-05,120821.7,0,
24606,1616,2027-02-04,120821.7,0,
24607,1617,2025-03-24,121436.21,121436.21,2025-03-27
24608,1617,2025-04-23,121436.21,121436.21,2025-04-21
24609,1617,2025-05-23,121436.21,121436.21,2025-05-22
24610,1617,2025-06-22,121436.21,121436.21,2025-06-24
24611,1617,2025-07-22,121436.21,121436.21,2025-07-23
24612,1617,2025-08-21,121436.21,121436.21,2025-08-30
24613,1617,2025-09-20,121436.21,121436.21,2025-09-27
24614,1617,2025-10-20,121436.21,121436.21,2025-10-23
24615,1617,2025-11-19,121436.21,121436.21,2025-11-23
24616,1617,2025-12-19,121436.21,121436.21,2025-12-17
24617,1617,2026-01-18,121436.21,121436.21,2026-01-27
24618,1617,2026-02-17,121436.21,121436.21,2026-02-27
24619,1617,2026-03-19,121436.21,121436.21,2026-03-20
24620,1617,2026-04-18,121436.21,121436.21,2026-04-21
24621,1617,2026-05-18,121436.21,121436.21,2026-05-30
24622,1617,2026-06-17,121436.21,121436.21,2026-06-20
24623,1617,2026-07-17,121436.21,121436.21,2026-07-19
24624,1617,2026-08-16,121436.21,121436.21,2026-08-17
24625,1617,2026-09-15,121436.21,121436.21,2026-09-24
24626,1618,2023-03-14,204900.85,204900.85,2023-03-26
24627,1618,2023-04-13,204900.85,204900.85,2023-04-16
24628,1618,2023-05-13,204900.85,204900.85,2023-05-12
24629,1618,2023-06-12,204900.85,204900.85,2023-06-18
24630,1618,2023-07-12,204900.85,204900.85,2023-07-22
24631,1618,2023-08-11,204900.85,0,
24632,1618,2023-09-10,204900.85,204900.85,2023-09-13
24633,1618,2023-10-10,204900.85,0,
24634,1619,2023-07-09,348525.71,348525.71,2023-07-11
24635,1619,2023-08-08,348525.71,348525.71,2023-08-14
24636,1619,2023-09-07,348525.71,0,
24637,1619,2023-10-07,348525.71,348525.71,2023-10-14
24638,1619,2023-11-06,348525.71,348525.71,2023-11-04
24639,1619,2023-12-06,348525.71,348525.71,2023-12-12
24640,1619,2024-01-05,348525.71,0,
24641,1619,2024-02-04,348525.71,348525.71,2024-02-15
24642,1619,2024-03-05,348525.71,348525.71,2024-03-12
24643,1620,2024-11-20,94275.86,94275.86,2024-11-22
24644,1620,2024-12-20,94275.86,94275.86,2024-12-22
24645,1620,2025-01-19,94275.86,94275.86,2025-01-19
24646,1620,2025-02-18,94275.86,94275.86,2025-02-24
24647,1620,2025-03-20,94275.86,94275.86,2025-03-29
24648,1620,2025-04-19,94275.86,94275.86,2025-04-29
24649,1620,2025-05-19,94275.86,94275.86,2025-05-19
24650,1620,2025-06-18,94275.86,94275.86,2025-06-17
24651,1620,2025-07-18,94275.86,94275.86,2025-07-28
24652,1620,2025-08-17,94275.86,94275.86,2025-08-23
24653,1620,2025-09-16,94275.86,94275.86,2025-09-16
24654,1620,2025-10-16,94275.86,94275.86,2025-10-18
24655,1620,2025-11-15,94275.86,94275.86,2025-11-19
24656,1620,2025-12-15,94275.86,94275.86,2025-12-20
24657,1621,2025-05-02,212481.76,212481.76,2025-04-30
24658,1621,2025-06-01,212481.76,212481.76,2025-06-04
24659,1621,2025-07-01,212481.76,212481.76,2025-07-06
24660,1621,2025-07-31,212481.76,212481.76,2025-08-04
24661,1621,2025-08-30,212481.76,212481.76,2025-08-30
24662,1621,2025-09-29,212481.76,212481.76,2025-09-30
24663,1621,2025-10-29,212481.76,212481.76,2025-11-01
24664,1621,2025-11-28,212481.76,212481.76,2025-12-05
24665,1622,2025-03-01,96903.61,96903.61,2025-03-12
24666,1622,2025-03-31,96903.61,96903.61,2025-03-29
24667,1622,2025-04-30,96903.61,96903.61,2025-05-02
24668,1622,2025-05-30,96903.61,96903.61,2025-05-31
24669,1622,2025-06-29,96903.61,96903.61,2025-06-29
24670,1622,2025-07-29,96903.61,96903.61,2025-07-29
24671,1622,2025-08-28,96903.61,96903.61,2025-08-26
24672,1622,2025-09-27,96903.61,0,
24673,1622,2025-10-27,96903.61,96903.61,2025-11-03
24674,1622,2025-11-26,96903.61,0,
24675,1622,2025-12-26,96903.61,0,
24676,1622,2026-01-25,96903.61,0,
24677,1622,2026-02-24,96903.61,96903.61,2026-02-28
24678,1622,2026-03-26,96903.61,0,
24679,1622,2026-04-25,96903.61,96903.61,2026-05-05
24680,1622,2026-05-25,96903.61,96903.61,2026-05-22
24681,1622,2026-06-24,96903.61,96903.61,2026-06-25
24682,1622,2026-07-24,96903.61,96903.61,2026-08-03
24683,1622,2026-08-23,96903.61,0,
24684,1623,2024-03-16,266176.39,266176.39,2024-03-24
24685,1623,2024-04-15,266176.39,266176.39,2024-04-27
24686,1623,2024-05-15,266176.39,266176.39,2024-05-12
24687,1623,2024-06-14,266176.39,266176.39,2024-06-16
24688,1623,2024-07-14,266176.39,266176.39,2024-07-17
24689,1623,2024-08-13,266176.39,266176.39,2024-08-16
24690,1623,2024-09-12,266176.39,266176.39,2024-09-19
24691,1623,2024-10-12,266176.39,266176.39,2024-10-16
24692,1623,2024-11-11,266176.39,0,
24693,1623,2024-12-11,266176.39,0,
24694,1623,2025-01-10,266176.39,266176.39,2025-01-19
24695,1623,2025-02-09,266176.39,266176.39,2025-02-11
24696,1623,2025-03-11,266176.39,266176.39,2025-03-10
24697,1623,2025-04-10,266176.39,266176.39,2025-04-12
24698,1623,2025-05-10,266176.39,266176.39,2025-05-14
24699,1624,2024-03-29,79865.58,79865.58,2024-04-03
24700,1624,2024-04-28,79865.58,0,
24701,1624,2024-05-28,79865.58,79865.58,2024-06-05
24702,1624,2024-06-27,79865.58,79865.58,2024-06-30
24703,1624,2024-07-27,79865.58,79865.58,2024-07-28
24704,1624,2024-08-26,79865.58,79865.58,2024-09-04
24705,1624,2024-09-25,79865.58,79865.58,2024-10-05
24706,1624,2024-10-25,79865.58,79865.58,2024-11-03
24707,1624,2024-11-24,79865.58,79865.58,2024-12-01
24708,1624,2024-12-24,79865.58,79865.58,2024-12-22
24709,1624,2025-01-23,79865.58,79865.58,2025-02-01
24710,1624,2025-02-22,79865.58,79865.58,2025-03-03
24711,1624,2025-03-24,79865.58,79865.58,2025-03-31
24712,1625,2023-06-09,193532.28,193532.28,2023-06-11
24713,1625,2023-07-09,193532.28,193532.28,2023-07-20
24714,1625,2023-08-08,193532.28,193532.28,2023-08-16
24715,1625,2023-09-07,193532.28,193532.28,2023-09-14
24716,1625,2023-10-07,193532.28,193532.28,2023-10-14
24717,1625,2023-11-06,193532.28,193532.28,2023-11-16
24718,1625,2023-12-06,193532.28,193532.28,2023-12-10
24719,1625,2024-01-05,193532.28,193532.28,2024-01-08
24720,1625,2024-02-04,193532.28,193532.28,2024-02-16
24721,1625,2024-03-05,193532.28,193532.28,2024-03-17
24722,1625,2024-04-04,193532.28,193532.28,2024-04-14
24723,1625,2024-05-04,193532.28,193532.28,2024-05-03
24724,1625,2024-06-03,193532.28,193532.28,2024-06-08
24725,1625,2024-07-03,193532.28,193532.28,2024-06-30
24726,1626,2023-03-14,201035.73,201035.73,2023-03-11
24727,1626,2023-04-13,201035.73,201035.73,2023-04-15
24728,1626,2023-05-13,201035.73,201035.73,2023-05-16
24729,1626,2023-06-12,201035.73,201035.73,2023-06-09
24730,1626,2023-07-12,201035.73,0,
24731,1626,2023-08-11,201035.73,201035.73,2023-08-14
24732,1626,2023-09-10,201035.73,201035.73,2023-09-21
24733,1626,2023-10-10,201035.73,201035.73,2023-10-20
24734,1626,2023-11-09,201035.73,201035.73,2023-11-08
24735,1626,2023-12-09,201035.73,201035.73,2023-12-19
24736,1626,2024-01-08,201035.73,201035.73,2024-01-10
24737,1626,2024-02-07,201035.73,0,
24738,1626,2024-03-08,201035.73,201035.73,2024-03-14
24739,1626,2024-04-07,201035.73,0,
24740,1626,2024-05-07,201035.73,201035.73,2024-05-09
24741,1626,2024-06-06,201035.73,201035.73,2024-06-15
24742,1626,2024-07-06,201035.73,201035.73,2024-07-18
24743,1626,2024-08-05,201035.73,201035.73,2024-08-02
24744,1627,2023-10-20,100121.59,100121.59,2023-10-28
24745,1627,2023-11-19,100121.59,100121.59,2023-11-22
24746,1627,2023-12-19,100121.59,100121.59,2023-12-24
24747,1627,2024-01-18,100121.59,100121.59,2024-01-17
24748,1627,2024-02-17,100121.59,100121.59,2024-02-26
24749,1627,2024-03-18,100121.59,100121.59,2024-03-27
24750,1627,2024-04-17,100121.59,100121.59,2024-04-16
24751,1627,2024-05-17,100121.59,100121.59,2024-05-23
24752,1627,2024-06-16,100121.59,100121.59,2024-06-27
24753,1627,2024-07-16,100121.59,100121.59,2024-07-28
