kyc_id,customer_id,verification_level,verified_date
10313,32926,tier1,2022-08-06
10314,32931,tier2,2025-07-19
10315,32939,tier1,2021-12-09
10316,32944,tier1,2021-08-25
10317,32946,tier3,2024-03-03
10318,32953,tier1,2026-03-11
10319,32960,tier1,2025-06-09
10320,32962,tier2,2020-05-10
10321,32963,tier2,2023-08-08
10322,32965,tier1,2022-07-31
10323,32966,tier1,
10324,32967,tier2,2020-09-11
10325,32969,tier2,2022-12-01
10326,32970,tier2,2023-06-14
10327,32971,tier3,2019-04-07
10328,32974,tier1,2020-09-19
10329,32976,tier1,2023-09-08
10330,32982,tier2,2020-04-08
10331,32984,tier2,2026-04-06
10332,32986,tier1,2022-08-07
10333,32988,tier1,2022-03-21
10334,32994,tier1,2021-02-06
10335,33002,tier2,2024-05-25
10336,33006,tier1,2022-08-28
10337,33007,tier2,2023-10-12
10338,33015,tier1,2019-10-18
10339,33018,tier1,2019-11-10
10340,33019,tier1,2019-04-09
10341,33020,tier1,2019-03-30
10342,33021,tier2,2023-03-27
10343,33026,tier1,2023-07-13
10344,33029,tier2,2023-01-20
10345,33032,tier2,2025-06-21
10346,33037,tier1,2022-09-17
10347,33044,tier1,2024-03-12
10348,33053,tier1,2026-01-22
10349,33057,tier2,2021-07-12
10350,33060,tier2,
10351,33065,tier1,2022-01-05
10352,33075,tier1,2022-07-10
10353,33076,tier1,2020-02-07
10354,33078,tier2,2021-04-07
10355,33079,tier1,2024-07-16
10356,33082,tier3,2026-01-14
10357,33083,tier2,2019-12-25
10358,33090,tier3,2022-08-21
10359,33091,tier3,2019-05-12
10360,33092,tier2,
10361,33102,tier2,2025-02-17
10362,33103,tier3,2020-09-05
10363,33106,tier3,
10364,33110,tier1,2025-08-16
10365,33111,tier1,2023-01-16
10366,33114,tier1,2020-08-15
10367,33117,tier1,2022-03-23
10368,33121,tier1,2020-05-16
10369,33122,tier1,
10370,33123,tier2,2025-05-16
10371,33126,tier1,2020-08-13
10372,33128,tier2,2023-06-22
10373,33133,tier1,2024-12-13
10374,33135,tier1,2021-09-10
10375,33136,tier1,2023-08-18
10376,33137,tier2,2019-02-14
10377,33139,tier1,2024-01-31
10378,33141,tier1,2021-01-08
10379,33143,tier1,2026-01-15
10380,33145,tier2,2020-05-07
10381,33146,tier1,2024-12-20
10382,33147,tier2,2025-02-15
10383,33148,tier2,2024-02-07
10384,33153,tier3,2025-09-16
10385,33156,tier1,2020-08-16
10386,33161,tier1,2021-08-01
10387,33170,tier2,2020-04-11
10388,33173,tier1,2019-07-11
10389,33175,tier3,2019-11-11
10390,33176,tier2,2019-10-24
10391,33178,tier1,2026-04-29
10392,33179,tier1,2025-11-02
10393,33181,tier2,2020-11-29
10394,33183,tier2,2023-12-05
10395,33190,tier3,2024-08-16
10396,33196,tier1,2024-04-24
10397,33204,tier1,2026-01-06
10398,33205,tier1,2021-02-19
10399,33216,tier1,2022-10-02
10400,33224,tier2,2023-01-29
10401,33230,tier1,2019-09-28
10402,33232,tier1,2024-07-12
10403,33235,tier2,2021-04-24
10404,33239,tier1,2026-05-18
10405,33250,tier2,2025-11-23
10406,33252,tier1,2022-07-22
10407,33255,tier1,2025-10-25
10408,33257,tier2,2020-10-07
10409,33263,tier2,2024-03-31
10410,33266,tier1,2021-12-11
10411,33282,tier2,2019-10-05
10412,33283,tier1,2024-06-16
10413,33285,tier3,2020-07-29
10414,33286,tier1,2024-02-13
10415,33291,tier1,2023-05-13
10416,33293,tier1,2026-04-09
10417,33297,tier1,2025-08-05
10418,33300,tier3,2025-09-05
10419,33311,tier3,2020-05-08
10420,33316,tier2,2020-09-22
10421,33319,tier1,2025-01-26
10422,33320,tier3,2019-03-14
10423,33321,tier1,2024-01-16
10424,33322,tier3,2021-01-06
10425,33324,tier2,
10426,33325,tier3,2020-09-23
10427,33326,tier1,2021-10-06
10428,33328,tier1,2024-09-16
10429,33334,tier1,2024-05-13
10430,33336,tier2,2023-05-24
10431,33337,tier2,2021-01-12
10432,33338,tier3,2025-10-11
10433,33340,tier1,
10434,33342,tier1,
10435,33343,tier2,2022-03-09
10436,33344,tier1,
10437,33347,tier1,2025-07-04
10438,33349,tier1,
10439,33351,tier2,2025-08-12
10440,33356,tier1,2024-10-18
10441,33357,tier1,2019-07-03
10442,33360,tier1,2023-01-29
10443,33362,tier2,2026-03-02
10444,33363,tier1,2022-03-10
10445,33364,tier2,2021-09-30
10446,33365,tier2,2020-11-30
10447,33367,tier1,2022-02-25
10448,33371,tier1,2023-01-30
10449,33377,tier2,2021-09-13
10450,33378,tier1,2022-03-16
10451,33382,tier2,2022-04-26
10452,33384,tier1,2020-12-17
10453,33387,tier2,2023-07-30
10454,33392,tier3,
10455,33394,tier1,2024-04-07
10456,33395,tier1,2025-08-18
10457,33397,tier2,2024-02-12
10458,33400,tier1,2023-03-09
10459,33405,tier3,2024-08-29
10460,33408,tier2,2025-03-22
10461,33412,tier2,2025-08-25
10462,33413,tier1,2019-10-28
10463,33418,tier1,2024-07-12
10464,33421,tier1,2021-02-02
10465,33422,tier1,2020-12-04
10466,33426,tier2,
10467,33427,tier2,2024-08-23
10468,33428,tier3,2022-06-21
10469,33430,tier1,2022-04-23
10470,33433,tier2,2026-04-27
10471,33434,tier2,
10472,33435,tier1,2023-08-06
10473,33436,tier2,
10474,33441,tier2,2025-12-21
10475,33444,tier1,2023-03-12
10476,33445,tier1,2022-07-12
10477,33450,tier1,
10478,33458,tier1,2021-02-19
10479,33460,tier2,2020-03-05
10480,33464,tier1,2024-06-08
10481,33465,tier1,2021-09-18
10482,33467,tier1,2023-06-29
10483,33468,tier3,2022-10-06
10484,33470,tier2,
10485,33471,tier1,2025-04-11
10486,33476,tier2,2023-06-20
10487,33480,tier2,2023-04-11
10488,33482,tier3,2021-10-19
10489,33484,tier1,2025-04-16
10490,33485,tier2,2023-02-15
10491,33488,tier1,2021-05-08
10492,33490,tier2,2022-05-13
10493,33493,tier1,2024-11-21
10494,33495,tier2,
10495,33501,tier2,2022-01-19
10496,33508,tier1,2019-12-07
10497,33509,tier2,2020-10-07
10498,33511,tier1,2022-07-26
10499,33513,tier2,2022-07-05
10500,33514,tier2,2025-02-14
10501,33515,tier2,2020-03-02
10502,33518,tier1,2019-02-17
10503,33519,tier2,2023-04-24
10504,33521,tier1,2024-02-10
10505,33523,tier1,2024-03-05
10506,33527,tier1,2022-01-07
10507,33528,tier1,2025-08-10
10508,33541,tier1,2023-10-29
10509,33545,tier2,2026-02-19
10510,33546,tier2,
10511,33547,tier2,
10512,33549,tier1,2019-06-28
10513,33550,tier1,2020-03-07
10514,33554,tier3,2026-03-28
10515,33556,tier1,2020-06-27
10516,33557,tier2,2022-07-26
10517,33559,tier1,
10518,33560,tier3,2024-03-04
10519,33561,tier2,2024-07-03
10520,33563,tier3,2021-05-09
10521,33568,tier2,2019-08-09
10522,33569,tier1,2025-02-22
10523,33572,tier2,2023-11-23
10524,33579,tier1,2023-01-01
10525,33581,tier1,2025-01-10
10526,33582,tier1,2025-07-21
10527,33587,tier2,2020-11-12
10528,33588,tier1,2024-02-02
10529,33591,tier2,2023-12-16
10530,33597,tier2,2021-01-28
10531,33601,tier2,2022-06-04
10532,33602,tier3,2025-01-27
10533,33604,tier2,2023-09-29
10534,33606,tier1,2019-01-31
10535,33621,tier2,2021-11-12
10536,33625,tier2,2020-08-25
10537,33627,tier1,2021-01-15
10538,33631,tier1,2020-08-21
10539,33632,tier2,2024-09-13
10540,33636,tier2,2026-06-11
10541,33637,tier3,2024-03-25
10542,33639,tier1,2026-03-11
10543,33642,tier1,2024-04-12
10544,33643,tier3,2023-05-22
10545,33644,tier2,2019-04-01
10546,33650,tier1,2025-08-16
10547,33660,tier1,2020-04-22
10548,33661,tier1,2020-10-21
10549,33663,tier2,
10550,33664,tier1,2023-01-12
10551,33665,tier1,2025-07-15
10552,33669,tier2,2024-01-01
10553,33670,tier1,
10554,33673,tier1,2022-06-05
10555,33676,tier3,2023-12-08
10556,33677,tier1,2021-07-01
10557,33689,tier1,2025-03-28
10558,33703,tier1,
10559,33704,tier1,2019-09-06
10560,33707,tier3,2022-11-09
10561,33709,tier1,2022-03-10
10562,33711,tier1,2024-04-23
10563,33715,tier1,
10564,33716,tier1,2021-07-09
10565,33721,tier3,2020-02-22
10566,33723,tier1,2024-05-05
10567,33724,tier1,2021-10-19
10568,33728,tier1,2025-05-05
10569,33729,tier3,2023-08-26
10570,33733,tier2,2019-08-15
10571,33736,tier2,2019-12-14
10572,33741,tier2,2021-10-25
10573,33749,tier1,2022-03-31
10574,33757,tier2,2023-04-16
10575,33763,tier2,
10576,33772,tier1,2020-09-22
10577,33774,tier1,2020-07-31
10578,33787,tier1,2019-04-08
10579,33788,tier2,2022-04-03
10580,33789,tier1,2023-06-21
10581,33790,tier1,2021-06-01
10582,33793,tier1,2019-06-08
10583,33796,tier1,2025-01-06
10584,33803,tier1,2019-03-26
10585,33804,tier2,2021-02-06
10586,33810,tier1,2023-12-26
10587,33818,tier2,2020-01-19
10588,33820,tier2,2023-12-27
10589,33827,tier3,2026-05-02
10590,33828,tier2,2025-11-02
10591,33833,tier1,2019-12-17
10592,33836,tier3,2025-04-23
10593,33837,tier1,2024-10-23
10594,33845,tier2,2024-12-27
10595,33846,tier3,2020-03-25
10596,33847,tier1,2020-03-05
10597,33848,tier3,2025-12-19
10598,33860,tier1,2020-10-22
10599,33861,tier1,2022-05-21
10600,33865,tier3,2022-10-26
10601,33866,tier1,2020-01-06
10602,33868,tier3,2020-05-07
10603,33870,tier2,2022-08-26
10604,33873,tier1,
10605,33879,tier2,2020-12-13
10606,33884,tier2,2026-02-27
10607,33894,tier3,2019-11-21
10608,33905,tier3,2019-08-03
10609,33907,tier3,2023-12-15
10610,33910,tier2,2019-01-04
10611,33911,tier1,2024-08-16
10612,33912,tier1,2020-03-25
10613,33913,tier1,2022-10-05
10614,33919,tier1,
10615,33921,tier1,2024-10-22
10616,33922,tier2,
10617,33923,tier3,2023-01-15
10618,33926,tier1,2024-08-05
10619,33930,tier3,2025-09-23
10620,33935,tier1,2020-11-18
10621,33936,tier1,2024-04-04
10622,33938,tier1,2024-06-15
10623,33941,tier1,2021-08-09
10624,33942,tier2,2022-08-15
10625,33943,tier2,2021-12-11
10626,33947,tier1,2023-03-22
10627,33948,tier3,2025-10-29
10628,33952,tier3,2020-07-14
10629,33957,tier1,2025-12-14
10630,33961,tier1,2019-06-30
10631,33962,tier1,2023-02-21
10632,33965,tier1,2020-02-06
10633,33972,tier2,
10634,33973,tier1,2019-07-02
10635,33985,tier3,2020-06-13
10636,33988,tier3,2020-09-10
10637,33990,tier1,2021-04-01
10638,33999,tier1,2024-01-06
10639,34002,tier3,2024-01-30
10640,34004,tier3,2023-10-22
10641,34005,tier1,2020-01-13
10642,34006,tier1,
10643,34007,tier1,2019-02-09
10644,34009,tier3,2021-04-16
10645,34011,tier1,2026-05-20
10646,34014,tier1,2020-04-29
10647,34015,tier2,2021-06-19
10648,34018,tier3,2022-09-18
10649,34019,tier3,
10650,34021,tier1,2025-10-27
10651,34024,tier2,2022-01-15
10652,34025,tier2,2020-01-09
10653,34026,tier1,2025-03-09
10654,34027,tier1,2024-11-26
10655,34031,tier1,2019-11-17
10656,34033,tier1,2023-01-16
10657,34034,tier1,2022-08-02
10658,34040,tier1,2025-12-08
10659,34043,tier1,2020-09-16
10660,34045,tier1,2026-06-12
10661,34050,tier1,2021-04-22
10662,34052,tier3,2022-04-15
10663,34053,tier3,2023-03-20
10664,34054,tier2,2020-04-27
10665,34057,tier2,
10666,34058,tier1,2023-05-23
10667,34059,tier1,2021-11-30
10668,34061,tier1,2023-02-17
10669,34063,tier2,2019-12-17
10670,34065,tier2,2025-08-17
10671,34070,tier3,2019-07-01
10672,34078,tier2,2024-11-17
10673,34081,tier1,2024-08-22
10674,34094,tier2,2020-01-30
10675,34097,tier2,2022-03-10
10676,34098,tier1,2022-08-03
10677,34103,tier2,2026-05-02
10678,34105,tier2,2024-07-09
10679,34106,tier1,2023-12-05
10680,34109,tier1,2019-06-03
10681,34113,tier1,2020-12-06
10682,34120,tier2,2019-07-20
10683,34131,tier2,2019-05-06
10684,34134,tier2,2023-04-01
10685,34135,tier2,2023-10-04
10686,34143,tier2,2025-07-29
10687,34151,tier1,2024-02-12
10688,34152,tier1,2026-04-23
10689,34155,tier1,2025-12-20
10690,34156,tier1,2023-06-15
10691,34158,tier1,2019-03-21
10692,34167,tier2,2023-05-20
10693,34168,tier3,2019-04-03
10694,34169,tier2,2019-10-28
10695,34173,tier1,2024-01-01
10696,34177,tier1,2026-04-18
10697,34178,tier1,
10698,34181,tier1,2021-07-08
10699,34185,tier1,
10700,34186,tier1,2021-06-08
10701,34189,tier1,2026-04-28
10702,34193,tier1,2021-10-23
10703,34204,tier2,
10704,34207,tier2,2025-08-07
10705,34208,tier1,2019-10-26
10706,34209,tier1,2023-03-18
10707,34212,tier2,2024-02-25
10708,34213,tier2,2021-06-17
10709,34214,tier1,2023-06-17
10710,34220,tier1,2021-01-02
10711,34221,tier3,2019-03-25
10712,34231,tier1,2025-02-21
10713,34234,tier1,2023-11-15
10714,34235,tier2,2019-11-24
10715,34236,tier2,2025-05-23
10716,34239,tier2,2020-10-09
10717,34241,tier2,2022-01-16
10718,34247,tier1,2021-05-20
10719,34250,tier3,2024-03-19
10720,34252,tier2,2026-04-06
10721,34255,tier1,2024-02-05
10722,34263,tier3,2025-10-10
10723,34267,tier2,2025-11-11
10724,34273,tier2,2023-10-19
10725,34276,tier2,2020-08-25
10726,34279,tier1,
10727,34281,tier2,2022-09-13
10728,34282,tier1,
10729,34285,tier3,2020-10-27
10730,34288,tier1,2025-10-21
10731,34290,tier2,2021-11-30
10732,34291,tier2,2025-10-26
10733,34303,tier1,2022-07-14
10734,34307,tier2,2021-10-15
10735,34308,tier2,2024-09-12
10736,34310,tier1,2024-10-29
10737,34311,tier3,2023-02-24
10738,34312,tier1,2026-04-14
10739,34315,tier1,2019-05-27
10740,34319,tier1,2019-03-05
10741,34324,tier1,2023-02-21
10742,34328,tier1,2022-06-08
10743,34329,tier1,2021-07-18
10744,34334,tier1,2020-12-18
10745,34340,tier3,2023-09-07
10746,34343,tier3,2019-03-02
10747,34346,tier1,2025-09-17
10748,34352,tier1,2025-06-10
10749,34354,tier2,2021-04-06
10750,34359,tier1,2024-12-31
10751,34360,tier2,2024-10-22
10752,34366,tier2,2021-01-09
10753,34371,tier2,
10754,34379,tier1,2025-08-08
10755,34381,tier2,2019-05-21
10756,34386,tier1,2020-09-29
10757,34390,tier2,2024-07-25
10758,34393,tier2,2020-06-06
10759,34396,tier1,2022-06-24
10760,34398,tier2,2026-01-04
10761,34400,tier1,2023-02-15
10762,34401,tier1,2021-01-31
10763,34405,tier1,2023-12-23
10764,34408,tier2,2025-01-28
10765,34411,tier2,2024-01-11
10766,34412,tier1,2022-08-22
10767,34414,tier2,2024-06-04
10768,34415,tier1,2026-03-30
10769,34418,tier3,2019-11-06
10770,34419,tier1,2026-05-31
10771,34423,tier2,2024-09-10
10772,34426,tier1,2019-10-31
10773,34427,tier2,2020-03-19
10774,34429,tier1,2025-01-02
10775,34430,tier1,2022-08-26
10776,34433,tier2,2019-05-07
10777,34434,tier1,2025-04-03
10778,34445,tier2,2024-03-11
10779,34446,tier2,2020-02-09
10780,34448,tier1,2022-03-29
10781,34449,tier1,2021-10-08
10782,34453,tier1,2020-03-19
10783,34454,tier1,2019-03-30
10784,34460,tier2,2021-01-29
10785,34466,tier1,2020-01-11
10786,34468,tier1,2026-04-19
10787,34470,tier2,2019-09-26
10788,34473,tier1,2025-11-04
10789,34474,tier3,
10790,34477,tier2,2020-03-04
10791,34478,tier3,2025-03-04
10792,34479,tier1,2023-03-25
10793,34481,tier1,2022-12-25
10794,34482,tier2,2022-05-14
10795,34483,tier1,2021-10-26
10796,34485,tier2,
10797,34490,tier1,2024-10-14
10798,34498,tier2,2022-02-24
10799,34508,tier2,2020-06-20
10800,34509,tier1,
10801,34512,tier1,2020-01-30
10802,34513,tier1,2022-05-31
10803,34514,tier1,2025-10-05
10804,34516,tier1,2022-05-24
10805,34522,tier1,2020-12-30
10806,34523,tier2,
10807,34528,tier2,2020-03-15
10808,34530,tier2,2023-01-11
10809,34534,tier1,2024-06-14
10810,34539,tier2,2019-01-25
10811,34543,tier2,2020-06-14
10812,34545,tier2,2022-09-21
10813,34547,tier1,2024-02-13
10814,34551,tier3,2026-02-02
10815,34559,tier1,2024-03-06
10816,34561,tier3,2020-11-20
10817,34565,tier1,2022-07-11
10818,34567,tier1,
10819,34579,tier3,2019-03-05
10820,34581,tier1,2021-09-06
10821,34586,tier2,2023-06-15
10822,34591,tier1,2020-02-17
10823,34595,tier2,2020-12-09
10824,34596,tier2,2024-05-08
10825,34597,tier3,2021-04-22
10826,34603,tier1,2025-12-07
10827,34605,tier2,2023-04-12
10828,34616,tier2,2022-12-18
10829,34618,tier1,2022-10-29
10830,34619,tier2,2025-04-26
10831,34620,tier1,2023-04-05
10832,34628,tier1,2023-07-02
10833,34638,tier1,2026-02-08
10834,34641,tier1,2021-11-30
10835,34642,tier1,2020-10-27
10836,34643,tier2,2023-11-13
10837,34646,tier2,2024-08-07
10838,34650,tier2,2019-07-18
10839,34651,tier3,2022-07-06
10840,34652,tier1,2020-10-21
10841,34653,tier2,
10842,34658,tier2,2019-10-08
10843,34660,tier2,2020-04-20
10844,34663,tier2,2025-11-21
10845,34665,tier3,2021-09-23
10846,34667,tier3,2023-04-29
10847,34670,tier1,2026-05-15
10848,34671,tier2,2023-08-12
10849,34674,tier1,2023-07-19
10850,34678,tier2,2019-05-11
10851,34681,tier1,2019-10-19
10852,34682,tier1,2026-03-21
10853,34684,tier3,2019-01-16
10854,34687,tier2,2026-05-06
10855,34694,tier1,2022-11-22
10856,34696,tier2,2019-04-09
10857,34697,tier2,2021-12-17
10858,34701,tier1,
10859,34703,tier1,
10860,34704,tier3,2019-03-12
10861,34707,tier1,2021-09-14
10862,34709,tier1,2024-11-23
10863,34714,tier1,2023-10-17
10864,34715,tier1,2025-03-24
10865,34716,tier1,2025-02-13
10866,34717,tier1,2023-11-19
10867,34724,tier3,2022-02-14
10868,34727,tier3,
10869,34733,tier1,2022-03-29
10870,34736,tier1,2025-11-30
10871,34740,tier3,2024-01-13
10872,34742,tier2,2019-12-28
10873,34743,tier1,2021-03-24
10874,34744,tier2,2019-06-03
10875,34745,tier2,2020-05-14
10876,34747,tier1,2019-08-07
10877,34748,tier1,2020-05-27
10878,34749,tier2,2019-11-16
10879,34756,tier1,2024-12-24
10880,34757,tier1,2023-06-25
10881,34764,tier2,2022-09-24
10882,34765,tier1,2022-07-08
10883,34766,tier2,
10884,34767,tier1,2020-07-09
10885,34778,tier1,2022-01-08
10886,34779,tier1,2025-01-28
10887,34781,tier2,2024-04-10
10888,34783,tier2,2024-08-06
10889,34785,tier1,
10890,34786,tier2,2024-09-18
10891,34790,tier1,2020-06-29
10892,34795,tier1,
10893,34800,tier2,2022-03-15
10894,34812,tier1,2025-01-18
10895,34819,tier2,2025-07-14
10896,34820,tier3,2026-02-04
10897,34823,tier1,2022-03-02
10898,34830,tier2,2019-11-26
10899,34832,tier2,2020-09-27
10900,34833,tier1,2024-10-11
10901,34842,tier1,2019-05-10
10902,34844,tier1,2025-05-03
10903,34845,tier2,2021-12-19
10904,34846,tier1,2023-04-30
10905,34850,tier1,2024-06-12
10906,34860,tier2,2024-08-30
10907,34866,tier1,2019-09-23
10908,34867,tier1,
10909,34868,tier1,2025-06-24
10910,34871,tier2,2022-02-09
10911,34872,tier2,2024-09-26
10912,34877,tier1,2023-08-21
10913,34878,tier2,2022-09-28
10914,34880,tier2,2022-06-13
10915,34882,tier2,2019-12-29
10916,34883,tier1,2020-06-22
10917,34885,tier2,2024-03-17
10918,34887,tier2,2021-09-23
10919,34893,tier1,2023-04-24
10920,34901,tier2,2019-05-19
10921,34908,tier3,2022-11-27
10922,34909,tier2,
10923,34915,tier1,2023-10-19
10924,34918,tier2,2021-03-16
10925,34923,tier1,
10926,34930,tier1,
10927,34932,tier1,2024-11-27
10928,34939,tier2,2021-06-13
10929,34940,tier2,2020-08-04
10930,34943,tier3,2021-09-17
10931,34944,tier1,2026-02-03
10932,34946,tier1,2019-05-28
10933,34949,tier1,2021-05-16
10934,34950,tier2,2023-12-03
10935,34951,tier1,2020-07-01
10936,34955,tier1,2020-09-03
10937,34956,tier3,
10938,34960,tier2,
10939,34964,tier2,
10940,34968,tier1,2021-12-02
10941,34972,tier2,2020-10-28
10942,34976,tier1,2022-11-12
10943,34977,tier3,2021-05-25
10944,34978,tier2,
10945,34979,tier2,2024-06-01
10946,34985,tier2,
10947,34989,tier1,
10948,34991,tier2,2022-06-18
10949,34992,tier2,2022-11-19
10950,34996,tier1,2021-03-18
10951,35000,tier3,2023-01-16
10952,35002,tier2,2026-01-14
10953,35016,tier1,2020-11-01
10954,35018,tier1,2021-09-12
10955,35019,tier1,2022-10-18
10956,35022,tier1,2020-08-31
10957,35024,tier1,2022-04-07
10958,35029,tier1,2022-05-05
10959,35041,tier3,2021-08-29
10960,35042,tier2,2019-12-03
10961,35052,tier2,
10962,35056,tier2,2022-05-16
10963,35060,tier3,2024-04-28
10964,35061,tier1,2023-02-03
10965,35062,tier1,
10966,35063,tier2,2025-03-12
10967,35064,tier1,2023-07-18
10968,35066,tier3,2019-12-07
10969,35067,tier3,2025-07-06
10970,35069,tier1,2023-01-21
10971,35070,tier1,2024-04-26
10972,35071,tier3,2024-12-06
10973,35073,tier1,2025-08-05
10974,35079,tier1,2020-02-18
10975,35083,tier2,2021-04-12
10976,35084,tier2,2022-10-03
10977,35089,tier1,2019-12-10
10978,35096,tier2,2019-08-03
10979,35098,tier1,2021-11-20
10980,35099,tier2,2020-04-10
10981,35102,tier2,
10982,35104,tier2,2022-07-19
10983,35106,tier1,2025-09-28
10984,35108,tier1,2023-09-26
10985,35109,tier2,
10986,35111,tier3,2024-06-18
10987,35115,tier1,2025-11-30
10988,35116,tier1,2022-05-13
10989,35120,tier2,2020-02-28
10990,35121,tier1,2021-01-05
10991,35122,tier2,2020-08-29
10992,35123,tier1,2026-04-10
10993,35125,tier1,2020-12-21
10994,35126,tier1,
10995,35129,tier2,2022-05-27
10996,35130,tier2,2019-02-22
10997,35136,tier2,2024-12-18
10998,35142,tier1,2026-03-29
10999,35144,tier1,2024-08-03
11000,35158,tier2,2024-03-05
11001,35160,tier1,2024-10-06
11002,35162,tier1,
11003,35163,tier1,2023-02-19
11004,35165,tier2,2024-10-08
11005,35166,tier1,2019-06-23
11006,35167,tier2,
11007,35170,tier1,2023-04-28
11008,35171,tier2,2021-12-27
11009,35178,tier1,2024-09-08
11010,35179,tier1,2020-06-26
11011,35183,tier2,2024-12-07
11012,35193,tier2,2022-10-15
11013,35195,tier1,2020-03-28
11014,35199,tier1,2025-05-31
11015,35200,tier2,2020-04-20
11016,35208,tier1,2020-04-19
11017,35210,tier1,2021-06-19
11018,35212,tier3,
11019,35222,tier2,2019-08-28
11020,35224,tier3,2025-05-21
11021,35230,tier3,2022-04-26
11022,35231,tier2,
11023,35235,tier1,2022-04-22
11024,35237,tier2,
11025,35238,tier1,2022-05-15
11026,35241,tier1,2022-04-29
11027,35244,tier1,2020-06-03
11028,35258,tier1,2023-08-14
11029,35259,tier3,2020-03-12
11030,35263,tier2,2025-03-17
11031,35267,tier2,2022-05-08
11032,35271,tier3,2024-03-08
11033,35273,tier2,
11034,35275,tier3,2021-10-24
11035,35280,tier1,2024-10-20
11036,35284,tier1,
11037,35293,tier3,2021-10-17
11038,35295,tier3,
11039,35299,tier1,2019-01-12
11040,35302,tier1,2019-01-05
11041,35305,tier1,2019-08-06
11042,35306,tier1,
11043,35311,tier2,2019-03-27
11044,35312,tier2,
11045,35318,tier2,2024-03-27
11046,35324,tier1,2023-11-18
11047,35325,tier3,2026-05-04
11048,35326,tier3,2023-04-24
11049,35327,tier2,2024-11-23
11050,35328,tier1,2024-08-30
11051,35331,tier1,2025-01-30
11052,35332,tier3,2025-08-30
11053,35335,tier1,2019-08-02
11054,35342,tier2,2023-12-05
11055,35346,tier1,2021-04-17
11056,35347,tier1,2024-11-10
11057,35348,tier2,2020-02-26
11058,35350,tier1,2025-03-04
11059,35355,tier2,2024-10-19
11060,35358,tier1,2023-12-23
11061,35365,tier1,2025-05-01
11062,35369,tier3,2019-02-24
11063,35372,tier3,2021-04-30
11064,35373,tier1,2025-03-13
11065,35375,tier1,2024-12-03
11066,35380,tier1,2019-09-01
11067,35384,tier1,2025-12-19
11068,35392,tier1,2020-10-24
11069,35395,tier1,2021-01-11
11070,35396,tier1,
11071,35397,tier2,2022-04-24
11072,35400,tier1,2021-08-15
11073,35402,tier3,
11074,35403,tier2,2024-07-02
11075,35412,tier1,2020-01-10
11076,35415,tier1,
11077,35417,tier1,2021-08-15
11078,35418,tier1,2022-09-10
11079,35419,tier2,2019-03-04
11080,35421,tier1,2022-11-08
11081,35428,tier1,2020-07-17
11082,35431,tier2,2024-10-28
11083,35436,tier2,2024-02-21
11084,35440,tier2,2023-04-11
11085,35451,tier1,2024-04-11
11086,35462,tier1,2023-06-28
11087,35465,tier3,2020-06-26
11088,35470,tier1,2025-07-11
11089,35477,tier2,2024-08-05
11090,35480,tier2,2023-02-11
11091,35481,tier2,2025-05-10
11092,35482,tier3,2021-11-25
11093,35499,tier1,
11094,35501,tier1,
11095,35503,tier3,2022-12-26
11096,35504,tier2,2025-04-24
11097,35508,tier2,2025-09-01
11098,35514,tier2,2023-09-25
11099,35517,tier3,2024-09-07
11100,35525,tier3,2025-04-01
11101,35528,tier1,2023-10-01
11102,35530,tier1,2021-09-09
11103,35533,tier2,2020-04-26
11104,35538,tier3,2020-12-18
11105,35545,tier1,2021-01-06
11106,35549,tier2,2021-12-18
11107,35550,tier2,2024-01-14
11108,35551,tier1,2023-06-09
11109,35555,tier2,2024-10-25
11110,35559,tier3,2021-04-19
11111,35560,tier2,2024-08-19
11112,35561,tier2,2022-04-19
11113,35562,tier3,2026-03-07
11114,35563,tier3,2025-02-25
11115,35569,tier2,2019-02-22
11116,35571,tier1,2023-04-30
11117,35573,tier3,2024-10-15
11118,35574,tier2,2022-04-25
11119,35577,tier1,2020-03-14
11120,35578,tier1,2025-04-14
11121,35582,tier1,2022-08-27
11122,35586,tier1,2026-03-18
11123,35598,tier1,
11124,35600,tier3,2022-08-18
11125,35601,tier1,2022-12-08
11126,35610,tier2,2022-08-23
11127,35611,tier2,2021-03-22
11128,35612,tier1,2019-09-14
11129,35614,tier1,2020-07-08
11130,35616,tier2,
11131,35619,tier1,2022-07-13
11132,35620,tier1,2019-05-28
11133,35623,tier2,2020-10-18
11134,35624,tier1,2023-03-30
11135,35630,tier2,2024-08-17
11136,35631,tier1,2023-02-03
11137,35633,tier2,2021-10-30
11138,35636,tier1,2025-04-21
11139,35639,tier2,2025-05-09
11140,35642,tier3,
11141,35643,tier2,2025-05-13
11142,35644,tier1,2020-04-04
11143,35646,tier2,2022-07-07
11144,35650,tier1,2020-11-13
11145,35655,tier1,2021-12-19
11146,35656,tier2,2024-07-07
11147,35659,tier1,2020-06-28
11148,35660,tier2,2023-02-20
11149,35666,tier2,2026-03-01
11150,35668,tier1,2019-11-21
11151,35669,tier1,2025-04-30
11152,35670,tier1,2025-11-22
11153,35672,tier1,2019-09-28
11154,35676,tier2,2024-09-13
11155,35681,tier1,2022-12-26
11156,35684,tier1,
11157,35689,tier3,2025-04-14
11158,35690,tier2,2026-02-24
11159,35699,tier1,2020-10-21
11160,35702,tier1,2019-09-24
11161,35706,tier2,2026-06-28
11162,35708,tier1,2022-05-17
11163,35713,tier2,2021-09-08
