harvest_id,farm_id,product_id,harvest_date,volume_kg,field_agent_employee_id
3758,5299,7,2025-06-28,203.4,974
3759,4765,22,2025-06-28,2076.71,1118
3760,6043,104,2024-10-24,1543.63,1029
3761,6917,75,2024-11-20,3350.54,965
3762,4900,128,2025-05-07,2141.67,946
3763,5279,132,2025-01-20,4513.97,1003
3764,45,65,2025-10-12,6439.84,927
3765,5875,31,2025-08-24,3941.68,945
3766,1317,48,2025-04-05,2617.72,1023
3767,5892,100,2025-12-04,5306.2,937
3768,5693,11,2024-03-07,6452.89,1065
3769,6115,26,2026-05-07,7984.7,1120
3770,4531,19,2026-06-30,5174.57,939
3771,4470,93,2025-06-07,660.2,1154
3772,504,111,2025-04-07,4504.71,923
3773,883,44,2026-06-30,2110.82,1174
3774,3076,37,2024-03-08,4918.8,967
3775,4217,36,2024-09-14,4865.97,976
3776,6963,129,2025-06-27,3956.81,1004
3777,5406,67,2024-11-27,2457.11,1147
3778,5274,82,2026-06-27,5336.08,986
3779,3292,75,2025-04-28,3269.85,1132
3780,6699,73,2024-11-28,4708.1,1150
3781,5975,114,2026-06-02,5719.37,934
3782,6203,30,2024-01-08,6143.63,1075
3783,3825,109,2025-06-24,6153.26,1004
3784,4585,15,2026-04-06,7055.31,931
3785,3701,87,2026-06-30,2339.03,1043
3786,3045,16,2024-08-12,1321.82,1023
3787,4097,18,2026-04-01,5518.44,1009
3788,6145,76,2026-03-09,4924.07,1037
3789,6748,8,2026-01-01,347.99,1087
3790,2636,6,2026-03-23,1358.83,1051
3791,1379,89,2024-07-27,3195.32,1002
3792,289,22,2026-06-30,4076.99,959
3793,3926,118,2024-12-27,4667.1,1182
3794,583,119,2024-05-13,1551.56,1197
3795,612,43,2025-10-02,562.13,997
3796,434,99,2026-06-30,7759.73,941
3797,529,114,2025-10-20,452.75,1100
3798,380,95,2025-06-18,4709.32,971
3799,40,30,2025-06-06,1276.74,1159
3800,5940,55,2025-04-23,3559.16,1141
3801,4192,42,2025-05-06,5078.99,908
3802,1379,22,2026-01-07,1386.68,936
3803,1017,11,2024-05-28,7263.43,1040
3804,6971,92,2025-05-01,6585.62,1180
3805,2143,44,2025-04-03,256.57,970
3806,5087,51,2026-06-30,4294.75,1075
3807,6283,46,2026-06-30,5690.48,1140
3808,2662,7,2026-06-30,1245.04,1055
3809,2924,70,2025-09-21,3340.07,1044
3810,2202,67,2026-06-30,1981.24,1162
3811,6905,125,2026-06-30,3632.24,1091
3812,3814,40,2024-01-02,4834.09,987
3813,398,98,2026-06-20,6646.98,1108
3814,1488,113,2025-04-05,532.47,934
3815,2345,131,2026-05-27,1994.9,1106
3816,2382,25,2024-01-16,577.39,1187
3817,4493,1,2026-06-30,6834.03,910
3818,3092,5,2025-11-18,3302.05,959
3819,6040,66,2025-05-01,4132.16,1200
3820,6166,17,2025-06-23,6501.61,1172
3821,2606,36,2026-06-30,7509.89,910
3822,2713,23,2026-01-16,7793.98,922
3823,6445,55,2026-06-30,3686.92,1166
3824,6348,53,2025-04-05,878.38,974
3825,767,126,2025-10-27,3820.83,943
3826,434,57,2024-07-07,951.39,979
3827,5924,9,2025-07-27,1882.91,1135
3828,3468,64,2024-11-08,6068.17,1163
3829,1857,119,2024-01-01,391.5,1114
3830,2619,37,2026-02-12,4271.42,1172
3831,1003,59,2025-04-01,415.92,1197
3832,3256,17,2025-11-02,5070.99,1194
3833,1393,35,2026-06-30,656.64,955
3834,52,76,2025-06-07,5439.24,1156
3835,5727,27,2024-06-06,5895.94,1197
3836,5872,2,2026-02-03,4209.72,966
3837,3443,23,2026-04-02,3585.04,1030
3838,3087,42,2026-06-30,2042.14,960
3839,719,42,2024-10-06,5875.94,1113
3840,4879,28,2025-10-20,497.07,1040
3841,842,4,2026-06-30,7177.07,1121
3842,5249,104,2024-06-17,7009.0,942
3843,3365,81,2026-05-21,5348.54,1050
3844,401,44,2025-07-23,1088.08,1027
3845,1148,116,2024-05-25,4183.84,1197
3846,5597,27,2026-06-30,4707.06,1009
3847,5410,1,2024-01-07,7233.56,1160
3848,5285,140,2025-03-03,7685.74,1143
3849,6043,33,2024-09-26,3620.95,964
3850,38,131,2024-06-03,761.04,987
3851,5220,115,2025-02-14,1500.38,1015
3852,3104,18,2026-04-15,5157.01,1059
3853,3078,20,2024-01-03,7587.74,1001
3854,1614,108,2024-04-03,3814.62,950
3855,6867,81,2024-04-03,5519.88,931
3856,6649,125,2025-01-04,5761.35,1117
3857,2562,76,2026-06-30,7361.54,996
3858,5000,95,2026-06-30,5266.42,930
3859,6604,9,2025-07-04,3078.59,1171
3860,5392,113,2026-06-30,4994.33,1027
3861,6192,38,2025-02-06,2584.48,1113
3862,1808,33,2025-07-07,2530.37,979
3863,5454,92,2026-05-23,6917.24,1179
3864,5363,37,2026-06-24,3178.94,1049
3865,6398,40,2024-04-14,5746.77,1090
3866,5945,37,2024-08-13,6829.4,1131
3867,4729,46,2025-04-19,6692.19,990
3868,6573,82,2025-09-13,2435.61,1145
3869,2853,133,2024-07-11,2323.4,1104
3870,5036,26,2024-06-08,6410.22,1082
3871,1934,98,2026-01-01,6653.08,1123
3872,4088,70,2024-02-21,3430.61,931
3873,4001,2,2025-06-27,6910.21,1075
3874,3291,69,2025-04-10,259.46,993
3875,6537,117,2024-03-17,5701.62,1173
3876,4144,19,2026-01-27,2089.74,1110
3877,4026,116,2024-10-06,5348.01,984
3878,6153,138,2024-01-08,6160.86,1186
3879,4279,126,2026-06-30,3198.72,1143
3880,4877,56,2025-10-27,2060.75,1026
3881,6005,56,2026-04-24,4647.91,1008
3882,5436,51,2024-01-25,4162.98,902
3883,948,139,2026-02-16,4759.19,1015
3884,5855,115,2024-09-15,5824.02,1023
3885,4415,91,2026-06-21,7481.3,1135
3886,1873,102,2024-04-11,2253.68,1175
3887,2902,30,2024-10-23,3237.96,961
3888,1964,2,2024-10-14,7607.15,963
3889,5392,134,2025-04-15,7012.3,1028
3890,3209,53,2026-04-24,2449.64,968
3891,4957,121,2025-05-15,1836.15,974
3892,6055,96,2025-06-10,1207.79,994
3893,5842,34,2024-07-27,2887.3,1120
3894,1693,112,2024-12-03,564.31,946
3895,6026,77,2024-11-27,3292.37,971
3896,5268,70,2024-02-06,5076.53,1044
3897,1098,82,2025-12-05,6565.3,1139
3898,13,4,2026-03-20,6433.01,1122
3899,5459,138,2026-06-30,4357.9,919
3900,5434,7,2026-06-11,6175.78,951
3901,5504,27,2024-07-08,2662.96,910
3902,206,124,2026-06-15,5514.19,982
3903,1770,64,2024-01-08,7147.67,1023
3904,374,10,2024-10-08,1416.34,1021
3905,2291,25,2025-03-28,6385.77,1070
3906,4909,34,2024-06-17,1596.95,1022
3907,849,38,2024-04-06,675.94,919
3908,6433,123,2024-03-26,7599.28,1161
3909,4254,107,2024-07-18,3853.92,1086
3910,6497,36,2025-12-28,6612.47,958
3911,3604,82,2024-11-11,4174.79,1119
3912,4373,61,2025-09-01,306.96,1027
3913,3233,26,2025-11-26,3099.34,1056
3914,5428,48,2025-02-24,1617.14,1049
3915,3565,114,2026-04-16,3587.47,952
3916,933,48,2024-05-19,7252.73,1099
3917,3037,5,2025-01-05,4401.51,1083
3918,154,121,2026-05-08,4139.23,1189
3919,4144,136,2025-04-02,4616.34,997
3920,5891,108,2025-01-18,2964.14,1149
3921,828,17,2025-01-22,2394.7,1189
3922,4285,126,2025-03-14,6837.89,1122
3923,1964,137,2025-02-24,2823.58,1064
3924,2688,88,2025-05-01,6903.45,1117
3925,5074,24,2026-01-22,3997.11,933
3926,3380,79,2024-09-16,1327.37,1083
3927,1783,30,2026-01-05,1090.14,1010
3928,5181,99,2024-08-11,215.17,1192
3929,985,8,2026-06-10,2886.97,1109
3930,1915,68,2025-04-24,4941.66,1043
3931,4534,131,2024-04-09,4677.09,1000
3932,6225,75,2024-10-27,7964.55,990
3933,1942,37,2025-06-26,1541.6,1148
3934,4117,58,2024-07-18,625.48,1157
3935,4167,124,2024-10-19,5796.49,909
3936,6383,81,2025-08-14,7239.55,1183
3937,3546,92,2025-04-06,5423.8,1095
3938,5244,48,2026-06-30,2307.87,1042
3939,260,28,2025-05-27,4493.9,922
3940,5779,95,2025-07-28,5910.29,927
3941,4135,63,2025-10-09,6836.26,1042
3942,2774,63,2026-06-30,2234.52,1033
3943,6630,129,2026-06-30,824.66,918
3944,4880,121,2026-06-30,5295.32,1184
3945,267,67,2025-10-03,218.68,989
3946,1420,123,2026-06-15,6895.56,1098
3947,681,77,2025-09-27,1774.19,1068
3948,4371,42,2024-10-03,6783.31,1096
3949,2395,77,2026-06-30,5201.01,1157
3950,6409,34,2025-05-15,999.19,1075
3951,4231,107,2024-08-08,3068.08,909
3952,2255,92,2024-09-06,7153.37,910
3953,6978,101,2026-06-30,3018.0,1154
3954,1395,100,2024-06-28,4455.82,1142
3955,2578,107,2024-09-25,1893.34,1170
3956,5672,140,2025-05-22,340.18,1114
3957,88,5,2026-01-03,6275.54,1169
3958,3820,118,2026-06-30,6031.32,957
3959,2004,66,2024-05-17,1555.57,1181
3960,5344,96,2026-06-30,417.95,1040
3961,4424,98,2025-08-12,5702.18,1163
3962,3364,24,2026-02-28,5728.99,1188
3963,5802,64,2025-07-21,3565.73,1181
3964,5767,133,2025-05-14,2443.84,1030
3965,1726,137,2025-04-15,313.24,1162
3966,6521,127,2024-09-19,5693.6,1102
3967,5998,67,2025-01-16,5759.09,989
3968,5791,105,2024-11-15,7979.45,1137
3969,5664,9,2026-05-11,7617.56,1028
3970,3614,87,2026-03-26,7839.04,1026
3971,2371,70,2025-10-19,7916.89,1186
3972,6467,91,2024-09-13,6763.41,1118
3973,831,124,2025-06-11,6811.47,1063
3974,3913,89,2026-06-30,7459.29,1145
3975,6584,24,2025-07-10,3185.91,942
3976,2315,75,2024-11-14,5730.23,961
3977,1322,32,2026-02-15,643.91,942
3978,1976,44,2026-06-25,2265.56,1111
3979,3589,124,2025-10-09,1467.74,1004
3980,4487,139,2026-05-28,2238.74,954
3981,1002,114,2025-01-24,2000.06,930
3982,2307,88,2026-06-30,2254.47,1018
3983,700,132,2025-05-23,5901.31,1086
3984,5549,122,2026-06-30,2030.41,1075
3985,3674,37,2024-12-21,906.74,932
3986,1249,60,2025-10-12,2957.45,1158
3987,1527,100,2025-04-17,4517.68,1061
3988,706,136,2026-02-22,4195.76,910
3989,2236,70,2026-06-30,4542.86,1198
3990,2087,100,2026-06-30,7277.96,988
3991,4245,19,2024-02-28,968.05,926
3992,2402,81,2026-06-15,3040.22,940
3993,5576,93,2024-08-26,7857.24,1045
3994,2711,113,2026-02-25,1420.79,1154
3995,2669,2,2024-05-01,5352.82,1129
3996,4608,135,2026-05-25,5724.6,1077
3997,6406,49,2024-10-05,5344.91,936
3998,6759,139,2026-03-19,5387.75,1068
3999,6397,135,2024-12-07,6174.41,1037
4000,5969,24,2024-07-14,2611.42,1097
4001,5607,95,2026-06-30,1507.17,1031
4002,6453,2,2026-03-18,2644.18,1073
4003,3791,9,2025-08-28,6807.67,1189
4004,5417,109,2026-04-27,1664.94,1067
4005,3049,38,2025-07-09,4592.25,1190
4006,2106,126,2026-04-28,382.34,1012
4007,6120,47,2025-11-15,7456.92,911
4008,2763,65,2025-09-12,530.17,1170
4009,582,22,2026-06-30,969.85,1196
4010,3974,42,2026-04-14,3209.92,1181
4011,2906,126,2026-05-10,5812.09,917
4012,1915,127,2026-02-27,1697.18,1001
4013,2056,123,2025-02-12,7976.99,1117
4014,4831,101,2026-06-30,4587.88,1037
4015,5960,18,2026-06-30,2548.65,1187
4016,5072,64,2025-05-04,1881.76,1090
4017,6467,52,2024-03-16,2994.4,969
4018,2966,13,2026-06-30,4989.69,953
4019,1823,7,2026-05-06,4053.19,1005
4020,3386,49,2025-07-03,527.09,1191
4021,2644,132,2025-11-07,3210.34,1103
4022,1542,34,2025-06-09,2425.93,1012
4023,2093,130,2024-03-19,4357.9,969
4024,6048,69,2025-10-07,1452.73,943
4025,3354,47,2025-10-26,4612.68,995
4026,3425,22,2026-06-30,5012.63,1147
4027,2457,135,2026-03-06,5994.96,1166
4028,6316,140,2025-01-15,5029.37,933
4029,1142,134,2026-06-30,4203.96,1170
4030,3821,61,2025-05-10,3064.13,979
4031,2990,104,2026-02-07,3193.58,1062
4032,6722,120,2025-04-14,6158.98,928
4033,4975,75,2024-11-22,6658.94,1162
4034,5722,35,2024-05-21,5933.26,1175
4035,6042,122,2024-07-23,3853.75,1067
4036,2834,58,2024-09-16,1960.7,1085
4037,6793,59,2024-09-24,3097.15,960
4038,3301,8,2026-05-12,5530.7,986
4039,3863,49,2025-06-03,2018.7,1144
4040,1663,40,2024-07-17,7135.11,908
4041,901,137,2024-07-06,2994.34,914
4042,4694,81,2026-05-01,577.42,979
4043,5196,77,2026-06-30,5582.27,1014
4044,3716,37,2025-04-12,3599.32,1089
4045,4660,111,2024-08-20,967.27,1019
4046,1511,75,2026-01-09,3322.21,1005
4047,1732,83,2026-05-07,3383.29,1159
4048,953,2,2024-04-19,1359.54,1010
4049,1137,85,2026-06-30,1477.3,1048
4050,2531,50,2025-04-06,6269.66,962
4051,5407,83,2026-05-19,582.8,913
4052,6465,92,2026-02-03,395.28,1042
4053,2512,37,2026-02-09,2509.09,1054
4054,1318,56,2026-05-21,2649.37,1027
4055,3821,57,2026-06-30,3637.16,1033
4056,6685,32,2024-06-07,7684.28,1062
4057,2444,94,2025-01-14,3255.81,973
4058,1653,27,2024-07-18,5244.82,1184
4059,289,24,2024-09-16,5177.76,1031
4060,159,26,2026-06-30,2268.14,1183
4061,5131,94,2025-01-06,4102.57,989
4062,2559,137,2025-12-13,4768.86,1077
4063,4121,50,2024-12-23,7396.5,1101
4064,1377,67,2025-05-17,2992.32,1012
4065,257,5,2026-06-30,6029.2,1077
4066,6557,125,2025-12-05,7996.82,1060
4067,1374,71,2024-10-17,4757.4,1129
4068,1351,140,2026-05-25,1573.01,1109
4069,6746,23,2024-07-20,4368.79,996
4070,2423,19,2024-11-24,2441.15,1067
4071,3832,10,2026-06-30,3961.83,1107
4072,3975,128,2024-10-06,7230.9,1157
4073,1979,39,2026-05-08,6042.96,1145
4074,4091,105,2026-03-01,1872.42,1076
4075,2526,14,2026-06-30,2725.84,1158
4076,4889,125,2025-10-13,6922.33,1040
4077,6126,32,2026-02-14,1134.12,1107
4078,3485,46,2025-01-20,1707.49,1043
4079,649,109,2025-03-23,3709.07,1038
4080,3377,96,2026-04-07,2645.14,906
4081,6869,54,2026-05-20,590.77,1095
4082,4708,34,2025-06-04,2819.38,924
4083,3763,65,2026-06-30,2203.83,1113
4084,5582,116,2026-01-27,5579.02,1101
4085,2841,70,2026-06-30,2864.28,1019
4086,1080,53,2026-06-30,477.67,1196
4087,4228,130,2025-05-26,978.63,942
4088,6458,55,2025-03-08,3205.2,1154
4089,3355,21,2025-02-14,2326.35,1191
4090,1770,58,2025-05-18,5778.32,948
4091,6959,60,2026-06-30,1803.54,1171
4092,3188,66,2026-06-30,4821.76,1093
4093,1489,3,2026-04-21,6456.01,1150
4094,3918,81,2025-11-13,6021.72,1195
4095,5875,15,2025-09-15,3206.23,976
4096,5007,2,2026-06-02,1156.72,1142
4097,4581,17,2024-10-21,2612.39,1004
4098,3668,52,2026-06-30,1981.15,1072
4099,632,40,2024-11-26,5069.24,917
4100,971,42,2025-12-08,4995.87,1186
4101,6206,51,2025-05-21,2511.51,1147
4102,4022,78,2024-05-16,2364.02,928
4103,6951,38,2024-04-07,282.98,904
4104,2826,90,2024-06-17,7126.2,937
4105,3706,57,2024-11-13,7605.57,993
4106,6302,127,2025-07-22,5889.2,929
4107,5335,18,2026-03-19,4562.51,1026
4108,4751,110,2026-05-12,6992.38,1175
4109,3286,133,2026-06-30,4456.63,968
4110,5738,1,2024-04-03,2990.46,1039
4111,736,5,2024-11-03,1767.53,1052
4112,6332,10,2026-06-30,7040.68,1022
4113,6771,121,2025-11-12,1353.4,1038
4114,297,120,2025-11-25,2999.06,1014
4115,103,126,2026-01-07,891.7,1130
4116,3361,103,2025-09-09,3324.65,1133
4117,4391,93,2026-06-14,5832.58,1011
4118,2982,103,2024-05-07,6220.42,1123
4119,6098,95,2026-06-30,5217.0,1007
4120,6341,32,2025-01-09,3642.71,904
4121,1610,41,2024-01-08,5139.14,976
4122,840,130,2026-06-01,1405.78,1133
4123,6417,97,2024-08-25,5282.09,1041
4124,6051,65,2024-10-23,575.63,988
4125,6774,2,2024-09-21,5573.3,1161
4126,5754,91,2026-04-10,5171.27,935
4127,6780,101,2026-01-27,4081.31,1109
4128,1984,91,2024-05-20,5185.73,1059
4129,581,40,2026-03-25,1613.41,1170
4130,1416,8,2024-06-15,5605.07,1008
4131,210,16,2025-05-16,7655.36,1067
4132,6878,79,2026-04-06,3097.63,1120
4133,3985,44,2025-05-23,3924.48,1072
4134,5674,139,2026-06-30,2846.12,1199
4135,3186,61,2024-10-18,2174.82,1140
4136,5696,62,2026-06-30,3890.48,1091
4137,6013,23,2025-04-02,6065.41,1022
4138,5038,137,2025-02-22,1801.67,1091
4139,520,128,2025-01-16,3788.82,995
4140,2317,76,2024-08-06,333.87,1094
4141,2164,25,2024-08-01,6810.3,1002
4142,943,6,2025-10-23,4812.53,1039
4143,1085,65,2026-04-27,1534.2,1175
4144,2403,140,2026-06-30,5089.96,1041
4145,546,109,2026-06-30,4467.34,981
4146,5065,61,2024-08-24,5148.74,948
4147,3075,136,2025-12-07,7731.03,923
4148,5270,49,2025-09-21,3713.71,960
4149,6740,124,2025-10-12,7503.54,979
4150,6793,138,2024-10-05,7202.47,1142
4151,3685,60,2026-05-03,462.66,936
4152,1681,22,2026-05-09,5543.41,1022
4153,5221,114,2025-07-14,5818.1,956
4154,3457,77,2026-06-30,4542.07,906
4155,300,99,2024-05-09,5291.03,906
4156,548,50,2024-06-10,2704.14,950
4157,1734,83,2024-10-08,2953.28,1085
4158,2483,20,2025-03-28,244.89,1010
4159,1367,123,2024-08-01,5349.34,1191
4160,5380,73,2024-10-11,215.68,923
4161,5545,99,2025-04-13,5660.2,1073
4162,4426,134,2025-12-04,4831.99,920
4163,1667,84,2026-06-21,1406.95,1111
4164,2436,103,2025-09-25,6239.26,1038
4165,5278,33,2024-03-10,749.51,981
4166,311,12,2025-05-22,429.34,952
4167,841,70,2025-04-27,1691.73,958
4168,2938,63,2026-04-07,7542.65,1036
4169,376,120,2026-06-30,1261.07,1105
4170,1037,37,2026-06-30,2218.42,1008
4171,5952,36,2026-06-30,2526.56,1156
4172,5892,43,2025-05-24,290.32,1058
4173,315,12,2024-08-06,5420.98,1116
4174,6438,71,2024-06-19,4074.4,1080
4175,3318,93,2026-05-09,2355.73,1028
4176,1207,111,2025-11-28,5938.1,1121
4177,2425,102,2024-10-14,4102.51,969
4178,5363,10,2025-01-11,6956.45,1072
4179,3591,123,2026-02-17,1980.95,949
4180,4470,100,2024-01-09,6090.56,1168
4181,162,27,2026-06-30,606.54,1173
4182,2676,96,2025-04-20,6019.91,1100
4183,6666,21,2024-10-15,3398.71,1045
4184,3534,124,2024-09-22,1998.79,919
4185,261,12,2025-05-17,1765.45,1022
4186,1912,96,2024-02-20,6881.15,1043
4187,6923,57,2025-12-27,4338.02,1183
4188,5768,2,2025-10-02,4963.09,912
4189,5251,86,2024-10-08,6626.26,1109
4190,918,136,2024-06-20,1288.26,1052
4191,5426,6,2025-12-09,893.16,1039
4192,4318,133,2026-06-30,5974.03,1153
4193,2469,36,2025-03-06,1982.42,936
4194,3749,124,2026-06-10,3057.27,1153
4195,2761,98,2026-06-30,7204.66,1013
4196,5379,44,2025-10-27,5660.69,1097
4197,4758,51,2026-03-26,2439.31,1198
4198,3819,59,2025-04-22,1468.31,1037
4199,5798,95,2024-03-09,6060.46,947
4200,3378,129,2026-05-23,3440.56,1053
4201,2651,106,2024-09-02,1053.63,948
4202,2025,105,2024-04-18,5256.8,955
4203,6126,21,2026-04-23,1678.77,950
4204,6566,94,2026-06-30,1699.48,901
4205,1750,10,2024-11-04,6772.56,918
4206,5948,92,2025-05-22,1647.07,1153
4207,5213,19,2024-07-24,3078.53,1148
4208,1418,15,2026-06-30,6618.86,1099
4209,1667,65,2024-04-06,492.82,1012
4210,1039,72,2025-07-05,3754.88,1034
4211,4537,116,2025-05-08,4582.04,1120
4212,865,31,2024-06-14,1284.28,1182
4213,2409,51,2024-12-02,4804.3,1184
4214,1546,12,2024-05-13,5097.33,946
4215,566,76,2025-03-19,2821.54,974
4216,936,29,2025-11-09,1166.94,923
4217,2009,60,2025-06-17,5289.26,1153
4218,3856,93,2025-12-01,1908.95,1121
4219,1209,80,2024-10-17,6422.95,974
4220,6277,64,2024-07-05,3839.9,905
4221,1170,134,2024-12-28,3364.52,915
4222,5181,134,2025-07-05,2242.93,942
4223,4758,20,2026-06-05,1042.25,960
4224,2133,122,2024-11-28,1693.56,1138
4225,3699,80,2025-06-05,4197.07,922
4226,2014,95,2024-10-14,3683.74,1075
4227,5357,18,2026-06-30,3185.8,992
4228,3220,32,2026-06-30,5683.74,1136
4229,183,61,2024-12-04,5399.35,1103
4230,4667,13,2025-10-02,6719.26,962
4231,4443,11,2026-04-17,1475.93,1146
4232,2149,115,2026-04-21,418.29,901
4233,6837,25,2024-06-20,929.29,1183
4234,4201,98,2024-05-11,5941.43,1142
4235,824,120,2025-10-07,3294.66,1113
4236,4666,59,2024-09-22,784.01,930
4237,3710,10,2024-11-16,5991.19,995
4238,3615,107,2024-05-26,2345.12,996
4239,6185,108,2024-09-01,7859.44,1091
4240,1930,51,2024-03-26,4544.94,962
4241,4092,77,2025-04-14,3965.22,1065
4242,3403,79,2024-01-04,2209.25,1043
4243,3193,116,2026-06-28,6936.27,931
4244,5221,126,2025-03-03,7863.43,926
4245,4513,120,2026-06-04,630.85,975
4246,1340,98,2025-05-22,1870.3,1032
4247,1638,87,2026-03-06,1213.37,1069
4248,6175,101,2026-06-30,651.47,1033
4249,1219,81,2025-10-01,5834.6,1111
4250,4849,84,2025-03-22,3305.78,1193
4251,3868,124,2024-11-09,712.98,1151
4252,3905,117,2026-02-08,4860.58,1078
4253,5782,89,2025-10-26,6073.26,914
4254,2927,1,2024-10-05,7849.83,1188
4255,2695,3,2024-03-10,2411.63,1077
4256,1600,88,2026-06-30,319.29,1025
4257,1115,114,2025-03-01,5037.8,1036
4258,32,10,2024-07-04,7473.14,988
4259,3359,52,2024-04-07,1998.21,1104
4260,3058,41,2026-06-30,3985.85,1137
4261,6,97,2025-11-03,411.92,944
4262,5500,123,2024-06-22,3166.19,979
4263,2311,6,2024-05-20,7350.43,1014
4264,6786,133,2025-06-20,1197.47,1190
4265,2844,22,2024-03-02,4715.78,1118
4266,2289,65,2026-02-27,6021.01,1045
4267,2202,109,2024-07-21,1154.1,912
4268,2265,90,2026-03-17,349.56,928
4269,327,16,2026-06-18,2977.32,967
4270,3880,9,2026-06-30,625.94,1014
4271,4813,127,2024-06-03,5755.37,1056
4272,1020,22,2024-04-07,5986.62,1156
4273,4379,46,2025-09-01,7594.88,1178
4274,1166,53,2024-05-02,1106.91,1155
4275,286,89,2026-05-09,2994.6,1006
4276,6407,20,2026-06-18,7138.25,962
4277,2927,78,2025-10-25,4756.83,990
4278,209,57,2025-11-22,1884.72,1161
4279,5700,132,2025-03-05,4096.79,1024
4280,650,20,2026-06-30,2910.99,1115
4281,5581,113,2024-10-06,2822.18,1200
4282,3932,110,2025-02-06,4045.96,1069
4283,5589,101,2026-01-23,3206.11,986
4284,289,33,2026-06-30,5229.09,1166
4285,1424,139,2024-07-12,2451.85,1053
4286,2930,8,2024-04-21,931.35,1137
4287,1680,40,2024-12-11,7646.28,1084
4288,1232,108,2025-10-07,5442.88,1000
4289,5862,31,2024-05-22,3086.55,987
4290,2423,126,2024-05-18,3203.62,932
4291,1919,111,2024-11-08,7755.73,963
4292,3170,78,2024-10-06,7743.1,1008
4293,2126,30,2026-06-25,1472.56,925
4294,3547,76,2025-09-08,1568.91,982
4295,6585,88,2024-01-08,1216.56,1129
4296,4870,52,2026-06-24,6820.33,989
4297,3185,23,2026-06-30,606.0,1075
4298,576,80,2024-03-13,7217.78,1051
4299,3987,11,2025-11-05,4539.54,1027
4300,5128,94,2025-10-01,467.67,1004
4301,6975,10,2025-11-24,2959.42,1114
4302,4283,123,2025-02-12,5036.43,1078
4303,3418,129,2025-01-02,3367.23,1088
4304,2642,95,2024-12-13,7790.34,1042
4305,1879,58,2026-06-30,4909.61,1173
4306,894,22,2024-06-07,2010.83,939
4307,1162,58,2026-05-02,1252.6,1116
4308,5745,72,2026-06-30,2856.7,994
4309,4974,104,2024-07-13,4231.67,1010
4310,2734,61,2026-06-30,1841.22,1112
4311,3624,74,2024-05-02,7162.47,1016
4312,4348,78,2025-12-05,7047.97,971
4313,4951,113,2026-03-21,3005.42,1061
4314,422,64,2025-09-16,1423.91,1080
4315,2514,89,2025-01-15,7708.75,1166
4316,2744,64,2024-07-07,2222.18,1196
4317,3336,90,2025-05-06,3310.97,1057
4318,3555,21,2025-04-14,6972.65,1019
4319,353,51,2024-03-25,2539.0,1073
4320,3845,130,2024-10-08,4070.76,1189
4321,5871,12,2026-06-08,5349.24,1013
4322,1769,10,2026-06-30,6647.81,953
4323,6965,76,2026-05-13,3618.67,1148
4324,4662,41,2026-06-30,6944.51,925
4325,4902,75,2024-10-13,1001.46,1104
4326,4548,138,2026-05-05,3207.84,1136
4327,5978,81,2024-10-28,4553.01,1032
4328,1637,8,2026-05-20,3192.1,1052
4329,1647,26,2024-11-20,3761.69,1106
4330,1349,44,2025-02-11,209.25,1036
4331,200,75,2025-09-02,6454.36,1034
4332,6575,105,2026-01-18,3885.54,998
4333,1568,25,2024-04-17,538.86,930
4334,6923,88,2026-01-18,2584.81,1100
4335,560,123,2025-01-02,4233.79,993
4336,4345,87,2026-05-08,1921.06,1126
4337,459,90,2024-12-10,5181.32,1034
4338,2489,68,2026-06-30,1331.55,1010
4339,2119,79,2026-06-30,955.88,934
4340,4177,54,2024-06-19,6400.91,933
4341,2300,73,2026-06-30,1819.96,933
4342,6754,32,2024-02-12,2526.08,1185
4343,6246,32,2025-10-28,2561.88,1190
4344,4976,128,2024-11-17,1897.55,1186
4345,4916,92,2026-06-30,626.59,1145
4346,6373,74,2025-11-16,7074.16,1071
4347,4818,19,2024-08-24,5000.92,968
4348,803,118,2024-10-16,7622.8,944
4349,4992,53,2024-02-08,4551.13,916
4350,3204,122,2024-10-22,903.94,926
4351,2160,124,2025-10-09,3499.74,1107
4352,6406,27,2024-04-21,3968.24,1124
4353,3940,7,2025-12-27,6289.19,979
4354,2825,67,2025-12-03,3397.6,905
4355,6558,52,2026-03-04,4630.59,1193
4356,1606,126,2024-11-13,6892.35,1166
4357,499,34,2026-06-10,6252.14,1104
4358,2002,86,2024-04-18,6313.31,926
4359,1050,84,2026-06-30,7480.07,1078
4360,4911,67,2024-05-20,7206.16,1097
4361,3294,132,2026-06-30,5768.34,1097
4362,640,126,2025-05-16,2049.42,921
4363,2092,17,2025-05-15,6237.42,971
4364,6341,43,2025-09-03,4954.25,1019
4365,5121,83,2026-04-08,1983.07,1080
4366,3383,59,2025-01-06,2369.52,960
4367,1755,102,2026-06-30,3905.01,973
4368,6511,140,2024-03-02,7473.48,1181
4369,267,127,2024-05-02,741.56,1003
4370,2368,55,2024-09-18,763.86,1151
4371,751,140,2024-03-21,3620.04,913
4372,4222,15,2024-09-03,2238.14,912
4373,2830,7,2025-05-25,1339.92,947
4374,2655,60,2026-06-06,4359.24,961
4375,6848,14,2026-06-30,7169.6,978
4376,5618,33,2025-04-11,5141.47,1052
4377,5277,133,2024-02-13,5149.46,905
4378,4430,16,2024-11-03,3119.58,972
4379,1791,61,2025-12-07,3390.36,918
4380,6054,125,2024-07-10,222.06,1048
